Sample Names	MutationType	DBS2	DBS3	DBS4	DBS5	DBS7	DBS9	DBS10
Stomach-AdenoCA::S.2	GC>AG	0.0	0.0	0.6659000158680431	0.33409998413195685	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>AT	0.0	0.0	0.7341319981459363	0.2658680018540636	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>CA	0.0	0.0	0.5493542714756946	0.45064572852430546	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>CG	0.0	0.0	0.0014258278320089268	0.998574172167991	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>TA	0.0	0.0	0.973963265075376	0.026036734924624022	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>AT	0.0	0.0	0.8840881519748048	0.11591184802519512	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>CG	0.0	0.0	0.9585608054315475	0.041439194568452506	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>CT	0.0	0.0	0.6431499039447713	0.3568500960552286	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>GC	0.0	0.0	0.38686447564680193	0.6131355243531982	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>GG	0.0	0.0	0.389872023862129	0.610127976137871	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>GT	0.0	0.0	0.6644152822537933	0.33558471774620685	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>AA	0.0	0.0	0.8148637752555503	0.18513622474444968	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>AG	0.0	0.0	0.05560874071088994	0.94439125928911	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>AT	0.0	0.0	0.8406398245715755	0.15936017542842448	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>CA	0.0	0.0	0.965225669747649	0.034774330252351	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>CG	0.0	0.0	0.9999999999999436	5.6482005733811877e-14	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>CT	0.0	0.0	0.003686149701968626	0.9963138502980315	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>GA	0.0	0.0	0.9985616226652448	0.00143837733475512	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>GG	0.0	0.0	0.122971275167048	0.8770287248329519	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>GT	0.0	0.0	8.508372568270982e-14	0.999999999999915	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>AA	0.0	0.0	0.16588710608343468	0.8341128939165653	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>AC	0.0	0.0	0.03653433099003479	0.9634656690099652	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>AT	0.0	0.0	1.6099175545847443e-16	0.9999999999999999	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>CA	0.0	0.0	0.4421117594792776	0.5578882405207224	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>CC	0.0	0.0	0.10012627591751469	0.8998737240824852	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>CT	0.0	0.0	0.10509499065195922	0.8949050093480407	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>GA	0.0	0.0	0.5297015334298709	0.4702984665701292	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>GC	0.0	0.0	0.4925113159881582	0.5074886840118417	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>GT	0.0	0.0	0.0001832116985381895	0.9998167883014618	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>AA	0.0	0.0	0.001713556147600554	0.9982864438523994	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>AC	0.0	0.0	0.00032045229005525476	0.9996795477099447	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>AG	0.0	0.0	3.677751188525293e-15	0.9999999999999963	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>CA	0.0	0.0	0.2382600536830744	0.7617399463169257	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>CC	0.0	0.0	4.248682808994981e-15	0.9999999999999958	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>CG	0.0	0.0	0.2446872273176038	0.7553127726823962	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>GA	0.0	0.0	1.0984052880777652e-13	0.9999999999998902	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>GC	0.0	0.0	5.802529702036551e-14	0.9999999999999419	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>GG	0.0	0.0	0.2382600536830744	0.7617399463169257	0.0	0.0	0.0
Stomach-AdenoCA::S.3	AC>CA	0.009501524936247507	0.0	0.08582287278059358	0.0	0.904675602283159	0.0	0.0
Stomach-AdenoCA::S.3	AC>CG	0.006441753998479521	0.0	0.008224462908575517	0.0	0.985333783092945	0.0	0.0
Stomach-AdenoCA::S.3	AC>CT	0.011800966543600218	0.0	6.358451406913599e-16	0.0	0.9881990334563991	0.0	0.0
