Mutation type,Lung-AdenoCA::S.1,Lung-AdenoCA::S.2,Lung-AdenoCA::S.3,Lung-AdenoCA::S.4,Lung-AdenoCA::S.5,Lung-AdenoCA::S.6,Lung-AdenoCA::S.7,Lung-AdenoCA::S.8,Lung-AdenoCA::S.9,Lung-AdenoCA::S.10,Lung-AdenoCA::S.11,Lung-AdenoCA::S.12,Lung-AdenoCA::S.13,Lung-AdenoCA::S.14,Lung-AdenoCA::S.15,Lung-AdenoCA::S.16,Lung-AdenoCA::S.17,Lung-AdenoCA::S.18,Lung-AdenoCA::S.19,Lung-AdenoCA::S.20,Lung-AdenoCA::S.21,Lung-AdenoCA::S.22,Lung-AdenoCA::S.23,Lung-AdenoCA::S.24,Lung-AdenoCA::S.25,Lung-AdenoCA::S.26,Lung-AdenoCA::S.27,Lung-AdenoCA::S.28,Lung-AdenoCA::S.29,Lung-AdenoCA::S.30,Lung-AdenoCA::S.31,Lung-AdenoCA::S.32,Lung-AdenoCA::S.33,Lung-AdenoCA::S.34,Lung-AdenoCA::S.35,Lung-AdenoCA::S.36,Lung-AdenoCA::S.37,Lung-AdenoCA::S.38,Lung-AdenoCA::S.39,Lung-AdenoCA::S.40,Lung-AdenoCA::S.41,Lung-AdenoCA::S.42,Lung-AdenoCA::S.43,Lung-AdenoCA::S.44,Lung-AdenoCA::S.45,Lung-AdenoCA::S.46,Lung-AdenoCA::S.47,Lung-AdenoCA::S.48,Lung-AdenoCA::S.49,Lung-AdenoCA::S.50,Lung-AdenoCA::S.51,Lung-AdenoCA::S.52,Lung-AdenoCA::S.53,Lung-AdenoCA::S.54,Lung-AdenoCA::S.55,Lung-AdenoCA::S.56,Lung-AdenoCA::S.57,Lung-AdenoCA::S.58,Lung-AdenoCA::S.59,Lung-AdenoCA::S.60,Lung-AdenoCA::S.61,Lung-AdenoCA::S.62,Lung-AdenoCA::S.63,Lung-AdenoCA::S.64,Lung-AdenoCA::S.65,Lung-AdenoCA::S.66,Lung-AdenoCA::S.67,Lung-AdenoCA::S.68,Lung-AdenoCA::S.69,Lung-AdenoCA::S.70,Lung-AdenoCA::S.71,Lung-AdenoCA::S.72,Lung-AdenoCA::S.73,Lung-AdenoCA::S.74,Lung-AdenoCA::S.75,Lung-AdenoCA::S.76,Lung-AdenoCA::S.77,Lung-AdenoCA::S.78,Lung-AdenoCA::S.79,Lung-AdenoCA::S.80,Lung-AdenoCA::S.81,Lung-AdenoCA::S.82,Lung-AdenoCA::S.83,Lung-AdenoCA::S.84,Lung-AdenoCA::S.85,Lung-AdenoCA::S.86,Lung-AdenoCA::S.87,Lung-AdenoCA::S.88,Lung-AdenoCA::S.89,Lung-AdenoCA::S.90,Lung-AdenoCA::S.91,Lung-AdenoCA::S.92,Lung-AdenoCA::S.93,Lung-AdenoCA::S.94,Lung-AdenoCA::S.95,Lung-AdenoCA::S.96,Lung-AdenoCA::S.97,Lung-AdenoCA::S.98,Lung-AdenoCA::S.99,Lung-AdenoCA::S.100
DEL_C_1_0,3.7790639169632882,-0.6087255970622891,-87.71026123187565,-11.027196544141994,111.65761927929861,6.174137735620619,5.5940765102817736,-72.8982753657865,0.46104869170271456,-1.270718687645184,-5.674236465537163,5.587793797567187,-27.353785864909497,29.55615065660831,8.919824324048136,-1.71817621699834,5.89910981305303,-16.867165326312318,-2.37689434214397,10.39809300267769,-2.40889889581955,0.37158930479080254,-140.43380730720645,-112.08953965395892,-26.835135559059196,9.976274802582353,-36.18245024842261,-15.861271273086992,-1.0603032666856516,169.13906633669376,-9.978451995060993,62.204319733488745,-7.53675992217137,-22.99646520147877,-64.52718774622969,40.424308427759286,-128.60530862666926,-16.51182677498025,-0.24895433404411627,0.1979496783891186,-12.138043292766442,-7.537091841549781,-33.18986404282094,4.623958077294503,6.472495651880672,-12.922546576789184,-9.947405397165369,-196.24697723193327,-349.19572669806246,-10.645584170869654,-41.68434645696311,-31.4283620952491,22.013650638651107,-8.557397251904185,-6.129286761127521,-13.632299008181448,-3.225524277321671,16.91721697032169,5.4789061552261735,1.676603174687635,2.2308816831051814,-28.262135839583266,-6.176016824289363,-56.55570271362859,-7.428876643387355,-13.388702669274984,14.512063444346651,-1.6629357778591194,3.1627732648536018,-13.797517165706154,0.6701179255866805,-15.40304921344255,-0.08347094875241723,-19.450127263690533,1.985749723742444,1.8467443892106985,27.844726194542034,1.1599378645687715,8.429907817290477,-0.3019600701983469,-1.2157139353390427,-18.776989805569904,-133.09824858797572,-9.375070205006182,-12.550404334812015,-9.54870964612897,25.236166939103896,-3.5245236621342855,-44.555511524116355,-16.70328222170656,-8.98149290975833,-70.23956912267886,-125.13078008638283,-22.23950238376969,-39.22021640317263,-1.3372610085770376,-6.399468367624799,10.11320108772361,20.531505017672174,-51.40994041434578
DEL_C_1_1,-1.885452954666846,-1.551744547688667,-20.66318619833345,10.810478249939909,-85.53743505673492,1.8590288080115513,-12.033296550025725,-65.25013457766488,11.377553711329682,1.9983630273151567,-7.197191907904994,-9.643880318999976,-127.35390555581063,-91.29188485443854,-9.44925766861526,-0.5955056714288349,129.6258998826911,-20.253558916995033,3.4199549662558155,-7.185690535524683,-4.795563964841376,-7.624365507429474,100.357611853339,309.75188513618616,6.518548262398625,-35.213639893126896,39.718825149982365,-24.006539883470587,1.6123243897737782,-206.29493212623993,-40.66184169885207,-98.32023812053794,21.744043312137364,14.816223354458259,139.12606874273646,-140.2483668520792,-45.74457515578939,65.58636052747423,-12.96518296798758,-0.6513533168543439,4.235689478090848,8.696261432447457,87.10095587747605,0.06859920253451435,-7.26467189222851,11.679854193317741,-71.12614147066768,161.46412754356857,428.2035329457709,48.47621235812363,57.3792172286569,-17.6632360746722,4.732064881046771,-10.492523018928125,0.33135848524091216,15.624483076402,0.12750499203760435,-1.6556541372413065,1.5642974565329375,-1.6560900192595227,-4.698590862490541,6.593735308437942,1.118838282237526,-131.36702708580833,22.043325584705556,2.9838235661964774,-25.05004769496462,-2.4239721823592837,26.638672694026397,49.163960705079916,-1.0175738594193575,22.55543271460101,-5.4439687956116956,49.576406738789096,5.317387467495079,31.673926773783847,-25.279485946512224,-0.05238933394227985,-29.675405426783946,11.11664269550882,2.7221180488528507,8.625472024302674,68.38786362181872,19.857539389321175,-43.55223116069382,-0.4838644320905985,-20.787490795479698,2.102547325149672,31.61655244852753,151.65149798910176,11.137564353925441,106.51720987917861,222.7413180597659,44.74589402928632,97.56426173112402,4.191058387018096,-2.5144579237351827,-51.30396331158897,-36.61767868301598,119.57497250292158
DEL_C_1_2,-1.0080963373289578,0.513333487594875,48.969794903013565,-2.4846870007877726,-14.064845945167235,2.828029719242613,7.525848642061323,35.425488032938006,-30.99310363215102,-1.6939471746318482,15.524510286815623,6.226171922112172,152.91534169672087,-0.7528140871640119,-2.6918022616717208,-0.20544600221139284,-108.16294146905193,35.59187736552785,-4.52540415387077,1.5171613349064583,0.9959409341886216,0.09379705915003989,5.522940951804401,-311.7890384608161,27.60578864433954,30.735905614337426,-12.849457217589134,37.54052053782395,-0.5247679371340171,240.1849898254843,70.14715468112459,58.6524331006116,8.07176601830173,4.7254910953306535,-113.45379964984008,119.99249260716238,136.6515365592932,-97.45206111776699,12.154313415166774,12.090743114595167,4.292803176264339,-5.883985604117008,-78.12785748669754,2.026877416999567,7.566978740467221,9.277441045402592,13.070944110921062,-67.34890319861773,-315.10065204650414,-35.194058625995524,11.089309831565515,-3.2368435154843667,29.390911837053842,11.366963558008312,4.340388224513184,-11.82122240443833,-0.2607659821020235,-17.052303757203077,1.6395234797472007,-2.104724139798755,-1.0358668777517437,10.324825761682732,-3.6722821956942937,73.03204320453096,-6.055058705094851,1.2200430467236316,0.5656142960238872,-1.190053326891627,-32.735942121012656,-43.39372340693339,-3.4181812235233444,-14.64690983692654,-0.48037391075502134,-34.0898881175869,-3.528829516434163,-40.501908318112214,17.125080243140463,1.9410393624063538,19.063475500281292,-3.3291500913385965,5.355964181820248,1.3795739963963598,-7.72496850259256,-15.348858052721582,26.171885093389903,0.07855201179813776,-12.632183393112257,-4.888905367556482,8.299486103860488,-198.106653549594,-9.56216697195574,-119.77020071074224,-115.67327822423454,-40.83666733491614,-69.07697392601239,-5.161989944236105,9.762528418069522,5.062918798159004,31.14319782027613,-118.7064073844333
DEL_C_1_3,-0.0012080361814756913,3.4530018265492606,-2.17677525567845,-5.2562996377804385,88.96618914689256,-3.8099362006937696,6.242126333901895,51.177443910250275,37.51159232396884,-0.6322660791046053,-6.79999232000476,-6.127449541911776,-13.85003267091895,170.48361165905507,1.9794512353442268,1.2482266552828856,-96.657234007341,0.23384448937786573,3.021388544310013,0.11661093398959244,-0.6529344625353954,2.4496967956496505,-94.70634576096336,-39.9874046173523,-22.375867504617233,11.391796403702351,-40.22037319746181,-9.967369897819085,-0.17447370363116127,-152.63334765842853,-13.766480774980565,70.7194240576384,-4.934467896130585,-7.704564617926167,-18.907237505739957,-46.69832680922711,17.893836915299744,60.10884798064985,5.765864465121778,-0.32864730280211685,0.7320548699867349,-14.963928650570207,-11.84719260612782,2.2152549453689776,2.6687697996905833,0.24733642673417222,39.567560910916086,-46.75997544028763,20.182673936499214,-46.77686501015455,-30.993389181311045,32.082934103032756,-0.4325192893920864,1.8471029763228763,1.6124288180116064,1.023847126592882,-0.4782994039919127,3.238651039003617,-6.374778402983004,-1.2999151836058438,0.27048753026149264,-9.105998521088864,4.8081767614127315,291.2210000859716,-23.297930801060552,4.7957933383630795,-0.5378192441660552,1.3017453767510652,-3.0545387477395263,16.838588033528232,6.282490914500911,2.677387529413405,0.09512825991881346,-9.406238142163144,1.3743035667970234,-4.369080768873033,-7.212826263271669,-5.578826160671374,16.09234480668786,0.4084042375343646,-0.6017330393837197,-4.088144222812467,73.82985429307863,-10.462187282905106,64.41797943587581,9.208633390295233,37.33902308322831,6.04289751259803,-41.17006411523789,6.0321197725114075,1.8028125189900273,53.66622477119603,-38.0002329822951,0.10345356616848278,-46.27768112483059,-2.346384138677129,0.5527886101475321,78.88324603281069,0.8875357667660779,-88.78932341812052
DEL_C_1_4,-0.6709423124169724,1.476217123443753,81.02698268378195,2.642016389916728,148.30958647320094,0.7956200099600803,3.6282994435151243,11.828345064681088,5.067959591901179,-0.34102895542137124,-3.4386284229648645,6.0655032640886315,15.732956993661702,73.04664552470777,-1.3874576300546622,-0.3789843448477531,-59.259970668791794,-3.253238726365268,-3.444730636152934,-0.7949533305129479,-0.3788629605561309,3.01951146031504,-23.98833192079003,-24.773914595607067,-19.177830604981658,-10.387642066194395,-12.65526668571863,3.5514185193322554,-0.2375129343428834,-11.682024307235196,33.403352877611226,6.649701081787235,-45.02730880190829,-5.175972914485698,-14.393414024505354,63.00930820805132,30.72585895361108,16.89391306391512,-0.13042837404872643,-0.006279090750084704,-2.7995775322284318,0.7420750126826103,-15.844367334594601,3.3555035365855757,-0.3865365847007389,0.11981655142699643,167.4458812516413,11.637546597723869,-38.767148558243264,-39.424289812995454,-39.715697502098664,5.209184637262965,-0.8200298412526235,4.369813249906214,2.785041345337092,-5.57617071464101,-0.18624761992030547,22.322112086536954,-3.0670114277135,-5.370811117019695,13.054911121415078,5.103809779458409,-2.063208647803135,-36.2521720156829,3.1997892265790497,7.044869142579497,2.2836591138516917,0.6553598312066806,-9.258694415015073,-4.146424438761251,-2.2075105781790283,-4.408804033552112,0.5356672151079183,-4.575408770164298,-0.46900280849111375,-7.374278821084154,-6.003253794657802,-2.6994433401131293,-4.290922304332142,-0.7660144511158644,-0.9338658819022851,4.086812786280282,-47.95731010266039,0.062147574777565495,34.24472340288092,20.500447094234968,23.669521339705526,-2.9294121398195383,-20.57230240370332,41.99674561908655,-1.1365104191584656,63.13844123009933,-53.98167375859087,-5.836073750478548,-55.145740046773824,-2.617074725905878,-1.139920599081136,40.872626725009084,-22.79827210025789,85.47007938562044
DEL_C_1_5+,-0.8922422755063755,2.6357918619022502,-32.49800715582993,-2.2400688943055,96.01438405412401,0.35302678773693863,3.3612854932721286,84.12750058595395,-7.272770929120437,-0.29677049529211763,-1.557978876269888,6.488352347439612,1.0335064891229564,5.541668332913595,0.15373441480509253,3.6962825888183692,33.54550991248624,5.813229792348412,1.5341581494043548,-0.5314880666703636,0.5090597057477562,0.6233226732585972,11.017159922272597,-9.631536265262582,-8.225977833225228,-6.232584571341457,-18.911674236113527,-1.217795326324259,2.601188432979034,63.966345753489634,-10.010991504453557,27.263118356940126,-1.2937403504108147,2.59857065701749,-16.856853656817535,20.01211972110967,6.29618226013698,8.02808929861369,-1.860501338037909,0.7945990241493486,0.21198286312638137,-4.8573583716946995,31.462298123187487,0.5885734176626438,-1.71224309548532,-0.3677848175608762,27.18510898867263,-22.22219560656363,-29.838899689265304,43.630057788750065,-12.944480340887125,56.31320047800916,-0.8544748911002569,-0.9416628881103226,-0.4345022620034751,-2.1970113713514197,0.599541647934044,1.3122343548164164,-1.5391187307866083,10.808770503229432,1.3053982544622156,-11.447230350812184,-4.170956521407369,36.20281137592785,-0.9754593047547715,1.153410766150083,1.5798461409890914,-0.31213948478016984,4.363658354665203,-12.273816442159887,1.5096872882907966,-1.397113797226396,0.10578206679306046,-4.744757991216284,-1.7831104134728482,-7.187002691109289,0.5136441948780748,-2.1895281000904183,1.8952842155829437,-0.011870400651264879,0.15420069502818579,-2.1286137027419336,-12.01573200374159,5.068975477337292,-9.297305818816294,4.023116840548855,-20.08266986849064,-0.6253331736702545,-5.262360661423791,19.546412433760633,-1.8118788728370734,-35.02049188296386,-6.85523336996102,18.943581063468944,-4.948597317335867,-0.2305381014478396,0.8943251417045455,20.772056972607736,24.265749240607338,23.898349680879242
DEL_T_1_0,-1.1046293282592359,0.06085768362771482,16.945478947161007,0.5656664813869776,-81.5160216380016,-3.4006475617668883,7.087789219048787,31.26838156941396,26.706856741147824,-1.4541665195720448,-2.587788755757387,4.36953566314979,-1.7712469014917787,13.509419381344003,-1.9254014227944936,0.29466520908561655,4.444648218381957,0.5463887250157313,12.085917286747733,-10.33611127813389,5.521824253320446,0.5990040434795212,8.036005914783019,109.87331534078336,-7.866885138791645,5.27681062955434,-14.638111366568296,0.534240959216219,0.570137753159407,-76.39357476650079,4.61323538553691,-52.909423867644406,-8.4897805515578,-28.25762845030929,12.451222553738575,-26.150729078319415,20.005268617425088,-23.438840373982742,-0.7081399861404507,17.978975679596143,-4.196423057935032,10.538176003416083,14.925705457698946,-12.823621745514039,-8.138928913653682,-4.181855834337419,70.4600688487022,-16.620199861669377,89.09493722854486,25.690956838296216,-19.866165741972267,22.764617651949344,3.5217069546519824,14.038168638976202,-9.404573203425638,-4.722495282159009,1.1425180541833275,-15.456992188949506,-7.096745811831504,5.508749548045092,-3.803604579261208,53.259386118049065,58.743391511536544,59.42885524510996,14.428243109229705,-12.047278623074753,-15.441900236613392,1.828282801461178,-4.864458405992714,-16.470368637587843,-4.343308862563724,0.9137720591026408,-3.521086940627992,-9.827630265307867,-1.3083651685797282,-11.885576264631212,-6.639704086957423,9.168081647097043,-2.069555136289848,-6.301794567924745,2.018495099753423,38.421663896500675,16.72608662599184,17.17987559246741,15.746091812375482,-13.239883613170491,23.617331303766036,3.7860254407292118,5.629267222389473,-2.3933932422702355,-12.253031647414147,15.479076514892427,-40.90967069995446,-9.007813641737698,-40.25188014084249,6.998618833129115,-5.016354319666462,12.043547432340606,27.322256463738455,59.46602854008819
DEL_T_1_1,3.382007539929898,1.1238559834269408,12.823139561436804,1.0762897886462024,-37.91467488973791,7.702546704321811,-5.397147591053418,-6.805939732949724,1.3384475378323195,-5.591934627258068,5.458194444265832,3.9159561941006693,-16.1234794820799,17.79852224408002,14.67495933435277,0.3557435361586535,90.67712511255277,21.15189810984956,2.9355693916328462,0.7715318308034513,-1.6330214423583067,18.460828252638596,4.448673386607105,-16.74862032241242,-8.328347259076267,-1.7753466551219192,9.602707954250398,4.776252796010256,-0.044262157139588226,46.060923565354976,-34.87530328248184,6.5022328034452315,-8.496308061467985,2.542273578531443,-12.221122819573106,26.076887368436367,-10.386211475169098,8.37817202168187,4.80388921048105,1.8888884794123122,-5.190736911470811,9.163534646629941,30.253740390966257,17.58844948884878,12.81708823717916,0.9548520734891528,23.338367368401975,17.21319667972871,62.718024298714255,5.297503176140026,18.361959989748016,-13.408603543669194,-3.2264626702278534,-25.395574304999258,-2.6443846895318543,4.62810891732822,0.18187251704685625,24.80760706299919,-1.3282310485725262,4.16220687431462,-2.3431938186142607,-15.343628756479646,-45.400332560028815,-16.016249008477388,-5.873286151052037,-5.543551532911188,6.78715883545545,0.2743413604735565,-1.0749503741163067,0.006274086306891746,-0.22981496333428808,7.709626333069674,4.4343110125401015,-0.781032478617163,7.403979049104869,16.97513904161149,9.098596489428832,-5.806691685758748,2.477370913618116,9.751957009075166,-0.48251104854717397,-21.35896764884165,19.335779301882113,-3.7884365954954973,2.3128081721663634,-21.552140108273115,7.103842189898231,22.018040064258393,25.001102522019004,-4.445045102055829,-7.89471169376408,-23.777675840379146,18.774597221423132,-1.5327382063282116,-10.181092896767101,-1.5763813282229047,-12.49162611979824,3.946555952567943,-10.707901331024146,29.16431309609429
DEL_T_1_2,-4.555637108873626,-1.0854333372094787,16.104126425524377,-0.3850637900951117,-87.38110164307545,15.236331207903675,8.610286726305993,-14.66452828290845,-2.9786331629459717,4.729394962009231,2.088953186923213,-4.914623914663434,12.37504664037618,-35.86803849677503,18.0408366607071,-1.0475532014545696,6.917884309325018,-15.637896050073827,-10.55832730064109,-1.772901697429468,-5.983887570051553,5.9065954591203536,35.27080567785725,-41.45713496908293,-16.857675826407558,-0.058634225197570444,-0.44723023671965834,3.1116828323898926,-0.8865127435195549,-12.253991821833509,44.994544195747196,-26.115344405512054,3.8726135013833414,15.58115761180268,2.8914806217072666,43.391710288224985,-7.182862246079736,9.65480764654476,6.281978044541513,-22.013018264816303,-6.883425418020259,-17.755801773403725,2.1033248424810864,-2.4172201817928496,1.6231498544069112,15.954171678071212,9.199993271645624,41.350105368979925,12.552809305690104,-11.808094082487948,11.738493246628622,-24.866195704549746,-16.506269451275656,-10.63166199134767,5.338566072407815,-10.231369285722913,-0.8614526299285845,3.991946957383661,15.105412075276341,-3.7449528144032076,-1.850107401188109,-43.29669506971994,-15.192592372070706,-73.86032618655307,-4.632517014278541,22.951922640055763,2.044482940154282,-10.68864467260364,0.060541116614220236,7.396940450392647,0.03673389854454001,3.855898081652957,-7.778387954201214,-2.792418377325575,-5.788672486383184,-1.210731053051596,-4.9356249324889205,2.8750538129840315,-3.997028795933149,-2.267718112286495,-12.091898701147038,-10.061547603191109,9.502086354300602,-23.35410278575219,-0.6603466788100771,27.999967786179717,-3.939602000349055,-20.756599254513908,16.40399367069631,2.863417144633985,-9.52969446161869,-19.352499274552855,2.2452681517755977,-6.150830782562892,-18.778820503313455,1.9244284079011438,8.99672565781993,20.503169804520372,8.201176970564049,-2.8456521803148007
DEL_T_1_3,0.4259475724087558,-1.4928827274694456,6.380247904605085,-0.9111102428287299,-60.15593404131192,-22.014870923477076,-0.4992492152634398,56.91905373697449,0.3793756625900002,-3.939022953553991,-11.265101268542605,-2.9087557312520005,-14.958816361011309,-42.57119368441906,-18.120559697723337,-0.9624380259183161,-94.68842223975196,-9.317712689049884,-4.186262966197052,-7.603426953405144,4.316470904783612,-20.85574432905935,13.905275063193386,-47.18500876479976,32.47452383913269,-1.6903383557021758,-8.81721912223665,10.31304638376097,-1.79740079379182,-1.479316093482126,2.995177150699888,-19.863210874843944,28.091812357334774,-14.536624064888997,1.5544234051526367,-19.974958093709915,0.7360123678302841,-3.2265784893118195,2.613680450431985,4.500110685946172,12.1504055930554,-6.256725948373187,13.89046859718946,4.286114631278622,-0.9564679023591616,43.81416383591407,-0.2528671838274761,27.384419434940092,2.34282103163018,-24.88971807819061,-11.581130116993407,1.6806908184415619,-3.495955198602303,34.534475656974756,8.326667434977885,12.644829788490458,0.7777139820694297,-6.773533783862355,-7.3465359190654205,-5.241302889351017,3.0329137113825535,21.925298998021816,22.39733304236981,26.625920433641838,1.327045360754763,-0.46748049457882956,6.069308488988895,16.32981301155688,0.03523827578705063,3.265357505587918,-1.3195012506220252,-4.194763195242652,-8.955922506447916,-4.978200139894605,4.754216537959202,-30.983195761546654,-31.554968029499435,-8.397134233043978,1.8933041999775462,2.5626278878222415,12.087167183926116,4.678377626042959,-15.430078858598385,30.974619396953756,-10.103437571057114,3.857520798929805,-66.01986190460966,-1.88173594805275,-10.697516404282446,-48.764825736607804,21.782253870417797,-4.954887446151503,-9.199629978611448,32.613913333447584,-7.479218017087128,8.423505983823006,-5.816702624293107,7.632409114674768,-14.145091756970174,-4.520124692079463
