Mutation type,Liver-HCC::S.1,Liver-HCC::S.2,Liver-HCC::S.3,Liver-HCC::S.4,Liver-HCC::S.5,Liver-HCC::S.6,Liver-HCC::S.7,Liver-HCC::S.8,Liver-HCC::S.9,Liver-HCC::S.10,Liver-HCC::S.11,Liver-HCC::S.12,Liver-HCC::S.13,Liver-HCC::S.14,Liver-HCC::S.15,Liver-HCC::S.16,Liver-HCC::S.17,Liver-HCC::S.18,Liver-HCC::S.19,Liver-HCC::S.20,Liver-HCC::S.21,Liver-HCC::S.22,Liver-HCC::S.23,Liver-HCC::S.24,Liver-HCC::S.25,Liver-HCC::S.26,Liver-HCC::S.27,Liver-HCC::S.28,Liver-HCC::S.29,Liver-HCC::S.30,Liver-HCC::S.31,Liver-HCC::S.32,Liver-HCC::S.33,Liver-HCC::S.34,Liver-HCC::S.35,Liver-HCC::S.36,Liver-HCC::S.37,Liver-HCC::S.38,Liver-HCC::S.39,Liver-HCC::S.40,Liver-HCC::S.41,Liver-HCC::S.42,Liver-HCC::S.43,Liver-HCC::S.44,Liver-HCC::S.45,Liver-HCC::S.46,Liver-HCC::S.47,Liver-HCC::S.48,Liver-HCC::S.49,Liver-HCC::S.50,Liver-HCC::S.51,Liver-HCC::S.52,Liver-HCC::S.53,Liver-HCC::S.54,Liver-HCC::S.55,Liver-HCC::S.56,Liver-HCC::S.57,Liver-HCC::S.58,Liver-HCC::S.59,Liver-HCC::S.60,Liver-HCC::S.61,Liver-HCC::S.62,Liver-HCC::S.63,Liver-HCC::S.64,Liver-HCC::S.65,Liver-HCC::S.66,Liver-HCC::S.67,Liver-HCC::S.68,Liver-HCC::S.69,Liver-HCC::S.70,Liver-HCC::S.71,Liver-HCC::S.72,Liver-HCC::S.73,Liver-HCC::S.74,Liver-HCC::S.75,Liver-HCC::S.76,Liver-HCC::S.77,Liver-HCC::S.78,Liver-HCC::S.79,Liver-HCC::S.80,Liver-HCC::S.81,Liver-HCC::S.82,Liver-HCC::S.83,Liver-HCC::S.84,Liver-HCC::S.85,Liver-HCC::S.86,Liver-HCC::S.87,Liver-HCC::S.88,Liver-HCC::S.89,Liver-HCC::S.90,Liver-HCC::S.91,Liver-HCC::S.92,Liver-HCC::S.93,Liver-HCC::S.94,Liver-HCC::S.95,Liver-HCC::S.96,Liver-HCC::S.97,Liver-HCC::S.98,Liver-HCC::S.99
AT>CC,0.0038806146350348365,0.025356741016411947,0.0006179541101053902,3.8767415972453116e-15,0.009330846727185578,0.017494271304501548,0.006237207536291261,0.008791588376184904,1.5608228365470729e-15,0.023819078892243713,0.010305164622367045,0.031159783799255606,0.001126453402634663,2.3875160122312794e-15,3.8124286120243227e-16,0.007105770930315305,0.008775829179696038,5.045679402786671e-16,0.00017024613323874587,0.00016758284332250246,0.0013498562332708223,0.04125028587789015,2.11184217457766e-15,3.790693804409414e-16,1.8364258189462735e-05,2.2683973423999768e-15,0.013324392897994995,1.2563927067282694e-15,3.358371020055936e-05,0.029713699795961317,8.979210548779849e-17,0.03587270062439596,0.033267831230727074,8.013098643375111e-05,0.005891829697566461,0.016549261847919737,0.012388131790276794,0.006418090234857008,5.4276541023620584e-05,0.018329588501912138,1.4354035482825093e-16,0.011004615815352744,7.466737275302771e-05,8.097250871517345e-16,8.6804144073232e-16,1.8517559825551243e-15,0.000134046865906775,5.2067683272737294e-05,0.02090884158129196,0.011210658494155094,1.3584648365455009e-15,0.010558967090613712,0.015034742708676042,0.01692304154705634,0.04667415999137384,0.01402922830157807,9.153460489676387e-16,0.0014292759499031828,0.000873219962456703,0.01513339769425074,1.4103312721707523e-15,0.010463936750105849,0.0001000420751361051,1.7326951549369464e-15,7.948594938771863e-06,0.005292383159425272,0.0021388520818997722,0.00019325627327239649,0.0033445473404183856,0.0027246507182184868,1.1538352695201165e-15,1.0410414431616082e-15,0.008013276215012336,0.012426265706195391,0.02442066836608663,2.7798250995208715e-05,0.0048972888933552445,0.020252615907872598,0.017694404321275618,1.8686151734354645e-15,3.763775142159306e-15,0.06052811086952832,1.626200517990816e-15,0.00011669531852464559,3.225365759590386e-05,1.4615491670873496e-15,0.00221701837975698,0.014308868177293458,0.014100535303955695,7.500324572478624e-05,0.03849563007544577,1.6746959943395261e-15,6.16704370084083e-05,0.0147308138953827,2.3994840437299055e-16,0.0016382581350928018,1.2916961171434688e-05,1.2409403927426626e-15,0.06538235879354401
AT>CG,1.0873458345050351e-15,5.941064685869674e-16,2.0404435756657834e-15,3.8767415972453116e-15,2.224669425448356e-16,5.723816831144865e-16,1.7449233935971648e-16,3.465529943773411e-16,1.9549248499384327e-15,4.123130232366209e-16,9.225048309668339e-16,1.2450066920398936e-15,1.8008745521487025e-15,2.3875160122312794e-15,3.8124286120243227e-16,9.382754991958312e-16,9.890630739900928e-16,6.114032435172252e-16,2.006397088693109e-15,1.38822717134364e-15,1.6058005856292941e-15,4.1832754684464296e-15,2.2365406494446657e-15,3.790693804409414e-16,2.2828187451744525e-16,2.7077920521066288e-15,4.4347913508129775e-16,1.685311442985826e-15,2.576265274940452e-16,1.5770028290415692e-15,8.979210548779849e-17,2.554688578143415e-16,1.0262479820377603e-15,1.6657861001468547e-15,5.2238835999491864e-15,6.123577091330036e-16,3.4223763675951436e-16,1.3970234611051152e-16,8.45909950560209e-16,1.6182119836743218e-15,1.6693243949575263e-16,2.2225535946760417e-16,1.0097632172340092e-15,8.097250871517345e-16,9.331759800260192e-16,2.0306761461126118e-15,1.7225464100926397e-15,2.9783454327503486e-15,4.896758946908913e-16,1.1845813270287639e-15,1.7967335414984855e-15,2.383836370743044e-16,2.1517284883751922e-16,2.9620624839863664e-16,9.306147815984644e-16,6.864071720605262e-16,9.95681813183611e-16,6.281243879041753e-16,3.2584261660865863e-16,1.3641241846751674e-15,1.4103312721707523e-15,1.0540102862919677e-15,2.261725369704661e-15,1.8284396148785283e-15,7.365866969100477e-16,8.807255810097651e-16,1.312298901962165e-16,2.572944112357597e-15,2.5645541443379413e-15,8.999482062671907e-16,1.1538352695201165e-15,1.1130194911828608e-15,4.838049195539335e-16,5.697138372198091e-16,1.8622210374953378e-15,9.73083788829905e-16,7.301132521588302e-16,2.6900837401747187e-16,1.6782254144222755e-16,1.8908657978738935e-15,4.546221185261269e-15,1.5039571385735904e-15,1.626200517990816e-15,1.180819556658946e-15,2.1839839610149487e-16,1.5481256846204466e-15,9.771174807869927e-16,1.7541596350196037e-16,1.5707313760199957e-15,1.0795865481140208e-15,3.4099544970128355e-15,1.7311612782453417e-15,1.9311904555913535e-15,1.3399031468378978e-15,2.415759305382168e-16,2.755491550258968e-15,8.960370646520863e-16,1.5600877671038716e-15,1.4351550070977795e-15
AT>GA,0.06682937153454199,0.10849353002322146,0.0953234274211572,0.1562187412553269,0.0401130220155307,0.08131953574422858,0.028273114236742027,0.04251492277661004,0.06963535990116791,0.09818902398878912,0.06929499758138033,0.15299187435986394,0.07189634567490355,0.09620830710582619,0.015362715929259448,0.05946447999246921,0.0650805990860294,0.022159338212927458,0.0764835197713277,0.05721654574217233,0.10823266108748662,0.5014149194797028,0.08723219887985349,0.015275132472847489,0.009763731502205351,0.09892264932010723,0.06268883846042503,0.05796334586097769,0.011431836420990688,0.23274204839760332,0.003618298857973071,0.1324336450958401,0.15238709135918893,0.06263627434155503,0.3886523147151212,0.07802243854388735,0.05417937391667464,0.02709714819787833,0.03583721731029887,0.12279487931539135,0.006184204361338961,0.046259267789861704,0.03757983989321104,0.03262900833204529,0.03609285890416128,0.07767894390941102,0.0647731932095997,0.1104590842862259,0.08885500171655282,0.10501965291252159,0.06223638587816764,0.046239356758696844,0.06107814681741837,0.06838818218064327,0.19830831029243445,0.07360004103991132,0.03825903123058875,0.02912044725767244,0.015476716647110828,0.10718180507286133,0.056831277134408754,0.0727744216193452,0.08434668293948835,0.07145877497471613,0.025962132669431755,0.05197786004043013,0.01269006941007057,0.09565106231295634,0.20457681177528317,0.04443459174406224,0.04649541087507968,0.043181172327136474,0.045981040865568784,0.06447497776134378,0.1556131482267612,0.03454996452493204,0.04442593841719482,0.07883317189226326,0.06742896904180799,0.075678993336702,0.1650477562829326,0.3026669963702766,0.06553003123287883,0.04540305132954888,0.009712153923360084,0.060375779616960064,0.04293369760728821,0.05624157504325543,0.13010435777691243,0.04592185410307294,0.3966388265935399,0.06844987678213503,0.07980852606197122,0.09897105805666791,0.009696891035276243,0.15590088355924855,0.03652356417922737,0.05546339638714373,0.2740964879104124
AT>GC,0.00492567789611181,0.026504919395088634,0.0029528721431715467,0.005438594327070761,0.00975477149848345,0.018517929825812435,0.00652863131385115,0.009443679929529812,0.003436008165096354,0.024548778654680508,0.011930547038051884,0.033370530874179585,0.004082934658083376,0.0033493929667992766,0.0005348371074422611,0.008686976245264965,0.010577367657525885,0.001045718365426254,0.0034447552237299047,0.0021447555533395408,0.0013192360235056437,0.036138946627768634,0.0033570205938646645,0.0005317879797552775,0.0003096259346241673,0.004571888764771721,0.014080554094436672,0.0031190393133487524,0.0003406557139113058,0.02814603286758506,0.0001259673422310842,0.03650297136110098,0.03512210688348943,0.002818045311813089,0.004151186871609348,0.017761346511350695,0.01308999703217764,0.006687760475771966,0.0011491727503319218,0.021092644484232804,0.00027534803933598967,0.011408976249459307,0.0017835265215514814,0.0011359452661481168,0.001423746768180091,0.0031636299049621567,0.00300367908892485,0.0049946948500724855,0.021897634340881746,0.011888860888533881,0.0032918037071621763,0.010939558923578717,0.015378047026952701,0.017552768935740228,0.04822249050441561,0.015256318606225458,0.001538183877618672,0.0024005652748980474,0.0013974362828793037,0.017120558143385433,0.0019785222882970984,0.012419197595134036,0.00386378945991867,0.002733555374639059,0.0013294798637683933,0.006680833898838993,0.0023320017182672597,0.004557763167576194,0.0017209621612351174,0.004151128240110296,0.0016186897665929692,0.0016880875048687083,0.008808110675313736,0.01341154095711602,0.027428794766877013,0.001767561268905203,0.00608214613853017,0.02084952772359741,0.018040392783723467,0.0026918071122556866,0.007754635569703109,0.061022151304943005,0.002281360438907979,0.0020266670884408803,0.00029382961219326007,0.002324176702088357,0.003916741409910235,0.014635952976138901,0.015341863234079578,0.0014626586894897593,0.03610843984378492,0.0025279675571750005,0.0026665752482615433,0.017113446817399427,0.00034176538683043574,0.0033365043554988844,0.0012480975681547497,0.0027502049395591813,0.068330721002152
AT>TA,0.37196353010814326,0.2500762613440877,0.631440191486042,0.4258809821278862,0.08542525790850754,0.18610238925673891,0.047689450560246774,0.1443905785280596,0.7743198133936554,0.15387173353931635,0.43230782362703224,0.4136160282939862,0.7629646080653119,0.26228151622424756,0.04188158536888503,0.35826521824720226,0.4151968759380886,0.21885470236882892,0.8208843907755433,0.4023305538914624,0.1535566803636099,0.6643137196250928,0.4227476139551675,0.04164281677982109,0.02644089946972981,0.9213346010918361,0.11508598589374401,0.7941354104946348,0.029719995880936302,0.2731812549982374,0.009864147277612475,0.19884386605752147,0.382081719845302,0.6145835194534742,1.1981265047380631,0.32965473081915125,0.1776891319659419,0.054684125317809446,0.09200902681165739,0.5180272036400205,0.051551385419600124,0.07486631334285299,0.447414898018813,0.08895266984387244,0.1949948702001949,0.47711826793876033,0.7355256660523293,1.0141287842442401,0.23180019080675085,0.37478744421239696,0.8196511642779554,0.09855652317186601,0.0914884314229472,0.17516655664809602,0.3248628042489729,0.322713850767239,0.2234447406132489,0.137228697482278,0.12446706769352017,0.21855387344833993,0.15493249994906597,0.46755843185295426,0.8600381603313532,0.33680552060793717,0.32416707039493237,0.20353546124175503,0.0241086879749879,1.1523313526757464,0.3974023875002666,0.3912687434294264,0.1267550300866563,0.22446831978682777,0.1217216733831408,0.2837220284633913,0.5327623660365187,0.44666297624243223,0.19443902017541514,0.15987216149560762,0.10672445348176977,0.23931407873417063,1.61037306764775,0.5873093726736801,0.1786469013645177,0.4915041049604792,0.03131229882958895,0.2929945355470155,0.39601353935021943,0.08458940165313357,0.36317334787117367,0.11732881848150514,0.7762271098271134,0.27034892802200333,0.21110778875526748,0.528802477957027,0.02884924192453652,0.762200193257252,0.0982158593334285,0.624521431066958,0.7071601334435336
CC>AA,29.18109465721705,47.557621721561254,104.95555468139047,673.2266140370466,21.7378932183442,63.54471558464906,24.03485402921257,21.2827957293737,76.30427730360738,46.333256492031985,10.814808990195829,125.36222000431553,32.799897719606584,414.6108995285679,66.20581592425081,47.41886967953852,38.66688750451034,34.82969464811772,50.07169223041377,107.89295495468794,163.30410907818361,36.988518781182655,305.11842699192783,65.82837392636968,37.28361421714487,176.79883387359087,62.63293013180071,6.232968861265602,40.929427790900974,36.767920532447285,15.593104061349361,4.88126817089187,90.82008140648996,78.78614566065032,62.272812269288444,1.775633696300591,9.192797294619009,13.86747186571807,142.2525073802064,144.13663855931412,13.367749345233538,28.051266934608382,10.103620454050915,140.6151184054582,118.5560855231973,233.15885952382254,29.64709576366624,189.2452263346953,27.729445434238652,29.460633688912484,19.338323895983425,15.912042872680498,18.72608213377023,4.13289312219447,103.72222407676576,15.1208210547158,119.25924181889927,78.79519379058812,13.36687013393311,219.70893565553152,244.91509769666894,30.806351253726508,95.75734236785638,253.58414928533944,12.760594087765972,109.40719748083984,20.294379727310435,19.684423371459157,90.61759295908792,10.358751241504018,200.37255312748084,145.21718555295317,61.88813403070573,2.9069031306361075,193.88351347996894,6.577831067435531,79.24938115693831,9.838396127743719,6.145329365988569,313.50458557729576,266.96467633566067,4.668294884516991,282.4024869880879,23.977908101709517,31.465787655986016,211.02784344115685,34.591501442161125,14.673060115134666,129.9535200216069,181.05795317655023,9.127358055486726,262.92187997045585,330.0870257092698,70.26766476654204,40.86468483676986,109.10640463296335,154.49810176396292,57.79289124613688,73.38038945847224
CC>AG,3.908423695121878,5.259912220567174,11.879211383992496,67.5086354847465,2.346289801743907,6.697998705655207,2.511335686510978,2.36702264767804,8.521804606050916,5.050378828146557,1.7607407907344081,13.24068213710604,4.366853112450572,41.57562327554792,6.638870479880532,5.261115751843332,4.421524871086744,3.728516102987387,6.153618363264577,11.403243181939372,17.915371262228987,12.233440532953024,30.871502056783918,6.601022014415396,3.7622130227914825,18.69904136479045,6.486122729398743,1.5722030833094323,4.145649996407255,6.853489530787673,1.5636178906252027,1.0853147208896736,9.81500428514179,8.665156851812373,14.09162301035,0.7384509402327145,1.2348247351206658,1.5010381062120284,14.32646295942047,15.123426857050093,1.3921245922769863,2.9846380478398267,1.623641981630266,14.100355770480839,12.032195910467525,23.775405141309434,3.979007677489081,20.105983930484697,3.218001186712102,4.341951023231767,2.907006452517808,1.8477643774076733,2.1687172123380893,0.785805500487908,11.25398062696013,2.075682924769685,12.136274758205547,8.01837330580203,1.5169773641920594,22.303420333060032,24.559165829718175,3.7166034168403517,10.670141369698836,25.639898944108158,1.6671921667167287,11.177659925824987,2.0743451133604123,3.5520586282570403,13.015890370066703,1.6591616365542574,20.092606810530434,14.720783423779443,6.3740890558172385,0.825214504941824,20.21320829733335,1.2204867708543419,8.16209968870999,1.3590539630277696,0.9362144945701434,31.48619819447826,28.498096055650343,3.233157497283673,28.31826038448266,3.1032994764070985,3.2042985401011075,21.35226684748932,3.9606226026095666,1.7212724184984551,14.303731676167647,18.241371260725938,7.248829077033438,26.489511002697665,33.17023733508376,7.771674659581306,4.101351141198836,13.56741728883358,15.507224207977881,6.500029483274866,8.714968491479084
CC>AT,5.224847885198219,7.154682148306105,16.445714011520877,92.98710094974504,3.1859539256983513,9.16084198319468,3.3888573342382706,3.332206148315197,13.055597155532817,6.665229713076413,2.896062029726213,18.25706859259991,7.093583019262423,57.2666985610376,9.14444967035985,7.6374557955617455,6.633875927180057,5.492872261556615,9.648663756281248,16.057678719051463,22.709800946614173,6.988813519330439,42.93962586802358,9.092316797969106,5.159292202802284,27.22525353992061,8.81979023777345,3.5995436642384457,5.666001546903039,5.718697311503148,2.153743644770383,1.1026771351834526,13.437596614727308,12.83814620119112,12.529078588657917,1.2685490024394293,1.7792044133136953,2.029859402333248,19.654327883922093,21.260197333148053,1.9957321383851832,3.9958234284654948,2.9229035122709397,19.421977589123024,16.79103240791246,33.3466633853006,6.577072803726177,29.237906912914756,4.427124638180652,5.219140038165108,5.469374903887745,2.430612929271429,2.7574051338400545,1.0509845601224606,14.898992150596507,3.0757389701160074,16.985212917858984,11.1762201217941,2.2420264575287896,30.51666487327459,33.82805200922079,5.735128306294354,15.995420924223518,35.636761016891946,2.857910352652385,15.54020779312078,2.8272164644529347,6.666529250468452,13.645954893159049,2.7441535941460256,27.675766876616557,20.51720041786151,8.778503296977632,1.2913400623160989,28.030427257769,2.441740610990146,11.412105645192074,1.750390793979534,1.0817731394853431,43.44380786661891,41.86947407981078,2.237566060789858,39.00586818538246,4.960998518439585,4.385155892994586,29.70028114475484,6.058884611083342,2.1878386656001187,18.81905622292309,25.016560461996963,3.625762465603847,36.67570617334469,45.59916546531512,11.281508997329698,5.654685176756544,17.44787224925943,21.340990220683675,10.020192224958256,11.970465349650606
CC>GA,0.985117011640041,1.388843596332464,2.992641954542105,16.458716677521654,0.6074746282489378,1.7051021004254223,0.6261137203115851,0.641634988899409,2.4344294982504766,1.2797933539584663,0.6177627679044468,3.3931341059815603,1.381308108880305,10.136205527931764,1.6185675729115383,1.4303301321018391,1.2702025008278688,1.0057415064483144,1.8381773178451009,2.8951623116001803,3.9966634480645964,1.3029711574623277,7.639418637824723,1.6093400546052266,0.9132518730970222,4.956662259189284,1.6187309523890634,0.7716264358877181,1.0027495703432225,1.0904912169258263,0.3812126207101176,0.3477989881053131,2.5447510031165392,2.3666115761006434,2.2772873809948884,0.3354955294979455,0.3858114150039902,0.3886710222855389,3.4778923403350994,3.897317707879516,0.3605802493877679,0.7537669583458695,0.5906814715011177,3.437689993468146,2.992438634999726,5.958468004586465,1.2830206477775592,5.326141155010377,0.8903456444886243,1.0008647509653956,1.1055186745763121,0.47942065957083135,0.5505360639061906,0.27182169118855554,2.8346986946539827,0.6433162645471282,3.0315756287132567,1.9978690716590375,0.4187841411265558,5.464731644526264,5.987565136299248,1.126557256880728,2.964938199167404,6.337731709886634,0.5594704041780127,2.791268999188278,0.5093445122489749,1.3694934416475324,2.3986646328506813,0.5570244903132988,4.898610680437814,3.6541164623208227,1.5947825652747898,0.3161388693202539,5.111581220702989,0.5068619061623291,2.0609660648244965,0.40371145078558013,0.26737002726529957,7.6965316109335,7.656268802423789,0.661072637738878,6.904038588867587,0.9564536492871634,0.7773610535203428,5.284099754304274,1.142961556060518,0.4472713761466687,3.406195250253226,4.426654777515965,0.7775522474715748,6.509307206616954,8.070002712923522,2.128348267922633,1.0013896504472686,3.168006508424233,3.7771354100303185,1.8736573542134471,2.4509900656958625
CC>GG,0.029370089968035383,0.07456974276795025,0.07431097486151489,0.4184417288278486,0.02992945721605088,0.07046414026192273,0.025652201224543203,0.0297188730022155,0.05912156306460064,0.06969313626261893,0.030313664691577695,0.13427610334337167,0.03390958443981657,0.2577000046823112,0.04115000134602128,0.04630554006416434,0.04468301009850793,0.024818595016364044,0.04382715813681225,0.07243481951304027,0.1022552626384805,0.08938303064008463,0.19334572997125032,0.0409154035466584,0.023218746142431596,0.12292766694152846,0.061941523653514005,0.016602157070149278,0.025499834921900368,0.07146082113210774,0.009691841179743563,0.06479014488637493,0.11605049076668653,0.058062626627881565,0.05712855141520109,0.033431061427710254,0.028747325792569108,0.019857827017921124,0.08844688916491968,0.1264475317320743,0.009002834827796017,0.03634440609652127,0.013380626309747044,0.08739885206272421,0.07562098887114593,0.15022852137171525,0.029966998658584553,0.13202941263226683,0.05489002263519476,0.04105458039273863,0.025025204662827094,0.028503656102740464,0.037415343012412325,0.033003351275406316,0.144781168490145,0.03729505483103933,0.07650912655244466,0.052720494557364904,0.011558994846550322,0.1625263505079249,0.1522261520258261,0.04348232119921773,0.07239094826250332,0.16045556915851528,0.01302249556200111,0.07882285638456413,0.016282995000028454,0.03058754891448752,0.06188687644243573,0.01688309244426545,0.12454088384524145,0.09239518530487184,0.05290489047576996,0.0265382234031073,0.16695596919117117,0.011214917845908588,0.05959282753744643,0.04169944180130651,0.0343537256418584,0.19551799938567097,0.18914992047453746,0.10895154182019731,0.1755263122650063,0.02257121831858351,0.019739874585635492,0.13373278412342118,0.03111579578485741,0.033684527475237716,0.10710919119775343,0.11257786268262292,0.07322708797963097,0.16509380257202877,0.20519893067753034,0.07554643619300133,0.02544760339022406,0.07891306989195038,0.09603499001199202,0.04539160988511138,0.16320787036993797
CC>GT,0.08467322311979242,0.3287434754712972,0.16973859884973322,1.0228582824369306,0.12727323834648954,0.27344958719517476,0.09917079194850917,0.12225268865359123,0.12873223721123528,0.3095221578029861,0.12595186210515785,0.5068704994568682,0.07259319052516408,0.6299337900923877,0.10058896328761045,0.1481961519734603,0.15308839739828356,0.05638802891038737,0.09007608019027842,0.1699007324366667,0.2496856820312627,0.41420796894879663,0.46762796225146086,0.10001550159488688,0.0567060545748161,0.28288845397579454,0.22926934169555252,0.023401122929833727,0.06227015650241434,0.33366755426156086,0.02369118407605683,0.3678941116919841,0.47495168979814095,0.1296998991390091,0.11803502041213441,0.17319830050372614,0.14044556004042752,0.0858354343157487,0.21619273071137204,0.4091729191223055,0.021069887031033116,0.15321622565834175,0.023164007569194157,0.2136417894034087,0.1822422273717686,0.3600582126458254,0.057748750501390986,0.30332232851713736,0.25426559703046836,0.15524072533511696,0.04361626114656829,0.13047911053974667,0.17910669104877605,0.1778005156891589,0.6260592077926682,0.1677495118429685,0.18380428977687366,0.13549986192103164,0.030794897843117237,0.48562193696923406,0.3721086346700823,0.15897848581253937,0.15963309093707592,0.3883895967226857,0.024964453906834678,0.2213334934762207,0.05228283682489837,0.050101590320350706,0.14663074887222086,0.048491833869541666,0.30443348683211663,0.22297170510845948,0.17533745213001672,0.13244484918675825,0.5445597648297698,0.01780940028989357,0.17175243278620062,0.21935847448819618,0.18709380427409802,0.477041892634125,0.4310229741978613,0.607152756159226,0.4290646221847936,0.044887639622541706,0.04802463743164527,0.3234344436086491,0.08103343412016023,0.165896015297867,0.33583127861398077,0.27517542309252324,0.36690600300064813,0.40130098405836834,0.5015853229009088,0.26193891386224644,0.062140100011953546,0.17882247383423255,0.23474976283466356,0.09817269624874324,0.7746774600494207
CC>TA,0.6869123312414809,1.064565786847959,2.37664324663724,14.877935780089512,0.48487661753148237,1.4131372645404574,0.5340221678798144,0.4769393082410921,1.7135291887766577,1.0358145641610124,0.26107032448078216,2.7889640895428776,0.7624490617859766,9.162671540747695,1.4631119106875174,1.0643503596528396,0.8708650935312036,0.7771032140078398,1.1460859178477139,2.406668817650244,3.689408148359737,1.2442680332540057,6.7515696893605455,1.454770651313486,0.8251236185939133,3.9375346835466685,1.3895432987027827,0.1673991409394161,0.9066167004887908,0.9669275926024594,0.34459897455010974,0.12484927517470433,2.027323090669505,1.7669890962721508,1.7627155693380658,0.056010124775198435,0.21198416753441832,0.3094186341013221,3.146937664018463,3.204877643161075,0.29703711512031405,0.6246144677069412,0.24418225837036903,3.1075163365882132,2.6245270913109526,5.165051754606135,0.6898875984713188,4.218811440157992,0.6248603512670466,0.7126873652971909,0.45766666298910935,0.35992525730349795,0.42321351870149604,0.10204064509302024,2.3183255301235124,0.3519636031105834,2.641117417284968,1.744883881489474,0.3015223873489065,4.863779554075098,5.412488186191752,0.6996273026452571,2.1520108428013147,5.610688876110146,0.2943271150895685,2.423895525685905,0.4497187735962466,0.4890435660313267,2.202372773807555,0.2511268263141525,4.428122589579007,3.214195791411255,1.3723307231027184,0.08192870717306362,4.308469217912619,0.16359091415001728,1.757723184709098,0.22779358517907947,0.14540768991460248,6.9298162608012825,5.953867325211544,0.2189934943581746,6.240938753670737,0.5545684953965715,0.697682469513245,4.669584216414379,0.7802160730208834,0.3317646650133893,2.9285843180727915,4.005752265640711,0.5089630788047155,5.814331931050135,7.29841743978304,1.574825798193525,0.9031994525078133,2.532587845068299,3.415092691493411,1.2992556885376616,1.6590149007507031
CC>TG,0.14873263398405412,0.23819667992491692,0.17488545159511826,0.22037927952685876,0.08841054913533937,0.17324059637625,0.06385877483898368,0.0836794062001198,0.026307734323478327,0.23241059682404885,0.10938105175184464,0.3126895621498763,0.05749861163583818,0.135721983381157,0.021672330994732987,0.08816605636823319,0.08970878797219112,0.011761885969215966,0.0562666739726117,0.07375961149378621,0.35825858764013674,1.848926174613072,0.100300589367803,0.02154877617110915,0.016355389278137802,0.05935722740686222,0.13654185347527265,0.003487513750100136,0.02098617752567,0.7919175194607497,0.0051043689702356424,0.3242481903729842,0.32598373125420405,0.04491309019429492,1.3524970343858762,0.1498597619160623,0.11108093273837265,0.060450682744942225,0.058821847216352856,0.20740263175305407,0.0044548284187302545,0.10665739601038533,0.020970104581460654,0.04603005561374548,0.0390288416715858,0.07692772331568055,0.04127663395097885,0.07534053115704299,0.19134302618981153,0.2802487227983811,0.007809070086471869,0.10817464447112285,0.15015207002738248,0.15254289585037487,0.46821337984353595,0.1401090087577269,0.03931030705354167,0.03838588401532644,0.018170321778782826,0.21283709042265697,0.08017242879330379,0.10192449457405062,0.05539306299524819,0.08333326437721725,0.006550324647635436,0.08209547660189134,0.026729442871382316,0.052155872328895375,0.7564091614032321,0.0548869750611692,0.06559152293519031,0.047779385128539846,0.09011284693162477,0.1272229890376323,0.2903715509526329,0.00923866844743997,0.06880497255951015,0.1823454466684027,0.16487552400457847,0.10270012290491586,0.090030271012533,0.8368131495745533,0.09244384479369853,0.035063657254005065,0.01760191659076531,0.0693716169915396,0.03614457141921576,0.1366044129348641,0.32814525041729814,0.07620487447630464,1.3526117741992447,0.08625742306830471,0.12197863405379687,0.15555617722476792,0.013382457657007593,0.4067968502781109,0.05349130647983859,0.019995176305090435,0.5939528733717642
