Mutation type,Eso-AdenoCA::S.1,Eso-AdenoCA::S.2,Eso-AdenoCA::S.3,Eso-AdenoCA::S.4,Eso-AdenoCA::S.5,Eso-AdenoCA::S.6,Eso-AdenoCA::S.7,Eso-AdenoCA::S.8,Eso-AdenoCA::S.9,Eso-AdenoCA::S.10,Eso-AdenoCA::S.11,Eso-AdenoCA::S.12,Eso-AdenoCA::S.13,Eso-AdenoCA::S.14,Eso-AdenoCA::S.15,Eso-AdenoCA::S.16,Eso-AdenoCA::S.17,Eso-AdenoCA::S.18,Eso-AdenoCA::S.19,Eso-AdenoCA::S.20,Eso-AdenoCA::S.21,Eso-AdenoCA::S.22,Eso-AdenoCA::S.23,Eso-AdenoCA::S.24,Eso-AdenoCA::S.25,Eso-AdenoCA::S.26,Eso-AdenoCA::S.27,Eso-AdenoCA::S.28,Eso-AdenoCA::S.29,Eso-AdenoCA::S.30,Eso-AdenoCA::S.31,Eso-AdenoCA::S.32,Eso-AdenoCA::S.33,Eso-AdenoCA::S.34,Eso-AdenoCA::S.35,Eso-AdenoCA::S.36,Eso-AdenoCA::S.37,Eso-AdenoCA::S.38,Eso-AdenoCA::S.39,Eso-AdenoCA::S.40,Eso-AdenoCA::S.41,Eso-AdenoCA::S.42,Eso-AdenoCA::S.43,Eso-AdenoCA::S.44,Eso-AdenoCA::S.45,Eso-AdenoCA::S.46,Eso-AdenoCA::S.47,Eso-AdenoCA::S.48,Eso-AdenoCA::S.49,Eso-AdenoCA::S.50,Eso-AdenoCA::S.51,Eso-AdenoCA::S.52,Eso-AdenoCA::S.53,Eso-AdenoCA::S.54,Eso-AdenoCA::S.55,Eso-AdenoCA::S.56,Eso-AdenoCA::S.57,Eso-AdenoCA::S.58,Eso-AdenoCA::S.59,Eso-AdenoCA::S.60,Eso-AdenoCA::S.61,Eso-AdenoCA::S.62,Eso-AdenoCA::S.63,Eso-AdenoCA::S.64,Eso-AdenoCA::S.65,Eso-AdenoCA::S.66,Eso-AdenoCA::S.67,Eso-AdenoCA::S.68,Eso-AdenoCA::S.69,Eso-AdenoCA::S.70,Eso-AdenoCA::S.71,Eso-AdenoCA::S.72,Eso-AdenoCA::S.73,Eso-AdenoCA::S.74,Eso-AdenoCA::S.75,Eso-AdenoCA::S.76,Eso-AdenoCA::S.77,Eso-AdenoCA::S.78,Eso-AdenoCA::S.79,Eso-AdenoCA::S.80,Eso-AdenoCA::S.81,Eso-AdenoCA::S.82,Eso-AdenoCA::S.83,Eso-AdenoCA::S.84,Eso-AdenoCA::S.85,Eso-AdenoCA::S.86,Eso-AdenoCA::S.87,Eso-AdenoCA::S.88,Eso-AdenoCA::S.89,Eso-AdenoCA::S.90,Eso-AdenoCA::S.91,Eso-AdenoCA::S.92,Eso-AdenoCA::S.93,Eso-AdenoCA::S.94,Eso-AdenoCA::S.95,Eso-AdenoCA::S.96,Eso-AdenoCA::S.97,Eso-AdenoCA::S.98,Eso-AdenoCA::S.99,Eso-AdenoCA::S.100
DEL_T_1_4,7.945000850197573,91.6924649702983,18.44535237564024,-0.616361417598327,2.103688386800151,-6.289288508484901,3.0294438194720357,17.811071999747014,-9.570033302484173,-21.734306855010516,-24.924550615462607,86.77177312002814,-17.779185157643376,13.589083704904603,29.879543485891666,-0.9530528593155196,-27.319402494605846,-23.528808422091295,11.349726855938044,2.245668643263283,-1.1784378340663082,-2.971068458673365,-11.526669613116216,-0.3433111981286032,-27.893756620551486,31.429894061970344,8.758110602555888,63.21372541156922,40.28432310439784,-10.061680427971254,-2.4100710608699636,15.360766491964963,14.750372040594122,-31.822511418917514,-3.0879448259489237,74.43529431631205,-12.709568874755625,-17.851734253939235,-2.892421775576146,-7.283431749326837,-8.819525676868821,17.189545076781613,-3.5087292998900743,-10.018085504966223,-32.9158399024662,-4.701719257318089,7.399030598622915,-9.166468465295459,-23.11070676981693,-11.39898025134017,-21.88703836720987,5.058152464406021,-31.825704772015698,-58.418004330060626,-13.435783415610334,-10.624727757481061,28.592162572168604,22.79936752118289,10.577886331383272,-17.93011246751466,1.1549744171666267,14.468288698008642,-20.316416074473736,10.945035918293975,-6.663234635767992,0.04441076471442784,-113.5191196819535,-27.28935559748774,-4.869155471014858,16.293368344978816,50.16319641121504,1.5276569677147194,17.697376740312524,13.320282336755824,24.03214648785152,23.454630210081163,-37.25216780113526,15.99248491911979,38.15007019914874,1.0885317713505458,-18.105719647812066,-1.2571135040348196,-5.900838752292444,-40.4379604871273,6.508727547807162,-3.445909823144735,-6.728539653906559,38.42358979606353,4.909204854395966,-52.0578502167493,4.59691804359165,13.157558284781555,-0.882026227960159,15.870243832677701,-13.815016820085688,-17.526740515602228,-35.41246717289247,18.085978684880644,-5.10300718854273,-5.067090508201495
DEL_T_1_5+,0.7010504356404681,-6.608926065029891,-0.37917223511783504,0.01674189010967808,-0.6614518040013877,0.27275144217543357,-0.9133796281845434,-1.03299466503438,0.5705412599282376,1.7346028697534166,1.701571123245003,-4.464026077864901,0.5473986720959374,-1.6294368650202387,-2.455426413962698,0.09457214128491387,2.341617017823978,2.1476374208102698,0.027194027832194934,-0.45024236509080673,0.3060349517905543,-0.6663584059482446,0.7474505411317409,-1.054367415354477,2.248757721632842,-2.066708512252376,-0.49846599093734767,-4.040017511672829,-2.029374830680581,0.684117141522961,0.17388366745819894,-1.0348116511026433,-0.29860634876638414,2.4673831920135854,0.039322866204088314,-3.0708986055374226,1.2564307102207977,0.16059579993887496,0.6291844167338922,0.9539891292427001,-0.12206089333656678,-1.3486860541954115,-0.52756176602918,1.145664129087777,1.2480985318698004,0.7220974913453233,1.5003584448159017,0.9696623970476139,2.096998654360391,1.290988978373548,0.8456102221401238,-0.08893680759473455,2.203726295132469,4.393864835940576,0.6507474480829956,1.1252841924804216,-2.2470915241182183,-1.4818674912514211,-1.0565612017006742,0.5460245896883009,0.059113242027343915,-0.4960792324061458,0.26493919701692903,-0.8224345260895234,-0.3913178283786465,0.3637943876511116,10.025307205122317,1.252885270955744,0.32885861451272547,-1.3482831320416153,-3.3915086689770533,-0.18555116854182074,-0.7575186197261417,-0.7320013360081532,-1.3623262276337869,-1.8079476357498265,2.354984243223271,-1.1706064805738379,-2.1501893917042594,0.9656911596062514,0.02749042677783109,-0.09538596097464591,-0.18523825307272546,2.5875551295207515,-1.3583212746224262,0.004158177987335421,0.8738229127837656,-1.933424014838863,-0.25685696601257746,3.407112554114292,0.15689879658121697,-0.9210084455703509,0.04726994656621741,-0.48395151944646386,0.3601874327207497,2.258662689873745,1.6542199670736863,-1.511705596384445,0.5823094503483617,0.2615141953277771
INS_C_1_0,4.211902382787855,-0.39068405485351787,-1.0033074113235187,-0.0016491947378461862,-0.13813032308389148,0.023446082188350204,0.17270331100695557,-0.06220241135946764,-0.23227958973237245,-0.39879780809996135,-0.17750309670123943,-0.5008540250325456,-4.039309266876809e-15,-0.6004480810834423,-1.5538334727898118,-0.42946943356133715,-4.312683761258437e-15,-0.05854613192128006,-1.9905107543989402,-0.2977153577720285,0.015339317415332232,-0.012609874251721075,-2.9462608790635224e-15,-0.3907346029940335,-0.26318400450183727,-0.4087495013941747,-0.9231562330394515,-0.5828867984539781,-0.6737234678137409,-2.9502303125970553e-15,-1.7798787035889103e-15,-0.14461910824736104,-0.2807315611490741,0.681794431232347,-0.005443748485645532,-0.08327223300279973,1.0529600987652543,-0.6076503223009451,-0.06805299259279769,0.07355413306314063,-0.009314642249410551,-0.23990775563147992,-0.27200362180744975,2.673226128245176,-0.0024993030665864504,0.06701950636349396,0.8396162412571755,-5.5476693699513894e-15,1.2674358577661593,-4.785127838330727e-15,-2.157912865743697,-0.36910644288399536,-0.006773138058361121,2.2906993300232728,-0.008132998373399154,-0.32604710322309494,-0.23073071023171185,-0.06995994263088737,-0.01462861415505691,0.5124995393295828,-0.0007047979488507772,-0.6300543402497595,0.5461035448759528,0.4908391533183827,-0.33960905543788034,-0.28879649257532947,8.68493348368606,0.48467192103223056,-7.199382398463853e-16,-0.14934496188980262,-0.1088652283534197,0.08833010796655039,-0.0016389342860504425,-0.007796831479605814,3.9205075335452193,0.2326642168314521,-0.27949856953024965,-0.01941712972426114,0.3648437594124516,5.8937210637529915,-0.6781624341905967,-0.13199918238160455,0.340954876118559,0.19157329562263814,-0.5059261730716731,-0.08740802944414737,1.233904572422503,-0.39758381497237205,0.33543335231578675,-0.34922474421816896,0.7491028358882623,-0.18818583584738224,0.06944982050480775,-0.004724404439745455,-0.6955413699395057,-0.0018201523557421445,-0.6135152804288522,-0.15465723400697,-0.005581676731522387,1.952054755229483
INS_C_1_1,-1.7603408937558989,0.8514917933732205,2.0705524220600493,-0.012598085309402918,-0.09991456627227702,-1.4700453719606066,-1.4809922378801077,0.8049589466001117,-0.5418381487760808,-1.0592860277050402,0.5049472654939153,-1.3982181975747838,-0.19212495278208344,-0.8361239661808055,0.21080883396836958,1.688288410989343,0.8122763120011057,-0.23062084846618439,4.688270657016649,0.7000353796257252,-0.3304849981471596,-0.18868627843269525,-0.09067464307597416,2.3427964045561778,-0.6474953586663303,-0.1767851443797286,-0.957036182832588,-0.2557246973904833,-0.12542281413180345,-0.1575571253099837,-0.07002516049577978,-0.15514953440243925,0.20122634062693923,-0.6106806454226616,-0.12403472084503853,-1.3252292182786742,3.333990469883555,0.17795024394837633,-0.12736116977514092,2.1785623221802264,-0.08560302719660302,-0.23479239143842337,1.818510095544608,-7.818102049895668,-0.2668988703901044,-0.48728478644295986,-0.5575052591047207,-0.18364739251119333,0.2550000221963399,0.7827239223729473,1.3269912232615866,1.1220618112523058,-0.23299011063191533,-1.0163207573712993,-0.12399258448272865,1.1094071503372873,-0.29040598903509235,-0.34221468721363324,-0.14856342252375174,-0.17851092677059843,-0.011341116706915191,0.08418243234926492,0.2408807778493508,0.15684465899234368,2.077039359352528,3.52492349287959,-0.7972545741482979,-1.4696825363843367,-0.03333873098138993,-1.1271826914161842,-0.2801262848380245,-0.40053697043709996,-0.0347943902003568,-0.07444954373715047,-8.9178103190082,1.2198285963588402,0.26032172331052317,-0.26952392979937345,-2.7427206438637644,-15.833798909488877,-2.643919260603277,-0.028964998652740756,4.845240575468037,-1.042610455686915,-0.6451250656416327,-0.12029840718236562,0.378346404417782,1.580786072805768,-0.8901583675297016,-1.0941365360049151,1.0595158672114564,-0.2020493967474088,-0.3168609577598991,-0.36075191898747716,0.025801170371605453,-0.4445602801417173,0.26193005722784624,-0.4779320324418768,-0.0389027278487503,-6.597069989169007
INS_C_1_2,1.480010176863158,-0.1370124208905792,-0.6303472376267243,-0.14787229932802035,-0.07119281123087874,-0.19533507706335038,-0.5100955062610153,-0.0766306359266745,0.6481909357017566,-2.411416429007784,-2.7087593662303955,-0.9281163218300508,-0.022172234734747238,-1.4496814653155496,-0.4040835772015091,0.6650112888672741,-0.02166430552258878,-0.04966729560812751,0.9184732430189424,-0.21551869501828028,-0.17855370009160573,-0.03030923272392027,-0.010507882184604219,-0.47620884700738486,0.6336273696216821,-0.11591910975608401,-0.27568199035040464,-0.25741933549420376,0.5836217170972744,-0.020059503343713606,-0.025613655873836835,0.7322983927468917,-1.6469125595949856,0.37608038107203645,-0.04766014811117587,-2.64156647535497,-0.4250343792253023,-1.6424965001893121,-0.23810239245513487,-0.11651891890765134,-0.06173718557080254,-0.2001605541954693,-0.009694900933848727,0.01949091392800606,-0.03224269216641561,1.9221596437450694,0.645183095587045,-0.021193879484260558,-1.246391564332975,0.9749251925601958,1.1763966829197559,2.053861050420342,-0.05492538863002819,-0.34716401560294025,-0.04681413938158799,-0.00846161159991321,0.7688231904494088,-0.4874405184692459,-0.10058846956341165,-1.8761381921062563,-0.005218804537962471,-1.579677039283614,-0.3229723826926097,-0.3243626743939557,0.27336679345421744,-0.40151474084657857,-0.21274277800961666,0.6834780460829137,-0.004591442923066687,3.7280624954206143,-0.20460061782700228,-0.07626665231740362,-0.06943668717293565,-0.04916818797346509,0.2252266819168467,-0.3603274846287028,-0.7958350661424232,-0.03160128423796779,-0.44686025021973075,-0.019916949819346108,-1.4308086436203626,-0.03255574914812324,0.3598193071420297,-1.1640614501551674,-0.3058736606112789,-0.026030384978845418,-0.14506600014604124,0.1890326570473536,0.6649454342263224,-2.063649457998558,0.3355869470621333,-0.10874118403696939,-0.08358766397656563,-0.05004328525498343,0.06956800104311278,-0.1671884849604619,-0.36852779303136013,-0.23668110151352031,-0.006138702989955787,-0.3714063916543231
INS_C_1_3,-0.2110763116961123,-0.10980825977539621,-1.298602764455423,-0.15315679155956677,-0.3431676331152259,0.5282780192916707,-0.2575714250332688,0.28704476093009923,-0.3055032094297574,0.14796366359068103,-0.0037238834108452856,2.509240718197017,1.4580349085833997,1.1196784685450283,-0.4775834726821453,1.6425224058256134,0.3769297758726854,1.0133092532947905,0.2737902456317429,-0.760400844139975,-0.5625398551830373,-0.6285271643521112,-0.5209978644334554,-0.5000944786609716,-0.6930393073271842,-0.42132733483012513,-0.3195079698514127,2.035709548336513,0.8638537955278869,0.6724654217706816,-0.20883646181309667,-0.340145253292121,-0.8185483491563744,0.9341794526763245,-0.5006955065677922,-1.5691141546152323,-0.5629588700577832,2.997700715813196,-0.17023435425957947,0.1565247737805514,-0.851295421513134,0.44858164881982754,-0.5733425772386636,-1.6278159923882773,2.02247022860265,-0.8141853082208582,-1.1376541247201288,-0.9491191097957938,-0.9661988369218925,0.3316161262166297,-0.3491323855384634,-0.05251902317201251,-0.6607635710774643,-0.817797463925289,0.11376219129176901,-0.49241506955914627,-0.91416125001211,-0.0007386053643678725,-0.5420640695271193,0.721552941730333,-0.5630039819119883,-0.15947614071285043,4.615818334659316,0.7760569610822685,0.022602084702001646,0.7950755019211564,-2.243783519234739,-0.2674783901270359,-0.10309897545102281,-0.9608670914566223,2.389871124067145,-0.5291811089920546,-0.4253589444424992,-0.27739079012905316,3.2659615293576163,-0.06830445749892378,-1.0477851564154035,1.027400798198248,0.7946937737217561,1.4174196085907322,-0.14287804889234934,-0.2436618207295068,-1.8373501316314405,0.4636067302363953,1.9197719866703853,0.5888838355718887,-1.2567368151628897,-0.5027989479345,0.6382438530931883,-1.2299588922099693,3.229587536076137,0.8729994490506534,-0.46751697865987274,0.8599052006055259,-0.7692548478066206,-0.5926318310665906,-0.8791265427122464,-1.2073195737800735,-1.0406744010444418,-0.15491658770731886
INS_C_1_4,0.08225738201452515,-3.129141019997289,-1.6313999547046834,-0.39187703569237226,0.6987925648626745,-1.0491506370322283,2.099958469569526,-0.9832256157637462,-0.3157260935730095,2.7135629663417915,-0.8770248962472457,-2.3419116683070085,-0.8399452706667363,-0.48998312206626005,6.661922161410059,-0.357901547042073,-0.9722700776564919,-2.7126981599377706,-2.534209480205565,0.49779246723584425,-1.0006820065353401,3.2231874771149274,1.1039763117650847,0.12449055007351162,-1.7076169687535012,7.632250955261799,-5.373418916082654,8.852945972039574,1.0827594351073309,0.09289576632133834,-1.047752341544746,0.9657029870376455,-2.4111834467428497,-1.7703034704073595,2.8907976270398255,2.904546144852266,-0.8120337582117809,-0.032302032771581946,0.24538228260819506,-3.212760500921105,8.660897344140036,2.997357187506512,-0.23250022345047316,0.03268408645736809,4.647960732564261,-1.759733430224554,-7.432733815125621,-2.6244382247857203,-2.615404970528289,-2.328797328755611,-0.3235105080407221,-1.2792045780353551,2.706192108607447,-4.2885242063402345,-1.8072545226538304,-2.4541962031657976,4.418146463509908,1.308344510086936,1.8714102929389211,1.0282177063489757,0.7272712778832349,-1.728925891202465,5.409036901862294,4.398245409778618,-4.523647009597312,0.2919346478253302,-9.970928460280707,1.8680489616825082,-0.4860238269586687,-0.25815127055651965,0.16687204398441846,0.5553569722074414,3.6996390483089017,-1.1820760780637443,3.676257426934792,-0.826127969263275,1.947243999762426,0.7249304730324555,-0.4093877064933942,-0.6811500783771463,-1.908804649177564,-0.6020742654749909,0.9634288191523739,-7.216782093069513,2.1032868998476966,0.13251848507885966,-1.3243245202807001,0.44224691381437964,-0.44969880196110706,-1.4963314571448416,0.1928355981902028,1.6583197429989407,0.15355437817800333,-3.533233821341029,-0.8697703391162013,3.314705408375527,1.8104456944463276,7.049870899578864,-2.500265260776064,3.7573466370550155
INS_C_1_5+,14.321119031334273,30.21799607637632,-0.3064310460603963,-0.19952369871297648,2.4860697708787622,-2.360095298906188,13.34432277374566,2.3930903497459255,1.0631365049943433,4.053871337314854,5.258489658666429,-1.9521989656102612,18.255836906507003,8.34524992189867,8.825042830538687,2.147101662059434,-6.138108539622756,5.444410862798087,-27.81509570963666,-8.636111696480118,-2.891516977466628,32.37474053985368,2.380625884259441,-2.8416204303851558,3.0887232292291156,1.3167190949888044,-33.50840342568272,12.715639842817119,-13.695710739621134,-4.567491002414947,11.089576995607727,3.797994559586223,1.9362284925329671,-13.81546620580642,-7.619475854668517,-10.94864628992567,-7.801356760574546,-12.98812044680901,1.8425392303322066,3.3489649280072875,19.838295506481725,4.255873995892678,5.648094679980389,-13.289187270629483,12.22950925671411,-14.28818556263202,-0.5165074420515978,-11.562014395877831,-9.681002951441837,-5.005591059868479,1.871641956537438,7.32508645103475,-8.476826990038822,-9.731694433446975,-4.590571151158581,-19.04638862984155,-0.2121359190467551,-11.334797617678166,17.58151028509346,28.09105439342977,-11.004612156885052,-7.380397964354337,24.067888575586654,50.76928994724999,19.534954589276666,-2.819017528189537,-21.931878217338998,3.256797796310778,-0.2530039154475143,6.222172335862263,4.208218389820935,-1.1333398538410329,-2.459460098401621,-0.9584702042624968,-0.9698583176083062,17.216911106707087,15.81832920844765,8.873012252828754,-6.977911334791111,-15.669982385691512,-6.672626645212825,1.4396965228876404,2.9247104567666717,-16.209519616758143,0.2916548136247492,3.9573558353406817,1.357619442133302,3.9256280458547756,2.304720158438602,-5.140866015651426,-12.03370285681487,-13.541461420581257,13.961860875549302,6.5195486630794015,-1.045882117833365,0.1023872931269807,23.154091502752248,31.14815017557177,-4.372996108574249,0.11682485017833244
INS_T_1_0,-23.830190991514172,-2.907727596307449,3.397355108369947,-1.6479135432229821,0.8064183941816179,-0.15902250407101892,4.173643680224011,-2.2962022450690442,-1.5369558462863395,4.3627694677860624,-0.3994942846886662,-2.87845630839554,-0.60491769556547,0.07057132423264001,9.346143118532119,6.714769421350102,-1.8206200716739849,1.100360662669948,2.4413350634057913,-3.1155329823641904,-3.462964607536863,1.0834678786779202,-1.4719649010126314,-0.8952230818274298,1.0520267152705345,0.5291556353260625,-4.779416059179855,2.4405123947711,-4.435519556688328,1.0623041045446517,0.7592212827893545,0.043735528157643255,2.281132161751173,-1.1728236588248455,-1.6445123371679031,-3.3110564731852055,-11.569600082201184,-3.3404709108001294,-1.6513143258243703,8.1094200647313,-2.43465433894811,-1.0876436759970867,-2.65294002947571,-22.558106124257613,0.10007933830810023,0.2100845085245684,1.421722423666857,-0.6978125552194019,-4.1802013690120505,0.035235312241149064,3.1162954160034815,0.8164054237722089,4.02181445030745,-4.613564267245245,-2.5348216228011875,-3.502494623914103,-1.3582087848347073,0.6576637959175686,2.2434911747461173,-0.9511659571525684,-1.5332189902134774,1.2051295861934292,3.6326658694755842,0.9720769945294156,0.8633485670492522,7.8307358702962695,-2.6802492586426077,-3.0027393854073985,-0.3342755580479392,3.4556019754985208,1.6356724060513645,-1.2854852770688128,-3.2174683334765035,-1.267219349503498,-28.467176382618433,-2.303764450292821,0.6746124317225339,6.137608650801212,-5.532807508323721,-21.341922222005834,0.06611677693197038,2.260087074240178,-2.7584468813604417,4.031455791835455,0.42526583314384325,-0.435072947075386,-6.216301274478228,0.13116402492034407,-3.179717749578776,-3.5863475287832847,-9.319202056899508,1.4071999467510485,4.069804687655443,0.6384166130448437,2.358168367128455,5.0688791595700415,-1.4934538214535609,0.13541042750309185,-2.8458782303800447,-15.928750965445673
INS_T_1_1,10.69407647341016,-4.393015453794446,8.684762965569139,-1.3205470225300981,-0.35299531842369714,1.713142272839253,-2.6388964657838576,-0.414120700240189,2.1659598237687723,-1.1700576391739599,-11.310989896910968,-9.952447658841702,-0.008480638088076949,-0.9618754310302382,-1.1747370839266282,5.794359084653631,-0.012741378214864613,-0.12197242515524208,-8.30854541833365,2.808960470700722,-2.341906042829452,-0.44910233417134904,-0.0178138632180396,4.555771609353801,-2.8160357091217953,-0.8255470997023092,-1.4802344630928301,-1.3836971463807441,0.9125981142325088,-0.0521226686340071,-0.547670812356927,-0.36414614395540124,-0.0024284985192197794,9.951945401866714,0.004703870689381606,-7.322489993112301,-0.9835140702297736,-0.31046414785261334,-4.276179359195146,-0.45217501653403175,-0.3000953060030038,-1.5120574120205428,-4.414645110609607,-0.4466436166290322,-0.2858426910556584,5.402051275074672,-0.5529765087053726,-0.028641111543270554,-0.5204888178979754,-0.012233249430077043,19.998016983671892,0.01768415260197642,0.8547892047984589,-1.4400676172872264,-0.21484353594171834,-3.333177031299985,-0.22953621154542692,0.7565790042510976,-0.44526233174932606,2.109196363969561,-0.043403010967409235,1.3111265824147829,1.5322950976631442,-0.05782419019083629,6.687830654125723,-1.379286536442362,-0.4272048818968874,-0.13351292996293118,-0.14195437153682744,-7.568073241540567,-1.1028298751849768,-0.3321047371097335,1.0072631865558475,-1.2021809660228229,-3.752407816700422,0.0651215415850297,1.8530643933851154,-0.03607479399545707,-2.2710093665638817,-3.9767768386029285,-1.3134162646337817,-0.167057211778584,-1.8424167955679023,1.2624703948002178,-2.359584081621193,-0.2275065593331894,1.241510853335233,-2.861966061605707,0.7215179266357179,-5.683931447256947,-1.6020309714728285,-0.9100012577688356,-0.6046833399893152,-0.06117827824349141,-5.95178307213293,-3.4590068550146613,-1.0980690240814235,-0.8376869619427998,-0.05363143638757244,10.816555148040973
INS_T_1_2,-5.681412682660611,-16.598775196376202,8.098833113089732,-0.015156757283184552,-0.8208497709345968,-0.8140600822043452,7.111884868942358,-1.0860472309668696,9.020780556689171,-4.805884744608655,2.9581023340729686,-9.146033430163811,1.4118502916187148,6.862902121878081,-3.393077185855513,-6.785962813134601,-0.5959966916190984,-0.6982154648293818,4.625089277467211,4.0184770230460884,-1.135932750276311,-0.5899419469856015,-0.33715211424642316,-8.980245875359236,-1.9093966567005367,-0.11985501710050994,2.952200848805008,-0.758667984738937,-8.619425704025078,0.5827460666074012,-0.33110685029727965,-2.479322345647677,-4.8047492760536965,19.92778724826366,-0.6225624153871577,-16.30082303241032,-0.8410353804960036,8.471544895771887,7.479641472830366,-0.0933086220926933,1.140606770870522,-2.0480203227716016,1.619516351421396,5.856931789320761,1.1226995747422466,-0.30099111490980235,-0.9978975456351211,-0.6604709524169683,-7.848999756374351,0.32220960760189776,6.28010547732147,-7.473420505675499,3.060622533632806,2.8034001834057687,-0.7713844704685104,9.247369092775036,-0.5955303282822393,-2.393546081329795,-1.2142964123000075,21.758188918909998,-0.19032192042139595,-4.0436860582072,-1.7290137420584588,1.5696524137371013,0.1862398792563873,2.842140633902944,-3.2977444082173584,-0.33184718541870284,-0.11126107195392305,5.702542435818426,-1.4515144967762124,-0.7707450621995944,-0.8348833332952622,0.505225294159515,-0.4438989302858065,-1.4153252365103905,3.606690502572155,-0.8377052232734359,-2.1819314872237525,1.4420310791178474,5.071294103131688,-0.3688394129830718,0.9059191703062295,0.709346168987004,-2.2590617062634104,-0.4681152896431828,-0.612361061630206,1.1750003956226553,20.120423519266353,1.9567344648688803,-2.1356057518665885,-1.1565620604632243,-0.3098013644577725,0.7995342496520563,-12.362144396509112,-2.216557947704799,0.8675583300840162,-2.013740525987899,-0.32285837740994294,7.762569043137651
INS_T_1_3,18.402521938740435,-2.6150457760229493,-5.124513738199802,-1.3750470915635171,-0.7095338066585495,-1.2413280598668321,7.185705678195173,3.965151227885037,-3.2588012745642914,2.430416878670224,-9.41398089909104,7.270049670772746,1.1906503922455371,-4.140378329143928,-2.6966903369457156,-3.130683297006547,-1.2369780396521692,-4.085991447223284,-6.082052587026343,1.3577878416685722,-0.5357284811863536,1.7775642401955682,0.8171062119151955,3.3156837979333993,-6.6927888806901805,-0.7324594315726698,0.3407067722839656,0.6424269583662303,-1.7294531477073942,0.15826410964973925,3.211794423560269,-0.6240522408832287,-4.483621952015321,5.627761467464403,-2.0976442084650317,-8.61678573648004,-1.6142781994481652,4.577036031832414,9.628504707610093,-0.00771756445364602,12.768396179901405,0.3088842449806628,-0.9437841785514021,1.8246261983249354,-0.604727648006866,2.9035980604418707,-3.4584116012588737,-0.8916492238605942,-6.257550067246015,-0.32443649111832285,-12.408813007169194,-0.3555642514380235,-0.40047435624145633,3.021185379875671,-4.0829172981811155,0.20532980234951914,4.32150529252302,-2.6648275457529262,4.3889531601481035,54.71293456002973,-1.7984374429065495,-1.2410393096072259,-0.991686241218364,-0.25221944619123615,-8.344488053675128,-0.7287385859760445,-3.276754538018368,0.9047391884405043,0.664837328542409,5.197399291546542,7.366444180492173,0.46184286109039707,1.7102124824556988,-0.25422490781406326,1.3585998774296346,1.5581845198589024,4.036197208483234,0.3242806818915258,-1.960484722762081,-0.7948581201077989,14.745397857583589,0.6982226362219095,1.6814952641009153,5.601562794209666,-4.306210797059581,0.4273656379597188,-2.83373480150356,-2.9734226201018155,5.167530612772351,16.03406731288463,-1.0008112622881953,-4.322499872854369,-1.1091312440269296,0.9156279912110188,4.646946609061967,1.821269414805652,1.6932000012905073,-2.14914654636351,-4.057481971443138,3.486903004485807
INS_T_1_4,-1.814801918772087,8.277674039767426,-6.913510396039278,-0.4129617986964189,4.7453319555714,5.121894195552667,3.8339267377132877,-3.2446197957738256,-16.157301664555018,-4.502416833807493,-10.059327441679784,0.1792205317213913,4.545068118022603,6.389988090475885,2.8883505839641295,-12.134960850873224,-6.147560131538853,-8.342989685643662,-28.3804166013268,8.76889655151481,0.86713305692974,27.014265855954818,-3.261117003539809,0.29824373190936804,0.8674471414628364,4.388858652785639,-18.709160543138168,-7.882468830955371,2.7139337397651815,-1.78668848229802,-2.6176521068841274,-0.28047503724043743,-5.200835660691547,-3.0734144266823655,3.618334397975553,-1.3963043118460554,1.0433169542384686,10.458563068794454,6.627161098754778,7.135389679629058,-12.30091038064034,-0.5155028140321942,3.108470066307355,-0.42943023567347893,0.8282096372045444,-0.29968720079025246,-6.516989394143739,10.346405805811683,3.349116346380672,-0.3916062145753507,34.43346266643364,14.250362332381595,-2.1228108543034807,-1.0575036888809919,4.00382320408408,-14.589771705462532,16.359085570068572,1.1114389939560194,12.861236747668963,6.578784115224913,5.133941935290741,-2.1709442224909417,1.9333176743570455,13.61711281576829,9.229778400154643,-4.398356243474538,-14.12958948933807,-2.2801129817751438,2.840153599259593,4.802725440611857,17.155439020296306,1.2563476366105313,-17.618656312471,-2.1471889369753034,0.9013126339695319,-1.9466876941315547,0.25071078849357065,9.446993178533173,-1.0233769420836794,-30.62576964963474,3.335363566563661,6.538978697479811,-6.246508581498361,-25.66641404015673,3.3009042329828944,-2.5799567356257924,-11.841161907709125,2.793933426940999,1.4040400032426614,1.6145264901878136,7.8161702679650915,13.90500181155143,-0.10349236988787958,6.340836948301414,-2.3795168436044616,4.009591403316286,6.650241348971441,-2.0955832552060887,-5.721853118738242,4.246946338245671
