Mutation type,Kidney-RCC::S.1,Kidney-RCC::S.2,Kidney-RCC::S.3,Kidney-RCC::S.4,Kidney-RCC::S.5,Kidney-RCC::S.6,Kidney-RCC::S.7,Kidney-RCC::S.8,Kidney-RCC::S.9,Kidney-RCC::S.10,Kidney-RCC::S.11,Kidney-RCC::S.12,Kidney-RCC::S.13,Kidney-RCC::S.14,Kidney-RCC::S.15,Kidney-RCC::S.16,Kidney-RCC::S.17,Kidney-RCC::S.18,Kidney-RCC::S.19,Kidney-RCC::S.20,Kidney-RCC::S.21,Kidney-RCC::S.22,Kidney-RCC::S.23,Kidney-RCC::S.24,Kidney-RCC::S.25,Kidney-RCC::S.26,Kidney-RCC::S.27,Kidney-RCC::S.28,Kidney-RCC::S.29,Kidney-RCC::S.30,Kidney-RCC::S.31,Kidney-RCC::S.32,Kidney-RCC::S.33,Kidney-RCC::S.34,Kidney-RCC::S.35,Kidney-RCC::S.36,Kidney-RCC::S.37,Kidney-RCC::S.38,Kidney-RCC::S.39,Kidney-RCC::S.40,Kidney-RCC::S.41,Kidney-RCC::S.42,Kidney-RCC::S.43,Kidney-RCC::S.44,Kidney-RCC::S.45,Kidney-RCC::S.46,Kidney-RCC::S.47,Kidney-RCC::S.48,Kidney-RCC::S.49,Kidney-RCC::S.50,Kidney-RCC::S.51,Kidney-RCC::S.52,Kidney-RCC::S.53,Kidney-RCC::S.54,Kidney-RCC::S.55,Kidney-RCC::S.56,Kidney-RCC::S.57,Kidney-RCC::S.58,Kidney-RCC::S.59,Kidney-RCC::S.60,Kidney-RCC::S.61,Kidney-RCC::S.62,Kidney-RCC::S.63,Kidney-RCC::S.64,Kidney-RCC::S.65,Kidney-RCC::S.66,Kidney-RCC::S.67,Kidney-RCC::S.68,Kidney-RCC::S.69,Kidney-RCC::S.70,Kidney-RCC::S.71,Kidney-RCC::S.72,Kidney-RCC::S.73,Kidney-RCC::S.74,Kidney-RCC::S.75,Kidney-RCC::S.76,Kidney-RCC::S.77,Kidney-RCC::S.78,Kidney-RCC::S.79,Kidney-RCC::S.80,Kidney-RCC::S.81,Kidney-RCC::S.82,Kidney-RCC::S.83,Kidney-RCC::S.84,Kidney-RCC::S.85,Kidney-RCC::S.86,Kidney-RCC::S.87,Kidney-RCC::S.88,Kidney-RCC::S.89,Kidney-RCC::S.90,Kidney-RCC::S.91,Kidney-RCC::S.92,Kidney-RCC::S.93,Kidney-RCC::S.94,Kidney-RCC::S.95,Kidney-RCC::S.96,Kidney-RCC::S.97
AT>CC,-5.785980394244712e-16,-0.10309612496635148,-0.16622524304437342,-0.08907326835356558,-0.150283734556535,-0.08982826111485917,-0.021911623995549218,-0.017447856349890305,-0.0006328687404963406,-0.17066065144418524,-0.11822849768529786,-0.04542030878789041,-0.01786280618044281,-0.007332100204181954,-0.0959274791607905,-0.22980497731844637,0.8959008697416697,-0.0007898957232035369,-0.0645997878554265,-0.014426690030504806,-0.2924067197254195,-0.10713388141569254,0.8681948887033664,-0.12663211454352102,-0.15506114231273174,-0.18359144321067306,-0.25678315807364793,-0.24563003685084742,0.8021325432989681,-0.0700137969056845,-0.36050984114570567,0.5898900297705946,-0.06078309031511474,-0.21144375140765825,-0.1712413001836526,-0.08544862319641403,-4.566181993824079e-16,-0.13097005234444634,-0.1476758216680701,-0.09022340085234826,-0.2209982891064488,-0.01979563271292384,-0.1576364852566814,-0.34825778189280243,-0.27286263371444736,-0.0382741424799353,0.9170766789780411,-0.09298416333608008,-0.2524957969463814,-0.005037997479271533,-3.182864037686865e-16,-0.13452935768877436,-0.023129966489636375,-0.1085099215218238,-0.16798743353603168,-0.08563539413312965,-0.19425281005059186,-0.08689150563812661,-0.19218980855962153,0.5794060796426385,0.5835361444842252,-3.3702792395633056e-17,-0.4543346055832582,-0.3838549422121533,-0.1556650646795778,0.3918845270364716,-0.12398963637577483,0.7580480664897405,-0.06026462999723124,-0.15361505968197925,-0.20055299530331905,-0.14922074457752926,-0.035221832455728394,-0.3005154448588027,-1.0502690374873547,-0.0170942331640814,-0.24761075176347094,-0.10221228849655906,-0.13861083844317545,-1.2980777635130425,-0.003960234311367443,0.629515824054595,-0.015983117194110934,0.7159184546803614,-0.097806167779584,-0.20284133883627603,0.7413222565815998,-0.01623505339215441,-0.4567522063294331,-0.08811206411004721,-0.0742320531528152,0.9031023399091467,-0.4613309258348509,-0.011370864058965612,-0.16025769231608414,-0.021227773816244796,-0.1643772893106138
AT>CG,-6.217995718379737e-16,-0.00045414339884149364,-0.017050731930828036,-1.3549730877447458e-05,-2.985217125384543e-06,-0.0004539951916958943,-9.575016453277902e-06,-9.007435139570256e-16,-3.039161253778411e-06,-0.0029001066448195454,-0.002363343794319328,-3.470034356197462e-05,-0.003143819428418634,-8.937702610306156e-05,-0.002711201756412955,-0.004976716436946607,-0.0015976706553032477,-7.234276863194925e-06,-0.001972683939836644,-8.998670139612984e-05,-0.0004904527271811803,-1.2096200429957633e-15,-0.011254698383179555,-0.022453947911688726,-0.002697066485258828,-0.0017666319840852185,-0.004586923330250249,-0.0005730639726561433,-0.031928859262291616,-0.0002724849603246766,-1.8797336851342878e-15,-0.047489945296163426,-0.0005460318274501798,-0.0011821531594750538,-1.3417284578932386e-15,-0.00772519335597429,-6.111132786200177e-16,-2.994029149004602e-06,-1.7584552536689157e-06,-0.005846758962171378,-0.0021566556045277724,-0.10672685415225316,-0.0007985229058367595,-0.00041475629089249207,-0.005507693132076116,-5.9760643056830804e-05,-0.002075181797171879,-0.005434726090794606,-0.0009573683259634718,-4.842812702285725e-06,-3.9049014461171e-16,-3.694091870026886e-05,-2.413290494104364e-05,-0.0011017369524450268,-0.0039410560437753315,-1.803857782889073e-06,-9.286848606509477e-05,-0.0011270566721506292,-0.001678064781676458,-0.06173861881504137,-0.01943757585860501,-3.3702792395633056e-17,-2.4514996050507026e-15,-0.030548924778607798,-0.002744287035444361,-0.0894404473287049,-0.0005785135640480738,-0.04289062200038858,-2.8301731541974345e-05,-2.3156821025691023e-05,-0.0015801063811248237,-2.815789697356216e-05,-0.006180467608348382,-0.004801256256008976,0.8341545732416678,-4.2400897264159525e-05,-1.6553617776573775e-05,-0.004865035003913428,-0.01721702075582847,-0.23007939622239368,-3.6269890581493596e-05,-6.273020131364723e-05,-0.0003217096954738611,-0.018643679501847185,-0.0016116175487702225,-0.0059307344306431635,-0.021983765242679355,-0.002081228018606846,-0.07140697886270599,-0.001839889565246504,-9.83686364007972e-16,-0.18256030944007415,-0.06151247310195704,-1.6104537848318044e-16,-0.007536802288410545,-9.96784068335274e-05,-0.0014335889563741832
AT>GA,-0.02405423931012054,-0.3727582325565434,1.4975349027551155,-0.32654063407185746,-0.5543114877254693,-0.33464851772670706,-0.0941320144507521,-0.09434267206436833,-0.0032970392041294675,-0.6534993171794494,-0.4187582046558712,-0.19454747191972863,-0.06981041751242859,0.899858446302788,-0.3481749104704645,-0.7947124317460259,-0.38300977245585394,-0.011528922931399791,-0.24092239569266385,-0.09595393904648394,-1.2007978499371603,0.5939419531101728,0.588916123467758,0.6867976518420593,-0.5784049848391105,0.35119407103968503,-0.8896406916707111,0.10407572285378408,1.4706989626119769,2.740072255561121,-0.2906126437107901,1.8505176263424454,0.7718179577830677,-0.7637902987521179,-0.6311252994929643,0.6806539651600002,-0.02104219928555816,-0.48424629928296536,-0.5314551494088984,1.695422813424599,1.2222217460692386,1.1004948902401708,2.434113875296383,0.61357234733347,-0.9598129861426095,-0.19507319561447245,-0.29212694409677614,-0.3856631580155748,0.07743038165910565,-0.04580952986965806,-0.014060603808606319,-0.5262068482787671,-0.10191899281425115,-0.4477504495964827,4.388819648940894,-0.36141570581390225,1.275816553128021,1.665514049372792,0.22806350487646387,-1.0848481811735762,-0.36794191865997994,-0.0013581013004778408,-1.6293809840105469,-0.21760197166501882,-0.5438937131701671,0.46340018856898535,-0.45183903933074465,0.4155140907943399,-0.26862169243369655,-0.5611662582996123,1.2857268531607433,0.4447256184628299,-0.11532540637581626,-1.1080840113655206,-1.5678623844772641,-0.07702285246136661,0.08033769574438154,-0.3524000956669584,1.5887965742399264,-3.060264802263321,-0.04682995359784323,-0.35510627259190586,-0.07488842803774036,0.0986209190435614,-0.36803362908396964,1.301813666165207,3.22263947674587,-0.06546417695447435,-1.122527885979317,0.6966743721263577,2.7129298448554815,0.3440309425225765,-0.21393436645593278,-0.044363241842118664,0.46088940065436657,-0.13013957040850752,-0.5979876160366233
AT>GC,-0.0009483289953321646,-0.10638022819087825,0.7758084153433105,-0.09235938075834808,-0.1533941201280156,-0.09290243934408499,-0.02412581797231997,-0.01893568561956891,-0.0010454843264224867,0.8083230614984291,-0.12885614312599608,-0.05172167641572227,-0.027488822799091307,-0.005950666619259556,0.8849137010332118,0.7528081863062759,-0.11379207328366275,-0.0020132741404897056,-0.07613239104322819,-0.02717849833105607,-0.3623038524695703,0.8898607652837595,-0.16940681935998414,-0.1890264277189144,1.823087334424882,-0.1915788219438127,0.726657022501787,-0.259224511241111,-0.28429861727026007,-0.07277983165110029,-0.3666023324159251,0.45712526376545126,-0.06724880885933923,-0.21886120659295377,-0.17476491376571662,-0.10972070261403163,-0.0011291768407653163,-0.13365527966369123,-0.15017533212918088,-0.1113257312698,-0.23043294779582912,1.6808672589350364,-0.1626540233086706,-0.40813492506051957,-0.29302215665206577,-0.048913258878679346,-0.09204784966449797,-0.1248838279415816,-0.2681160374564962,-0.0059456199607142,-0.0006748643423860457,-0.13655958035180474,-0.026017745846103665,0.8886079835956715,-0.1897507049463983,-0.09025070106149856,-0.20982450723924856,-0.0997613325076022,-0.23850645012256988,0.40635988195016814,-0.47548009772383915,-4.7280895806823354e-05,-0.46216248018485484,-0.4723813997946938,-0.1657903280447787,-0.8539637969079539,-0.13122596611056206,0.6396707637038856,-0.06737557978043428,-0.15881446052114145,-0.2085264740087407,-0.15611960145842874,-0.05302589599829012,-0.33934156125534826,-1.5049818226473457,-0.022888939444295275,0.7475507739464187,-0.11724398405910705,1.8080965742618758,-0.928756911095548,-0.009930262470577406,0.6152924791692147,-0.021047983410129742,-0.3433107772460763,-0.11428549099003754,-0.22240706868111462,0.6786896487464491,-0.024156393373387687,-0.652603174810897,-0.09450589334214861,-0.07652991830410324,-1.6058231808825996,-0.6313413817273587,-0.011739500098194416,1.8118555267939254,-0.03560636415186358,-0.17160373031505155
AT>TA,-0.1296471886297644,1.3874877098141776,0.05430627216329209,-0.4843888144274612,0.08843395787821362,-0.5966652826004755,-0.23000016588527272,-0.22515981452457823,-0.003035093607097394,-1.2149254793008555,-0.6219464532196193,-0.42734809596546713,-0.34287525289871584,-0.1702418077675693,-0.5049672432030952,2.7153743212260877,-0.7208713486467694,-0.04126724299091385,0.5651939452224237,-0.17915486429360575,0.25494008338922325,1.1472081242208507,-0.7209614966293052,-0.9430078540263335,3.158314468316359,-1.0105784219262284,-1.353304205932862,-1.2630182429849899,-1.26038409903241,0.5564553131601567,1.1353996830396047,-2.3304946743557458,-0.32340914546577326,-1.2951642867142752,-0.9349902680446552,2.0017105565854036,-0.28649197968560913,1.229078045094053,-0.7695195831142194,0.4159934604776223,2.846299606819486,-1.644773626288865,-0.8775195657133837,-2.0868314120141234,0.3756761472528749,-0.7434640234764087,0.5621348121390284,-1.1849232261155869,-1.3141445499931084,-0.16113707687316703,-0.14541501963128142,2.13080758906529,-0.24497893565907033,1.3042264075569767,-0.9294099848408226,-1.1923142448945854,-0.049474365961504896,-0.588900676080131,3.842344302003143,-1.312528057671114,-0.3404543072832804,-0.003702433594259548,-0.38634689802849165,-1.5712297487007048,1.149466168810386,-2.2918453451615486,0.36070837250810506,3.3528812473347616,4.085423922843189,-0.8291656945464638,0.8508172509542813,0.05319022259841777,0.4746903015288826,-0.6520821370662788,-4.685491894634135,-0.10821178740039354,3.431063011147301,-0.7180817319610344,2.8327228804545497,-1.8240580091534984,-0.3031843385261743,-1.9550742814256357,-0.19549766203439245,0.5039480932066791,1.5092251220894064,-0.1212712758465293,1.6028159515200426,0.7765759835091468,0.517737428191765,-0.4636361274885866,-0.6159927983335256,1.6678300342714847,-2.4920965614863206,-0.09719823326108551,0.14728167661966374,0.7026537293874051,-1.0484201108934648
CC>AA,1.8698741945350292,0.3013639515042801,-0.19546994170803345,-0.45245950829913717,0.34428632516988955,0.2501737654972054,-1.2191440442105055,1.8953316993294749,-0.10183994379332129,-0.3292356140218473,-0.41339695093441486,0.9559060442356042,0.15882156868281072,0.024035392815502377,-0.09340633902200524,0.37270902000898154,-0.4425909119097806,0.39762057490456826,-0.12588331346600157,-0.5801261308465797,0.581155117722421,0.18475739143047853,0.3099650399090379,0.44320954360560094,-1.1679756152061458,0.35030905363843456,0.20238447577454188,-1.827442780762393,0.15245863663126136,-0.45193507261857313,0.9590930064704706,1.7935298808705582,0.4307569505846125,-0.4442133385558158,1.082595171413132,2.1454224516502904,0.048154263722768764,0.8235360591620235,-0.025565470864431283,0.8552776170611267,0.22233508394002932,1.5376584058263987,-0.3916697509430751,-1.6806199224365477,1.4832776696326349,-2.3598203531955217,-0.3615451095382056,-2.348166414183691,0.27311813629215465,0.9285384503166085,0.406427008165398,0.5692762967071445,-2.715872745536874,0.3793229888764955,-3.026505195445118,0.5311348598908436,-1.0920437968302455e-15,-1.4660180147163828,-1.3155042388478022e-15,1.099998733745771,1.7724549186718832,0.14724550529029834,0.9811728015004011,1.1706902646571962,-0.3251148395195891,-0.41487867129456735,-0.18916339487099898,0.6597773430144809,0.4676318294975008,-1.348607756488092,-0.36491940921791033,0.2030787365231479,0.25861244779999115,-4.470036812161261,-0.7585338871903442,-1.8937808497950748,-0.6422188690442239,-1.072478939770635,-0.4802592190436868,1.3962396742052832,-0.7044444239988437,0.988989725860975,-0.8164344383261373,-1.9047060721252276,0.26344701959452,0.9303255546004081,1.339449275284828,-0.27409083199962225,-0.41719027300908973,0.15420305438126092,0.28711470357244906,-0.6407994946648881,0.47020676954063134,0.06192333021361218,0.2862910812100239,-1.6718064364499696,-0.7161372040807858
CC>AG,-4.030273977150925,0.6480588038191524,-2.240391238071422,2.5974742088235367,2.96043613525027,2.0644147977563727,0.03634316355393352,-9.273628453400583,-0.11525651717246983,1.9818059043706029,2.855596115606399,-2.4467573604724553,1.3940562104009162,-2.2075603987058825,-0.25609160415787624,-4.057806320623759,2.0600955077317966,-2.197781370291757,3.017991392447146,1.4369267522691578,-1.8900172719495751,-0.6256743925804278,-2.9990030807454233,-0.25386913049482507,5.739926737214025,-2.8102618355642806,2.2781138677615473,-2.693084659302672,-0.31218103725394686,0.21044392586209315,-5.551542062573768,-7.31747550131767,-1.7769461966214113,-2.4681326972455078,-0.45329948775451534,-7.929035667373839,0.3628273859748363,0.24853034078395542,2.0466404921128083,-1.344177490468696,-0.7183286361223233,-6.6004883131333205,-1.524094317321146,18.039471453386497,-6.263651356446937,-0.4824309461922116,0.42518951980663555,6.133788399138792,-3.859068742513373,1.7388506917822077,-1.124217934088576,-1.0150331461743214,15.02536178982408,-0.5806510882673441,9.747454142847975,-1.6114052955832125,-1.8286095364601938,3.3971957031860356,-0.5871506402855422,0.48285044300186897,-4.963841261855686,-0.5868922314222809,-4.184061749166643,0.8737487649068516,-2.052830086968898,6.758675772094654,2.9516334616843545,-1.8012693061367606,-1.632296121093229,3.0541324799538128,0.9890542853633746,-0.8685497786720862,1.5227406112009474,12.393667283092444,8.736605349541364,1.5523629830265888,-0.31095240644656297,3.0855328970516984,-1.1417813014295173,-1.7580000064419723,-1.6201720697590105,2.4254891500603257,-1.6869171482385568,8.895118260753861,-0.12424782026851311,2.1037675267653615,-3.3775180857606024,-2.307389123694266,0.8787884299341431,-1.3622855775431333,-0.9383419261921726,3.022096525404266,1.8055373720900647,-0.7061359410095718,-3.8549601312702713,-1.2805266845948369,1.9224195959843637
CC>AT,-10.205416137189982,-2.42192073462754,2.83207266770701,1.4981894242470037,-4.589916175333199,-3.121674277144571,8.908379232416348,-5.848744047463942,0.8381023315326385,1.7342963222330354,0.34706220095201057,-5.492416124696728,-1.5271097525879949,1.7851812755283398,0.7853867912824826,0.16733015974168852,1.4571996199775112,-2.088225394736192,-1.7280654451572306,0.6591267549736202,-3.1276957720590115,-2.136546411049564,-0.9555781007895714,-2.560142407299507,3.722960480335497,-0.3323966678578758,-2.3397056160822487,15.277210867547709,-0.7985700610221134,2.2320277463076046,-2.2312988726145777,-7.113636618841438,-1.7419208403129316,5.8696414260196415,-6.7761520875746015,-8.152629009786057,-1.3941610615425186,-5.666901931621479,-1.5879258453690905,-5.066073987239494,-1.0993978651997138,-5.325109460115485,3.5650300247325264,-3.4924514204980515,-5.417760284210356,15.755457652136506,1.2198490647719975,12.232850914517776,0.6792330266898103,-8.253580713774824,-2.1673138410457335,-2.8914983054843226,7.935806121897553,-2.6527846665847576,14.581792031462683,-3.1474699570108973,-1.469294734190325,8.328631381242543,-2.171608648392299,-7.584014507179688,-8.307081493804013,-0.8083915009986472,-2.655585528330148,-8.361475010507373,3.6900404027560674,-1.9814008510919785,-1.517394915429376,-2.9931736000245937,-2.2380259841110366,7.44277756327719,1.4675478624637144,-1.9508872092046063,-2.0378182067777093,23.47408037640922,-1.4250098863760483,12.04940643973261,3.307811167925996,5.799626368195019,1.9295934915814854,-6.23289118723718,6.178154898403209,-9.739919324281027,7.163621001848263,6.207335828511001,-1.974977131825819,-8.293254934887544,-6.5229531847510165,3.987254559427048,1.9763820276033326,-0.12156806496158068,-1.1135219645062069,0.8698963359337193,-4.688735353559293,0.07102187913069269,0.40945827094717124,11.589222592449975,4.758484905851235
CC>GA,-0.9969064625536863,-0.8676988767900858,-0.992947344403165,0.16923413093101314,2.2959389045968273,0.9285232024648471,-0.827586491506835,-3.0663703801662074,-0.029051382362670415,-1.001503771165142,0.11937833149999433,-0.5222835616010695,-0.2800165087234434,-1.26207210073765,0.47810591872646435,-1.5487745318159636,-0.044187906619719275,2.4510999689951,3.0594297194280418,1.3375819914722946,-0.019843983590091874,0.9403319416302192,4.831209302604893,-0.6745431930144363,-0.5496797561284883,-0.15926133764581807,-1.7499085704014021,-0.9958126519984776,-1.285659779249231,2.303847702150393,-1.2777649924384233,-1.5027703451487842,-0.0622278034848176,-1.48447733131606,0.012432891799868617,-0.8434858054503165,1.7047844508082628,-1.8048707439609186,-0.11828640027186132,-1.4895270387460557,0.5433091170979369,-2.2946770301798933,0.7062425402629584,3.4587434530819117,-2.7233558421688935,4.036838544945375,1.1581812455460452,1.4348541541071302,0.7040913995695273,3.879562203253086,-0.5832573501580316,-0.5231415810677191,3.5669235320998247,2.2614429026217513,1.7441397555566245,1.7768710635989575,1.7964933823100626,0.2841141724368448,0.8371608104293973,-1.085020579454056,-1.8058862945939076,0.8569147059800913,-1.9338020507551157,2.715466201743529,1.6372103000214326,0.11283783733523367,0.13640121583726894,-0.6330405406249953,-1.0873911206300675,2.8352949221228867,-1.2798921866906157,-0.1647487352600605,0.34256557815610666,-2.9186405050186432,2.8454519406078047,3.5886876745235696,5.75414515710623,-1.0837848639815224,1.4036453059006422,-1.7759428236891242,-0.5376027995698511,7.673574705517892,-0.7378692620124414,7.472122770742085,0.1868117858478141,0.6157186497833682,-1.9057720658292903,-1.143101691424693,2.5447689827455386,-0.5404198561509207,-1.256668682656763,1.111212689846171,-0.3426496684667062,-0.21865931537454522,-0.508309293653249,0.09974514923838784,-1.5402162829357022
CC>GG,-0.050465059207766456,0.8203527499049444,0.8316529345631114,-0.16843493246487876,0.6943257567487388,-0.22661584199308935,-0.0551208282319593,-0.10498430012529571,-0.001806691862977042,-0.501031752294144,-0.26773830693406264,-0.10989208629245319,-0.0800903773976016,-0.875997096695856,-0.15605803734594034,0.6366733519563998,-0.17809632823530572,-0.015280051643341636,0.8561955252853803,-0.06680393251066596,-0.5194814637418315,-0.19315773322429883,-0.1726686012578236,-0.05753630054133032,-0.39353014522828234,-0.3037071170936207,0.5864281929606571,-0.43246189863823303,-0.6250928640636098,-0.16579453191878232,-0.6210213326447855,-0.4147099626571167,-0.11913293949052257,-0.37268471904362055,-0.3434319299473425,-0.2714399526955153,-0.006419319825513085,-0.27833346552823623,0.724378084924205,-0.1386174181276832,-0.3776883848273508,3.0678918476742902,-0.2866004624211416,-0.6923981854729833,0.5436158622007303,-0.08371543268435352,-0.16641928383600446,0.7368456924552134,-0.4483006530635386,-0.10697773836180777,-0.01432095046999835,2.379040396086098,-0.11458387772227752,0.05195357568560932,1.6137991078949963,0.8379470987161481,-0.33616714654056196,-0.19548923520936004,0.6730436309218697,-0.3232537133098669,-0.5897956698338525,-0.003637759794559343,-0.784117703784972,1.3050974327272906,0.7414443648663163,-0.3894524029593428,-0.2634179784923017,-0.11442794953773691,-0.12020988585127906,-0.3037685888025161,-0.3343691223313769,-0.2627390875465781,-0.1443068359864572,-0.5992530600704731,-0.5326418850724546,-0.04817574009138112,2.401613628041503,-0.23601555260716278,-0.11104572071116414,-0.6303220331646082,-0.019712544388790682,-0.6991465150382544,-0.041955640581214475,-0.41562829019133285,-0.2378049912154065,-0.3433752790372825,-0.29929594300673834,-0.06366605233356705,-0.24338178440428693,-0.14419628262519396,-0.14707428099186268,-0.4641438142520561,-0.3353402736757022,-0.023185564277185322,-0.2604728258859165,-0.08947141336420894,-0.3315717745885531
CC>GT,-0.12162852063691966,-1.0240673814210048,2.0298159728212153,0.04992056503261644,-1.5568862089477309,-0.9097031317754746,-0.28822759634940365,-0.35747030627904536,-0.016841585627467837,1.1545092428712393,-0.13413015925880933,0.36970551457382017,-0.07633827334110495,-0.24982292893207114,2.9446954817421043,-2.0455430017120007,4.9517713772033565,-0.062173335058279586,1.312020765944958,-0.5039556262064016,-1.3806192352554598,3.907091213839668,0.13590965273970002,-0.03729224283465944,-1.7415694197231004,-0.749825932533934,-0.34243374598723797,3.3479079760951733,-0.2731896981112252,-0.7205099049409637,-2.6284526517262257,1.4634124838077764,2.286903188199306,-2.0674505791706923,2.1580645215244285,2.365230902684742,-0.00950279915873261,-1.377825297982201,3.5015676374692664,0.2738229988620544,-2.1110237051274,-4.254271966354423,-0.5605382600398432,-3.709918446425605,-2.5031743666720088,-0.5880873886031504,-0.7954185693499439,2.9982755557874476,-2.734092678306973,-0.17965697039167386,-0.03211439962095529,-0.46698641577436106,-0.2990131857013183,-1.1884799904731422,0.2508358379813018,1.1136430201783898,1.7762503750273648,-1.009148730144351,7.2796406113432575,4.092590205058095,-2.1405933970645648,-0.008892308006192937,-3.5756033882277194,-1.248720827953604,-1.440046220765809,-1.0712186701349278,-0.3123829256759947,-0.036380185264151536,-0.7146816957783472,1.3843086527594846,-0.9299106646889659,0.40736468180037155,-0.04023270046518384,-3.3130216913981023,0.7940049598785452,-0.3117638493130572,-1.5317922672658977,-0.7895701268529284,-0.5193761674528626,-0.12922627647390184,0.830774064742754,-1.9636837279902695,-0.25856615424139323,4.041659365496718,2.834139948076946,4.213267540420287,0.5758964945564438,-0.14716741757526258,-0.5605631561617321,-0.7869632366852742,1.210633498837506,10.098092598111837,-1.1985356534892229,-0.12247246449774239,1.6443888872536723,0.39127640353980364,0.3961634505488161
CC>TA,-1.7517188165132778,-0.21171885705211588,0.22175023585225817,-0.3095732629602126,1.3670832403585464,0.6721150208081309,-0.6016433774944315,-1.6411193225457024,-0.034739991213636745,-0.7373728098847302,1.8054881086338523,-0.1574540578555088,-0.9382258238341705,0.39507670865388345,-0.32932808020877097,-0.293749659105159,-0.4176189211630553,2.4971782519454444,-0.6000582237377869,12.285490073073067,-1.9504155795393063,-0.2030234101650245,-0.8291282443806898,-0.44130811391273295,4.204382134806058,-0.1056472612146925,0.6276361129851998,0.2190948488927914,-0.09573806717414396,-0.1723163934877016,-0.18424360997889166,-1.3724162276774106,-0.7750449290032058,-0.12014375868905104,-1.8101224865000956,-1.7827272893000754,0.9240845797847481,0.14380606143257624,1.7856210586230687,-1.0926022453822015,-0.20976411415806873,-0.6431819992482241,-0.31454159479165716,3.3353221764308145,-1.0837880414560124,3.469635476484793,1.5924178767345065,0.17373100595288027,0.9557184591531411,-0.7582288163259021,-0.4379990451777075,1.0941743578657057,-0.13876445141375046,0.32280215499319564,0.6502410793259163,-0.16588197895532286,-0.3877734561429327,-0.2858143492759129,-1.0733206770794743,-1.4998548293095466,-0.8363357636546631,-0.12934263692690182,-0.2655011387775323,-1.14190682620101,-0.48229461730979023,-0.1651965611655857,0.8212439787177362,0.6904259335504953,-0.37320777477987666,-0.2483995769752558,-0.08615936961556611,0.7355995098610918,-0.17604245879355446,3.375619644666824,-0.37291312640095403,-0.40961421392317254,4.705541359270928,1.6653326587045165,-0.1458711004853463,-0.7693820927539874,0.5859041497304331,-1.229907032472774,0.37602420177742835,0.49519554400525667,-0.4762156888450759,0.7597489054739661,-1.0168611567856551,0.062017675462786914,-0.07680670542956437,-0.07295155119451165,-0.604998834510472,-0.3721756468936399,-0.587452292759338,0.8851577318620688,-0.8627352272755382,4.1362911213386,-0.37626470118732724
CC>TG,-0.02604883721628774,1.121803040138491,-0.6948592367528674,0.20647058426995657,1.6723814731384656,1.212146412830287,-0.20791875895793796,-0.1910314527008058,-0.008623486027095924,0.5003184862567269,0.03668963434585448,-0.44232531399621616,-0.03177168564230145,-0.37227961231290485,-0.7842765267521522,1.2389294570605036,6.144876887106636,-0.020547349096879584,0.4789635742197037,-0.2280871076193138,-2.9937778421014407,0.06432183078277098,0.3463372847624837,-0.011620638877608997,3.635773358646939,-1.5129535430455834,2.9840419488532524,1.8233816365070536,0.6482026508827367,2.381525911222371,-3.1399391865112114,1.715699045604658,-0.5406534602935569,3.210630159242486,-1.5169796008866532,1.5564202568713594,-0.0014875442179934778,-0.1628251420935274,1.7056575546334385,4.459456932648523,-1.8247970965656521,-0.6690600507184374,4.657584038449151,-2.4314321731230737,-1.121641536175709,-0.3927881871888964,-0.6531498696111837,0.30409967621511147,-2.2270033144062125,-0.08670437923900466,-0.00665752809063287,0.6882265551353672,-0.24278748803829375,-0.16736060124297225,1.6171536300775224,-0.7501665299508787,3.2242477213796796,0.2196480845329758,-1.8757522585703426,1.2979902633247808,-0.6883567821881758,-0.0019158865557277736,-1.957665177485476,-1.9495022248933782,-1.2277045258503356,-0.93895358328309,-0.09918975119263318,-0.022325899109428067,-0.554958578223084,-1.3696730378985646,1.3305523670520278,-1.3267922735136601,-0.051019022403052,6.4167646231160544,0.9518911504386269,-0.19392059789781635,-2.2165900516816524,-0.6879357821057788,-0.3955101142569819,-0.1267195608202023,-0.0720086497387118,14.694520728814606,-0.1566414333067281,-1.6301578766659495,0.11659383818024993,1.5034940279957758,-0.1918920444058998,-0.07302708848221104,1.5073981107290813,0.31960259537293967,-0.6552154559368234,0.3134260970619952,-0.020967154767881135,-0.10069707559521594,1.9156611384466053,-0.29955984976212824,-0.38344584465588283
