Sample Names	MutationType	ID1	ID2	ID4	ID5	ID6	ID8	ID9	ID10	ID14
Eso-AdenoCA::S.1	3:Del:R:1	0.16847709239475817	0.12107575324352322	0.0	0.22780389681942043	0.22732054859125886	0.0	0.0	0.0	0.2553227089510392
Eso-AdenoCA::S.1	3:Del:R:2	0.13483376431884217	0.28884581220607075	0.0	0.16932221365201783	0.11732857749683803	0.0	0.0	0.0	0.28966963232623133
Eso-AdenoCA::S.1	3:Del:R:3	0.2035932612356368	0.15890766885375276	0.0	0.39054368537375506	0.03219044398985412	0.0	0.0	0.0	0.2147649405470013
Eso-AdenoCA::S.1	3:Del:R:4	4.854806003512263e-16	4.1911150726388426e-16	0.0	0.9866093871342803	0.013390612865716774	0.0	0.0	0.0	2.1148500767544484e-15
Eso-AdenoCA::S.1	3:Del:R:5	3.3793938510534245e-16	2.9027063513300694e-16	0.0	0.9807946990846592	0.019205300915338692	0.0	0.0	0.0	1.4721311912594108e-15
Eso-AdenoCA::S.1	4:Del:R:0	0.006360019995509917	0.000555576522233971	0.0	0.7892514657562751	0.1844471263553689	0.0	0.0	0.0	0.01938581137061217
Eso-AdenoCA::S.1	4:Del:R:1	0.08865317119349257	0.1499257560076604	0.0	0.32096124728380127	0.3451030392814488	0.0	0.0	0.0	0.09535678623359696
Eso-AdenoCA::S.1	4:Del:R:2	0.001616403591297422	0.19569322311769483	0.0	0.0944654308715728	0.2965606597776353	0.0	0.0	0.0	0.4116642826417996
Eso-AdenoCA::S.1	4:Del:R:3	6.763390588057015e-16	0.0010692175478006771	0.0	0.9084544697144991	0.074350387296155	0.0	0.0	0.0	0.016125925441544547
Eso-AdenoCA::S.1	4:Del:R:4	6.157921742174073e-16	5.289303153117334e-16	0.0	0.972051160710252	0.025692492481767745	0.0	0.0	0.0	0.002256346807979061
Eso-AdenoCA::S.1	4:Del:R:5	0.013975744213246108	0.07323941403740407	0.0	0.8784792727242418	0.03430556902510096	0.0	0.0	0.0	6.972889766530199e-15
Eso-AdenoCA::S.1	5:Del:R:0	0.00015214169379103003	0.0005049143255582246	0.0	0.3853803595389161	0.4399534728496182	0.0	0.0	0.0	0.17400911159211643
Eso-AdenoCA::S.1	5:Del:R:1	0.015053058085980979	0.16919106221654479	0.0	0.03714043480389373	0.7396645836867003	0.0	0.0	0.0	0.038950861206880315
Eso-AdenoCA::S.1	5:Del:R:2	0.08722654471238542	0.1975221822923577	0.0	0.3727242936171465	0.31945653138352315	0.0	0.0	0.0	0.02307044799458717
Eso-AdenoCA::S.1	5:Del:R:3	0.027699041515640378	0.16682843324967533	0.0	0.4321135574686617	0.30782477044351847	0.0	0.0	0.0	0.06553419732250396
Eso-AdenoCA::S.1	5:Del:R:4	0.011708952938988264	0.2295283177058115	0.0	0.4200009072265522	0.2501546007231142	0.0	0.0	0.0	0.08860722140553387
Eso-AdenoCA::S.1	5:Del:R:5	0.035807519407555416	0.01745665187483712	0.0	0.7673241094236939	0.016431111005689312	0.0	0.0	0.0	0.16298060828822405
Eso-AdenoCA::S.1	2:Ins:R:0	0.008378952942167058	0.00497812443122113	0.0	0.1517193264279492	0.05201679559146122	0.0	0.0	0.0	0.7829068006072015
Eso-AdenoCA::S.1	2:Ins:R:1	0.0003624694105051545	0.00899443785460259	0.0	0.9697301542327252	0.011980063665509863	0.0	0.0	0.0	0.00893287483665713
Eso-AdenoCA::S.1	2:Ins:R:2	0.018498113528840322	0.06227767700726095	0.0	0.6906299418326328	0.08249879690236343	0.0	0.0	0.0	0.1460954707289025
Eso-AdenoCA::S.1	2:Ins:R:3	0.12471806252251515	0.06656278179631903	0.0	0.3259532923881536	0.15116247365587426	0.0	0.0	0.0	0.3316033896371379
Eso-AdenoCA::S.1	2:Ins:R:4	0.31262976436777434	0.15274594973126063	0.0	0.008465314258562777	0.02539523780098469	0.0	0.0	0.0	0.5007637338414177
Eso-AdenoCA::S.1	2:Ins:R:5	0.5871572826256816	0.3179485872854016	0.0	0.0369298630439542	0.030295050051622564	0.0	0.0	0.0	0.02766921699334012
Eso-AdenoCA::S.1	3:Ins:R:0	1.876733803987645e-05	0.00255155115882752	0.0	0.2666760643351296	0.09338778005891121	0.0	0.0	0.0	0.6373658371090919
Eso-AdenoCA::S.1	3:Ins:R:1	0.02041305357801136	0.07078561469546057	0.0	0.5626192405945889	0.028889873867157616	0.0	0.0	0.0	0.31729221726478146
Eso-AdenoCA::S.1	3:Ins:R:2	0.015980929176057333	0.05479399949391122	0.0	0.47508046129509324	0.3378715610944245	0.0	0.0	0.0	0.11627304894051375
Eso-AdenoCA::S.1	3:Ins:R:3	0.16565699631487255	0.0021600863223712055	0.0	0.011621143413788285	0.309949580914742	0.0	0.0	0.0	0.510612193034226
Eso-AdenoCA::S.1	3:Ins:R:4	0.06616633257680153	0.07596755759266582	0.0	0.010069247750224315	0.14496576181557164	0.0	0.0	0.0	0.7028311002647366
Eso-AdenoCA::S.1	3:Ins:R:5	0.20158532533220277	0.21667459143516019	0.0	0.01898537596521863	0.003992147458533318	0.0	0.0	0.0	0.558762559808885
Eso-AdenoCA::S.1	4:Ins:R:0	2.3689119446592097e-16	0.0008654169510539212	0.0	0.20014537530653215	0.13120839256144273	0.0	0.0	0.0	0.6677808151809711
Eso-AdenoCA::S.1	4:Ins:R:1	0.08831059907008716	0.10278769000797039	0.0	0.49133854894380363	0.07057027711731365	0.0	0.0	0.0	0.2469928848608253
Eso-AdenoCA::S.1	4:Ins:R:2	0.057689009276008806	0.006709669855070654	0.0	0.32979459223738977	0.504503561013913	0.0	0.0	0.0	0.10130316761761769
Eso-AdenoCA::S.1	4:Ins:R:3	0.08779472550929537	0.053816311954915	0.0	0.0011947798257133935	0.2330356306313429	0.0	0.0	0.0	0.6241585520787334
Eso-AdenoCA::S.1	4:Ins:R:4	0.100241563163196	0.0562904299069411	0.0	0.002304659616783888	0.021932910356032995	0.0	0.0	0.0	0.8192304369570461
Eso-AdenoCA::S.1	4:Ins:R:5	0.2585118829859649	0.4076142519930745	0.0	0.18824729609468357	0.0344560941318144	0.0	0.0	0.0	0.11117047479446254
Eso-AdenoCA::S.1	5:Ins:R:0	1.607730608450036e-16	1.3809487896537872e-16	0.0	0.2645240139773333	0.5287868081597348	0.0	0.0	0.0	0.20668917786293164
Eso-AdenoCA::S.1	5:Ins:R:1	0.026098080261048793	0.0017658138263021786	0.0	0.09938721204968841	0.12209302743262497	0.0	0.0	0.0	0.7506558664303358
Eso-AdenoCA::S.1	5:Ins:R:2	0.08442511798084493	0.0013186758012912528	0.0	0.11349381887742482	0.5469363397590836	0.0	0.0	0.0	0.2538260475813553
Eso-AdenoCA::S.1	5:Ins:R:3	0.3405987831664928	0.10102412702488071	0.0	0.2726677403757467	0.051673398958697145	0.0	0.0	0.0	0.2340359504741827
Eso-AdenoCA::S.1	5:Ins:R:4	0.3655957347161139	0.002160515150380633	0.0	0.2028168295674039	0.08421898169707845	0.0	0.0	0.0	0.34520793886902323
Eso-AdenoCA::S.1	5:Ins:R:5	0.11612232609463802	0.08064874846266627	0.0	0.6958680906932971	0.07467238549830807	0.0	0.0	0.0	0.032688449251090525
Eso-AdenoCA::S.1	2:Del:M:1	0.030596058212474072	0.0032275960735161	0.0	0.8401462682798085	0.020189552195514975	0.0	0.0	0.0	0.10584052523868627
Eso-AdenoCA::S.1	3:Del:M:1	0.0043390373865472434	2.082079580457947e-05	0.0	0.7991916434023052	0.06551283988892288	0.0	0.0	0.0	0.13093565852641997
Eso-AdenoCA::S.1	3:Del:M:2	0.06029769386406153	0.0863576320924323	0.0	0.420710902374651	0.22566129312492214	0.0	0.0	0.0	0.206972478543933
Eso-AdenoCA::S.1	4:Del:M:1	0.006142393275073865	0.007755698164388048	0.0	0.7338327519997413	0.2513261219322576	0.0	0.0	0.0	0.0009430346285393503
Eso-AdenoCA::S.1	4:Del:M:2	0.007343557997416586	0.02000546560242646	0.0	0.3499768658012842	0.5473948521638934	0.0	0.0	0.0	0.07527925843497942
Eso-AdenoCA::S.1	4:Del:M:3	0.011422349295178323	0.035486714231735626	0.0	0.2805621952251932	0.4237619716832523	0.0	0.0	0.0	0.24876676956464056
Eso-AdenoCA::S.1	5:Del:M:1	7.4611023236544715e-06	0.004113034340044807	0.0	0.09033422566978455	0.811554028864954	0.0	0.0	0.0	0.09399125002289305
Eso-AdenoCA::S.1	5:Del:M:2	7.163070399770503e-10	0.0002549901678591094	0.0	0.027091192251251985	0.9514104616489898	0.0	0.0	0.0	0.021243355215592057
Eso-AdenoCA::S.1	5:Del:M:3	8.28511011582353e-12	0.0001451177762043726	0.0	0.029181812179279124	0.9628373253828937	0.0	0.0	0.0	0.007835744653337709
Eso-AdenoCA::S.1	5:Del:M:4	0.00025217206159956334	0.002165175961470052	0.0	0.0185732825187397	0.9779881806927546	0.0	0.0	0.0	0.0010211887654359034
Eso-AdenoCA::S.1	5:Del:M:5	0.005151794449171878	0.013198151433187953	0.0	0.009878453154690365	0.9604509924257494	0.0	0.0	0.0	0.011320608537200426
Eso-AdenoCA::S.2	1:Del:C:0	0.0012082740022686634	0.27714562847017943	0.0	0.7216460975275519	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:C:1	0.0062518529836025375	0.0013579108063376786	0.0	0.9923902362100598	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:C:2	2.8928343919513296e-17	0.0002066328724097094	0.0	0.9997933671275903	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:C:3	0.023377231140092367	0.23030748958865657	0.0	0.7463152792712511	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:C:4	0.016655911220415105	0.691767619999073	0.0	0.2915764687805118	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:C:5	0.02681631734200633	0.8841160611869855	0.0	0.08906762147100826	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:T:0	0.002634278338811814	0.12071381768564622	0.0	0.8766519039755419	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:T:1	7.253222407624363e-18	6.58026739675493e-17	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:T:2	0.0017172814741609635	0.09809583675831571	0.0	0.9001868817675233	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:T:3	0.004261333316286079	0.2855237166813403	0.0	0.7102149500023736	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:T:4	0.007307218283582031	0.6099565422042095	0.0	0.3827362395122085	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Del:T:5	5.233027386666141e-19	0.9791848772966502	0.0	0.020815122703349793	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:C:0	1.4192000558636854e-15	1.2875264719934706e-14	0.0	0.9999999999999857	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:C:1	4.680570604171564e-16	0.24405620279675747	0.0	0.755943797203242	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:C:2	2.4064100799726574e-16	0.014480594136138678	0.0	0.9855194058638611	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:C:3	0.12611081389225753	0.48736187229928407	0.0	0.3865273138084584	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:C:4	0.07207835588340937	0.8936156881903926	0.0	0.03430595592619796	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:C:5	0.2565224811293989	0.7237897064062625	0.0	0.019687812464338452	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:T:0	0.05745823609199226	0.2541048578005503	0.0	0.6884369061074574	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:T:1	0.0006954847519155579	5.182306652307854e-16	0.0	0.9993045152480838	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:T:2	0.0014506965558089416	0.03699925974680077	0.0	0.9615500436973904	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:T:3	0.045377636467411706	0.08803692988137012	0.0	0.8665854336512182	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:T:4	0.18169913184522327	0.2893438070312018	0.0	0.528957061123575	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	1:Ins:T:5	0.967418122484851	0.025859993799506674	0.0	0.006721883715642307	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:R:0	0.005595935452854017	0.010157823552865078	0.0	0.9842462409942808	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:R:1	0.009104297022101526	0.2024760324852196	0.0	0.7884196704926789	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:R:2	0.013840003066936795	0.41164299078273775	0.0	0.5745170061503254	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:R:3	0.05507460459506864	0.7251404480802145	0.0	0.21978494732471687	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:R:4	0.005204562985128011	0.6391019938185448	0.0	0.35569344319632723	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:R:5	3.5915992449271696e-17	3.852300916293192e-16	0.0	0.9999999999999996	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:R:0	0.0017320010841707395	0.0012854020662460472	0.0	0.9969825968495832	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:R:1	0.07319080391471765	0.5555473649403923	0.0	0.3712618311448902	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:R:2	0.03528896247712792	0.7984625652537628	0.0	0.16624847226910935	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:R:3	0.0608266936269104	0.5014457114283981	0.0	0.43772759494469166	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:R:4	1.3116656403611765e-16	1.1959942749946647e-15	0.0	0.9999999999999986	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:R:5	9.18453565973198e-17	8.332393129505885e-16	0.0	0.999999999999999	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:R:0	0.0021391916521620196	0.001973710051186096	0.0	0.9958870982966519	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:R:1	0.030822391195480338	0.5505497302316867	0.0	0.4186278785728328	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:R:2	0.0006671292853697669	0.8530691545175118	0.0	0.14626371619711842	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:R:3	1.9779763000289464e-16	0.0033027138396421944	0.0	0.9966972861603577	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:R:4	1.688657399153536e-16	1.531983524489555e-15	0.0	0.9999999999999983	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:R:5	0.0034227948850206525	0.18945193510337294	0.0	0.8071252700116064	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:R:0	0.00010483604036600249	0.0036747543191166894	0.0	0.9962204096405173	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:R:1	0.007753754630132913	0.9204770966938235	0.0	0.07176914867604367	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:R:2	0.024421327753264215	0.5840966723276809	0.0	0.39148199991905486	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:R:3	0.008120937973120959	0.5166063941004921	0.0	0.4752726679263869	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:R:4	0.0029187542652706956	0.6043158700437674	0.0	0.3927653756909618	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:R:5	0.011555314399384616	0.05949996843726115	0.0	0.9289447171633541	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Ins:R:0	0.013297153980865157	0.08344166245989895	0.0	0.9032611835592359	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Ins:R:1	9.709107850877214e-05	0.025446628125034974	0.0	0.9744562807964562	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Ins:R:2	0.005661819512737496	0.2013303455216426	0.0	0.79300783496562	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Ins:R:3	0.06082125032523595	0.34285122525250133	0.0	0.5963275244222627	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Ins:R:4	0.1596925577017401	0.8240855716707517	0.0	0.01622187062750816	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Ins:R:5	0.1437740783136304	0.8223018999949678	0.0	0.033924021691401726	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Ins:R:0	1.826682196658143e-05	0.026230879573981136	0.0	0.9737508536040523	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Ins:R:1	0.007091033842174275	0.2597136908794085	0.0	0.7331952752784172	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Ins:R:2	0.006723217679592744	0.24347613617116523	0.0	0.7498006461492419	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Ins:R:3	0.713827978746968	0.09831123336176362	0.0	0.1878607878912684	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Ins:R:4	0.07300595418652407	0.8853146188292146	0.0	0.041679426984261234	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Ins:R:5	0.07870317063585995	0.8934897093320879	0.0	0.027807120032052178	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Ins:R:0	3.1170573353022283e-16	0.012027338232260643	0.0	0.9879726617677391	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Ins:R:1	0.02926896208404998	0.35981880016476975	0.0	0.6109122377511803	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Ins:R:2	0.0422389621411464	0.051888314449670174	0.0	0.9058727234091833	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Ins:R:3	0.13288388057639164	0.8603319723792209	0.0	0.006784147044387537	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Ins:R:4	0.14250399456997254	0.8452049410121009	0.0	0.012291064417926656	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Ins:R:5	0.04905384472171988	0.8169399890286896	0.0	0.1340061662495905	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Ins:R:0	1.62011066506628e-16	1.4697965661806157e-15	0.0	0.9999999999999982	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Ins:R:1	0.062495616664098516	0.04466158812744653	0.0	0.8928427952084549	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Ins:R:2	0.16107862003274953	0.0265737297832297	0.0	0.8123476501840208	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Ins:R:3	0.14013352411526878	0.4390078761725805	0.0	0.4208585997121506	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Ins:R:4	0.3181085005930234	0.019855449538883466	0.0	0.6620360498680932	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Ins:R:5	0.03245019165364707	0.2380386208470376	0.0	0.7295111874993153	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	2:Del:M:1	0.009512267375860497	0.010598539015267942	0.0	0.9798891936088715	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:M:1	0.0014450373877745158	7.323712215311751e-05	0.0	0.9984817254900722	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	3:Del:M:2	0.023639636830911442	0.3575930563427939	0.0	0.6187673068262948	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:M:1	0.0021620358869331017	0.02883330538602514	0.0	0.9690046587270419	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:M:2	0.004794771825198722	0.13796163506927736	0.0	0.857243593105524	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	4:Del:M:3	0.007939021315321964	0.2605107050401264	0.0	0.7315502736445516	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:M:1	1.9514453050157692e-05	0.11362240475073578	0.0	0.8863580807962141	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:M:2	6.866079052411519e-09	0.02581554324602462	0.0	0.9741844498878964	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:M:3	7.463529105830084e-11	0.013807492445429113	0.0	0.9861925074799356	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:M:4	0.0027174209451249656	0.24643443904079226	0.0	0.7508481400140827	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.2	5:Del:M:5	0.028367313580097663	0.7675753928476632	0.0	0.20405729357223915	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.3	1:Del:C:0	0.004777843564786085	0.3293067927824622	0.0	0.6659153636527516	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.3	1:Del:C:1	0.026241269786524052	0.0017126692314318188	0.0	0.972046060982044	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.3	1:Del:C:2	1.239565518301586e-16	0.00026605503927476385	0.0	0.9997339449607252	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.3	1:Del:C:3	0.08763966425101732	0.2594429400733221	0.0	0.6529173956756605	0.0	0.0	0.0	0.0	0.0
Eso-AdenoCA::S.3	1:Del:C:4	0.056930461704670234	0.7104977388288505	0.0	0.23257179946647924	0.0	0.0	0.0	0.0	0.0
