Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,cancer.type
Breast-AdenoCA::S.62,deconstruct_0.00,145.929814139315,0.498053973171723,1,0.428571428571429,0.6,1.93051745539971,Breast-AdenoCA
Breast-AdenoCA::S.63,deconstruct_0.00,161.04406521304,0.142769561359078,0.8,1,0.888888888888889,2.65723043864092,Breast-AdenoCA
Breast-AdenoCA::S.64,deconstruct_0.00,43.1778384109214,0.116069458093875,1,1,1,2.88393054190613,Breast-AdenoCA
Breast-AdenoCA::S.65,deconstruct_0.00,209.626821499417,0.268064989129689,1,0.833333333333333,0.909090909090909,2.56526834420364,Breast-AdenoCA
Breast-AdenoCA::S.66,deconstruct_0.00,136.317877178577,0.38077619323625,1,0.8,0.888888888888889,2.41922380676375,Breast-AdenoCA
Breast-AdenoCA::S.67,deconstruct_0.00,226.174905041993,0.379488095708042,1,1,1,2.62051190429196,Breast-AdenoCA
Breast-AdenoCA::S.68,deconstruct_0.00,45.8711991555677,0.472898960366678,1,0.571428571428571,0.727272727272727,2.09852961106189,Breast-AdenoCA
Breast-AdenoCA::S.69,deconstruct_0.00,48.2129200675457,0.13467296108253,1,0.666666666666667,0.8,2.53199370558414,Breast-AdenoCA
Breast-AdenoCA::S.70,deconstruct_0.00,66.2155500158603,0.453531164492194,1,0.666666666666667,0.8,2.21313550217447,Breast-AdenoCA
Breast-AdenoCA::S.71,deconstruct_0.00,59.3443804350744,0.158251681160198,1,0.833333333333333,0.909090909090909,2.67508165217314,Breast-AdenoCA
Breast-AdenoCA::S.72,deconstruct_0.00,45.7246937947627,0.0645829008400603,1,1,1,2.93541709915994,Breast-AdenoCA
Breast-AdenoCA::S.73,deconstruct_0.00,31.1083001434014,0.104390268937589,1,0.666666666666667,0.8,2.56227639772908,Breast-AdenoCA
Breast-AdenoCA::S.74,deconstruct_0.00,59.0061894332788,0.116383016633686,0.8,0.8,0.8,2.48361698336631,Breast-AdenoCA
Breast-AdenoCA::S.75,deconstruct_0.00,116.970640025358,0.273935925117933,1,0.8,0.888888888888889,2.52606407488207,Breast-AdenoCA
Breast-AdenoCA::S.76,deconstruct_0.00,54.7295339580561,0.256946168817165,1,0.6,0.75,2.34305383118284,Breast-AdenoCA
Breast-AdenoCA::S.77,deconstruct_0.00,43.0630711172622,0.19753702347368,1,1,1,2.80246297652632,Breast-AdenoCA
Breast-AdenoCA::S.78,deconstruct_0.00,111.794335107095,0.221374921004149,1,0.833333333333333,0.909090909090909,2.61195841232918,Breast-AdenoCA
Breast-AdenoCA::S.79,deconstruct_0.00,58.4210626134091,0.14460659062725,1,0.833333333333333,0.909090909090909,2.68872674270608,Breast-AdenoCA
Breast-AdenoCA::S.80,deconstruct_0.00,38.7616227138345,0.104761142469823,1,0.8,0.888888888888889,2.69523885753018,Breast-AdenoCA
Breast-AdenoCA::S.81,deconstruct_0.00,76.454076139796,0.101532637635851,0.8,1,0.888888888888889,2.69846736236415,Breast-AdenoCA
Breast-AdenoCA::S.82,deconstruct_0.00,219.408091488232,0.232670298502897,1,0.833333333333333,0.909090909090909,2.60066303483044,Breast-AdenoCA
Breast-AdenoCA::S.83,deconstruct_0.00,20.3601615457601,0.146475982343598,1,1,1,2.8535240176564,Breast-AdenoCA
Breast-AdenoCA::S.84,deconstruct_0.00,180.699752304805,0.652345676190632,1,0.666666666666667,0.8,2.01432099047603,Breast-AdenoCA
Breast-AdenoCA::S.85,deconstruct_0.00,114.27960830662,0.174472684437588,0.8,1,0.888888888888889,2.62552731556241,Breast-AdenoCA
Breast-AdenoCA::S.86,deconstruct_0.00,105.223277010429,0.162381600324735,1,0.8,0.888888888888889,2.63761839967526,Breast-AdenoCA
Breast-AdenoCA::S.87,deconstruct_0.00,26.6813846921602,0.0836407043641385,1,0.75,0.857142857142857,2.66635929563586,Breast-AdenoCA
Breast-AdenoCA::S.88,deconstruct_0.00,61.8055604282543,0.201321043740242,1,0.666666666666667,0.8,2.46534562292642,Breast-AdenoCA
Breast-AdenoCA::S.89,deconstruct_0.00,54.7028146500722,0.108537330654905,1,1,1,2.89146266934509,Breast-AdenoCA
Breast-AdenoCA::S.90,deconstruct_0.00,238.644284699082,0.390579844024684,1,1,1,2.60942015597532,Breast-AdenoCA
Breast-AdenoCA::S.91,deconstruct_0.00,19.9979027323526,0.168049602792879,1,0.75,0.857142857142857,2.58195039720712,Breast-AdenoCA
Breast-AdenoCA::S.92,deconstruct_0.00,143.346553102616,0.462408235814891,1,0.666666666666667,0.8,2.20425843085178,Breast-AdenoCA
Breast-AdenoCA::S.93,deconstruct_0.00,0,0,1,1,1,3,Breast-AdenoCA
Breast-AdenoCA::S.94,deconstruct_0.00,207.058664001286,0.162654095837617,1,1,1,2.83734590416238,Breast-AdenoCA
Breast-AdenoCA::S.95,deconstruct_0.00,60.3349350080046,0.0643916061985108,1,0.8,0.888888888888889,2.73560839380149,Breast-AdenoCA
Breast-AdenoCA::S.96,deconstruct_0.00,165.552025354274,0.504731784616688,1,0.666666666666667,0.8,2.16193488204998,Breast-AdenoCA
Breast-AdenoCA::S.97,deconstruct_0.00,117.21816662915,0.0848791937937364,1,0.714285714285714,0.833333333333333,2.62940652049198,Breast-AdenoCA
Breast-AdenoCA::S.98,deconstruct_0.00,254.96545970627,0.306448869839267,0.666666666666667,1,0.8,2.3602177968274,Breast-AdenoCA
Breast-AdenoCA::S.99,deconstruct_0.00,31.1111730718916,0.0816566222359359,1,1,1,2.91834337776406,Breast-AdenoCA
Breast-AdenoCA::S.100,deconstruct_0.00,78.5956791638082,0.193109776815254,1,1,1,2.80689022318475,Breast-AdenoCA
ColoRect-AdenoCA::S.1,deconstruct_0.00,232.116867426526,0.128170550760092,1,1,1,2.87182944923991,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,deconstruct_0.00,67.813966658725,0.0397502735396981,1,1,1,2.9602497264603,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,deconstruct_0.00,376.370258710976,0.139035928596593,1,0.75,0.857142857142857,2.61096407140341,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,deconstruct_0.00,33.055741766528,0.0187072675532134,1,1,1,2.98129273244679,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,deconstruct_0.00,330.572523267901,0.209887316360572,1,0.75,0.857142857142857,2.54011268363943,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,deconstruct_0.00,240.523537961098,0.095332357495481,1,1,1,2.90466764250452,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,deconstruct_0.00,48.144622098757,0.0311414114480964,1,1,1,2.9688585885519,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,deconstruct_0.00,164.348336024277,0.132432180519159,1,0.75,0.857142857142857,2.61756781948084,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,deconstruct_0.00,81.1356921590991,0.0805716903268115,1,0.75,0.857142857142857,2.66942830967319,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,deconstruct_0.00,46.9556088149779,0.0524643673910367,1,0.666666666666667,0.8,2.61420229927563,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,deconstruct_0.00,150.872598726583,0.161880470736677,1,0.666666666666667,0.8,2.50478619592999,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,deconstruct_0.00,36.781954042472,0.0606962937994587,1,1,1,2.93930370620054,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,deconstruct_0.00,111.151208762532,0.17126534478048,1,0.666666666666667,0.8,2.49540132188619,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,deconstruct_0.00,252.940809740246,0.132083973754698,1,1,1,2.8679160262453,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,deconstruct_0.00,34.9769113564591,0.0242390238090499,1,1,1,2.97576097619095,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,deconstruct_0.00,78.3512405399026,0.0389807166865187,1,0.666666666666667,0.8,2.62768594998015,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,deconstruct_0.00,149.614908073,0.182903310602689,1,0.666666666666667,0.8,2.48376335606398,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,deconstruct_0.00,504.550821004048,0.144529023490131,1,0.75,0.857142857142857,2.60547097650987,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,deconstruct_0.00,412.08830270558,0.345132581830469,1,1,1,2.65486741816953,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,deconstruct_0.00,74.2374293279091,0.0583169122764407,1,1,1,2.94168308772356,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,deconstruct_0.00,37.965070695808,0.0459625553218014,1,1,1,2.9540374446782,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,deconstruct_0.00,141.607828094754,0.25983087723808,1,0.666666666666667,0.8,2.40683578942859,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,deconstruct_0.00,126.165453972046,0.108482763518526,1,1,1,2.89151723648147,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,deconstruct_0.00,109.029295606387,0.0503832234779978,1,0.666666666666667,0.8,2.61628344318867,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,deconstruct_0.00,86.0434138567389,0.0438326102173912,1,1,1,2.95616738978261,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,deconstruct_0.00,69.83709593213,0.130050457974171,1,0.666666666666667,0.8,2.5366162086925,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,deconstruct_0.00,34.2520584458969,0.0284722015344114,1,1,1,2.97152779846559,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,deconstruct_0.00,30.1318055363261,0.0371538909202541,1,1,1,2.96284610907975,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,deconstruct_0.00,102.615934994814,0.0944028840798657,1,1,1,2.90559711592013,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,deconstruct_0.00,38.961583350406,0.0296511288815876,1,1,1,2.97034887111841,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,deconstruct_0.00,193.239104440151,0.0624762704300521,1,1,1,2.93752372956995,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,deconstruct_0.00,53.5422242567425,0.0500862715217423,1,0.666666666666667,0.8,2.61658039514492,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,deconstruct_0.00,976.153077517602,0.414326433581325,1,1,1,2.58567356641867,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,deconstruct_0.00,82.2400620434941,0.0572702381918482,1,0.666666666666667,0.8,2.60939642847482,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,deconstruct_0.00,368.132060865182,0.391629851984236,1,0.666666666666667,0.8,2.27503681468243,ColoRect-AdenoCA
ColoRect-AdenoCA::S.36,deconstruct_0.00,466.726101965954,0.341673573913583,1,1,1,2.65832642608642,ColoRect-AdenoCA
ColoRect-AdenoCA::S.37,deconstruct_0.00,42.179180371002,0.0257033396532614,1,1,1,2.97429666034674,ColoRect-AdenoCA
ColoRect-AdenoCA::S.38,deconstruct_0.00,717.86940811405,0.223705019667825,1,1,1,2.77629498033218,ColoRect-AdenoCA
ColoRect-AdenoCA::S.39,deconstruct_0.00,5.20000479592409,0.00495710657380752,1,1,1,2.99504289342619,ColoRect-AdenoCA
ColoRect-AdenoCA::S.40,deconstruct_0.00,197.201377265255,0.177819095820789,1,0.666666666666667,0.8,2.48884757084588,ColoRect-AdenoCA
ColoRect-AdenoCA::S.41,deconstruct_0.00,157.014845467832,0.119950225720269,1,0.666666666666667,0.8,2.5467164409464,ColoRect-AdenoCA
ColoRect-AdenoCA::S.42,deconstruct_0.00,426.895139942636,0.201937152290745,1,1,1,2.79806284770925,ColoRect-AdenoCA
ColoRect-AdenoCA::S.43,deconstruct_0.00,463.187593644365,0.184610439874199,1,1,1,2.8153895601258,ColoRect-AdenoCA
ColoRect-AdenoCA::S.44,deconstruct_0.00,42.6728901921381,0.0272148534388636,1,1,1,2.97278514656114,ColoRect-AdenoCA
