Mutation type,Lung-AdenoCA::S.1,Lung-AdenoCA::S.2,Lung-AdenoCA::S.3,Lung-AdenoCA::S.4,Lung-AdenoCA::S.5,Lung-AdenoCA::S.6,Lung-AdenoCA::S.7,Lung-AdenoCA::S.8,Lung-AdenoCA::S.9,Lung-AdenoCA::S.10,Lung-AdenoCA::S.11,Lung-AdenoCA::S.12,Lung-AdenoCA::S.13,Lung-AdenoCA::S.14,Lung-AdenoCA::S.15,Lung-AdenoCA::S.16,Lung-AdenoCA::S.17,Lung-AdenoCA::S.18,Lung-AdenoCA::S.19,Lung-AdenoCA::S.20,Lung-AdenoCA::S.21,Lung-AdenoCA::S.22,Lung-AdenoCA::S.23,Lung-AdenoCA::S.24,Lung-AdenoCA::S.25,Lung-AdenoCA::S.26,Lung-AdenoCA::S.27,Lung-AdenoCA::S.28,Lung-AdenoCA::S.29,Lung-AdenoCA::S.30,Lung-AdenoCA::S.31,Lung-AdenoCA::S.32,Lung-AdenoCA::S.33,Lung-AdenoCA::S.34,Lung-AdenoCA::S.35,Lung-AdenoCA::S.36,Lung-AdenoCA::S.37,Lung-AdenoCA::S.38,Lung-AdenoCA::S.39,Lung-AdenoCA::S.40,Lung-AdenoCA::S.41,Lung-AdenoCA::S.42,Lung-AdenoCA::S.43,Lung-AdenoCA::S.44,Lung-AdenoCA::S.45,Lung-AdenoCA::S.46,Lung-AdenoCA::S.47,Lung-AdenoCA::S.48,Lung-AdenoCA::S.49,Lung-AdenoCA::S.50,Lung-AdenoCA::S.51,Lung-AdenoCA::S.52,Lung-AdenoCA::S.53,Lung-AdenoCA::S.54,Lung-AdenoCA::S.55,Lung-AdenoCA::S.56,Lung-AdenoCA::S.57,Lung-AdenoCA::S.58,Lung-AdenoCA::S.59,Lung-AdenoCA::S.60,Lung-AdenoCA::S.61,Lung-AdenoCA::S.62,Lung-AdenoCA::S.63,Lung-AdenoCA::S.64,Lung-AdenoCA::S.65,Lung-AdenoCA::S.66,Lung-AdenoCA::S.67,Lung-AdenoCA::S.68,Lung-AdenoCA::S.69,Lung-AdenoCA::S.70,Lung-AdenoCA::S.71,Lung-AdenoCA::S.72,Lung-AdenoCA::S.73,Lung-AdenoCA::S.74,Lung-AdenoCA::S.75,Lung-AdenoCA::S.76,Lung-AdenoCA::S.77,Lung-AdenoCA::S.78,Lung-AdenoCA::S.79,Lung-AdenoCA::S.80,Lung-AdenoCA::S.81,Lung-AdenoCA::S.82,Lung-AdenoCA::S.83,Lung-AdenoCA::S.84,Lung-AdenoCA::S.85,Lung-AdenoCA::S.86,Lung-AdenoCA::S.87,Lung-AdenoCA::S.88,Lung-AdenoCA::S.89,Lung-AdenoCA::S.90,Lung-AdenoCA::S.91,Lung-AdenoCA::S.92,Lung-AdenoCA::S.93,Lung-AdenoCA::S.94,Lung-AdenoCA::S.95,Lung-AdenoCA::S.96,Lung-AdenoCA::S.97,Lung-AdenoCA::S.98,Lung-AdenoCA::S.99,Lung-AdenoCA::S.100
AC>CA,0.042466391624903996,0.09760505172962694,0.5851791374206741,0.9006727108053267,0.47649452463174113,0.10857306130879302,5.115970603266278,1.0053405254008716,0.07945889793398032,2.419078312489582,0.6898126463258364,0.32757753599026934,0.4849794284209462,1.8240474254666381,1.0282916463303444,0.214757045005825,2.481963565275864,0.11740597777121795,0.288709462170553,0.045072391459376734,0.08230642031534391,0.33778285425294735,0.7582359699005093,0.1410702910631662,0.16306326303886734,0.8283597052205225,0.9708247952098639,1.8952633347757404,4.042216546038676,0.02660901740632712,0.9561504815926918,0.3886151952799131,0.11383272823240442,0.0652629920473513,1.7456295619865794,0.6208127722091339,0.5401512350632967,0.09545363032959546,0.17981571886101422,0.09130548762615068,0.010790840754614651,0.03480761151465196,0.6249296369451123,0.22231515695569065,0.4282622254184198,0.0910980462195454,0.5284843077296092,0.7983552191394854,1.0419685761007247,0.07477648236288229,0.04962147072516834,0.15330927529749844,0.1094238626116059,1.4200933606352841,0.050290140912597175,0.3091149600823532,0.26545780538377534,0.4210240756485603,2.0765476827616016,0.7181884699143485,0.18603186933287866,0.1760711563607138,0.6049592508480313,0.38420677271396936,0.2473746783294924,0.44282398289334096,0.06105633146732825,0.10153453653757988,0.16118826246001147,0.06331572692733234,0.3527396520488562,1.9989961993155312,0.04433155684259046,0.2878321695149535,1.2045642861449053,0.06961107940465056,0.2956393863090466,0.40874203991344576,0.21101361505141908,1.004933767125005,1.9731717010137928,0.28350278511854843,1.6355853741772188,0.19571148785014164,1.2790169960004674,0.6811105458838731,0.8099593428821148,1.4554912050901798,0.1425888721576443,0.06096841009317317,0.3634954763951367,0.7146757625459397,0.3244948956799602,1.8583260947424785,1.3809948373430516,2.2678376004990657,3.7154729822418875,1.8197133586271752,0.499964415595403,1.5547918016601698
AC>CG,0.0032006993719980873,0.007520078809345985,0.04958893350398009,0.0552277081558059,0.049565245602667535,0.004472310280291481,0.28080073907652825,0.0695038951511365,0.007185112467397774,0.20499622407544862,0.058455729641410006,0.017706543088714555,0.03713966996795437,0.12650902824275878,0.08713893372435214,0.018198825185815434,0.511576630465443,0.013493455679723855,0.024465660865235765,0.0032740382296668107,0.011271498839087894,0.03172468533989303,0.039261334055323546,0.00998706160862384,0.013818218714047285,0.05584784930311888,0.08226910895332987,0.11469191887787561,0.22654931076720228,0.002254886940407159,0.055675783531204795,0.035863070124982084,0.010191589981255928,0.003847672453534208,0.1479271948304357,0.05260857968244554,0.04683177969783215,0.0027230591082004936,0.01879070192982929,0.009629857576443857,0.0009144315824231898,0.0029496477616077544,0.03463752536804687,0.01330048474344493,0.05588784683644594,0.003918168304949675,0.03139203952009527,0.11458473041085744,0.05890668417922583,0.005578075948259843,0.003794752228820389,0.01098672060630688,0.00826215099578222,0.256789542508993,0.0031169909610280068,0.022778294981603844,0.02249528155995305,0.0356781941730473,0.17596967898102478,0.1038123214848821,0.015764611907784862,0.014920526564267515,0.051265129162242705,0.02161657171862327,0.013910825242442432,0.04089533092272455,0.00781271763725316,0.008604184699598966,0.013659328430578469,0.00558838116629378,0.03518344589626412,0.169397853176207,0.0032353008698340693,0.03508699509715504,0.10207653429033305,0.004331388675607166,0.03298175084832653,0.034637396553284815,0.017881601472229086,0.08515955297641048,0.11778010922415381,0.036820520500365196,0.16577921845583224,0.012676031485635498,0.20778602345384545,0.05771830095920589,0.0686371359241311,0.10717520150173669,0.01208318897184104,0.005532603290894521,0.03707779117683915,0.03200846780794189,0.013880545433613967,0.17710461153989576,0.09306106233722922,0.12520688984339373,0.5334468987317664,0.154205163798239,0.038750591519675054,0.13175532471116363
AC>CT,0.011018694380549325,0.026676943657669067,0.1971465149118643,0.1494757722453524,0.18373355390432666,0.013914567179498159,0.46159225792330916,0.2090579385502137,0.026224311605053494,0.814986092478125,0.23239748389646622,0.05290491934834171,0.1306844519581122,0.38264475367277884,0.34643086436842035,0.07235152497453508,2.230546023203029,0.049851574841302676,0.09726605179378763,0.012143575512971481,0.04761686584795849,0.12551738948736582,0.1057696574107868,0.03127039280308623,0.05493591955442389,0.16051798712484855,0.32707031527007263,0.2591336214239709,0.4034122639926476,0.00896456266368117,0.11267213687726518,0.14200318531523534,0.03471652966690615,0.008082747277662429,0.5881015956749313,0.20915146598232062,0.15091253611163455,0.006616410416651921,0.06528039598556094,0.03791364326101075,0.0036354280453642696,0.011726664304483927,0.08480619616598059,0.049253683504245235,0.22866481883777023,0.013089822220927434,0.06738971881256917,0.48617696339619665,0.10819145873154712,0.019674072268845693,0.013327780529554358,0.03227119902586229,0.024027559976427477,1.1031046457306097,0.011643026190933162,0.07591112115113796,0.08943258199230925,0.14184276899200735,0.6995877202820697,0.4193287494713171,0.06267402980764678,0.05931827133485621,0.2038104237517338,0.03903276916613783,0.025072230117646192,0.16192355776721717,0.029297929067474093,0.03420692697591038,0.05430423293755561,0.01995032236537694,0.1388385552406391,0.6734606701021401,0.012520090509199562,0.14080335225843793,0.40581701536302217,0.012324350138901619,0.12956854982693725,0.13770495821516798,0.07109036557541372,0.33856160829520765,0.2928867185909907,0.13886993647267096,0.6768209004258406,0.04141354522213377,0.8495164910605506,0.22946575126138297,0.2728748368804565,0.2968356814453289,0.048038109039565006,0.017496787011271314,0.13967353023626722,0.08862941684340442,0.02730281196737845,0.6038403971892188,0.26723196414128236,0.21066457038137903,2.263518198225568,0.613060384164059,0.13855101438527934,0.5238084639550101
AC>GA,0.06146070183226026,0.12706110020177844,0.370821977511624,1.8619620025350698,0.6205924435467949,0.09707285004129575,16.501888608838208,1.9992474816731152,0.10997720772125419,1.532944950065776,0.43712715178221584,0.509940241146629,0.6509659508101316,3.592267952874222,0.6516177993488225,0.13608932209140534,0.7161254425052024,0.17008506012245006,0.18295220530296966,0.03203757478335867,0.03993810149664516,0.19708920230908977,1.3844894181710599,0.2602025534495496,0.10333150618816747,1.7706254195542321,0.6152016491289226,5.18726243939538,12.631791361605204,0.016861859596956377,2.80670265538514,0.23022681488004743,0.1724820270701295,0.18745329255617382,1.1061874301121384,0.3934026439660478,0.9727814595209079,0.10769481042433236,0.34097106559693635,0.04750694823741049,0.006838044372663002,0.022057224034357042,1.4154089516301682,0.173542062871739,0.3035752743769527,0.08014654332920391,1.4975942259595496,0.40395342766585773,3.2119522261232447,0.08451738482336657,0.06706082883526826,0.29205157017285466,0.23850158844811864,0.4905592162126997,0.03861861835165683,0.49249906271429844,0.1682178704664628,0.2667986097388285,1.3158868265757704,0.8283161845778759,0.11788647484985494,0.11157447388200675,0.38335643116434176,1.1933935271923406,0.768999682759792,0.2621795088484723,0.04685139325317697,0.06434138747760047,0.10214333768039831,0.09523645642969625,0.19458025670378115,1.266743252221447,0.033701334941772784,0.2879107399513678,0.7633199512152508,0.12320388917080637,0.14397105647291641,0.25901561050334904,0.13371714917955538,0.6368161524624008,4.55355806051092,0.20049337095352393,0.9591693424524023,0.2897728664010682,1.3674820202483895,0.431612720579803,0.5132628728963811,3.7111238201533174,0.09035709608122772,0.11696338124578438,0.31403157632364076,1.0654821787568158,0.7085295577537591,3.73474385178483,2.955823632742217,7.251514348250554,1.732845520295025,1.15313356714109,0.6308508619019151,0.9852555117596637
AC>GG,0.0005211789734641192,0.0009836696043604536,6.52321301929328e-15,0.15454782731355832,0.13749957211632505,0.026221511987564006,0.2000222862283941,0.020547969954480667,0.0009499122102923017,2.6966380264814537e-14,7.689602290368446e-15,0.003933921320978887,0.005183696231487877,0.036752163680203336,1.1462755635033073e-14,2.3939779503107373e-15,1.397684589604854e-14,0.0476353429990853,3.2183534955215503e-15,0.017521874529250955,7.222333406866359e-16,0.08954651454406395,0.01224510554724691,0.0025765826985218337,1.817727824529249e-15,0.018791038523627523,1.0822150925406486e-14,0.06013141176136333,0.15190708806493697,2.9662077417974306e-16,0.03319839158284236,0.084659121446514,0.0540972823067003,0.0022038254833985672,1.945919250608571e-14,6.920434614378483e-15,0.26672404367578345,0.0002518850150387108,0.04823831918056992,0.05465827621565441,1.2028958040077923e-16,3.880136014480864e-16,0.01474949350043924,1.758541439105623e-15,0.10181107440610612,5.215401893328224e-16,0.017538959984346063,4.957402025756549e-15,0.03849112051683025,0.019280600640465627,0.0005372596671571534,0.06818128478452025,0.03154339299203685,0.2344332656061347,4.1187017643193286e-16,0.004474362831243243,2.959158489116853e-15,4.693314501627989e-15,2.31480618722673e-14,0.00772524642407532,2.0737675601092393e-15,1.9627317278547487e-15,6.7437094197650506e-15,0.014329336866948466,0.009235465989495411,0.09732452514975248,0.08459612782643049,1.1318438548052902e-15,1.7968264844010166e-15,0.0008694167518911343,0.15283466715194297,2.2283566174914298e-14,2.808840322466687e-16,0.019353183518513353,1.3427733375100595e-14,0.02664266745482319,0.22899720941000598,4.556402007167119e-15,2.3522485217411767e-15,1.1202376527180812e-14,0.32042585804571844,0.40328447121835015,1.6997399377569575e-14,0.01984165871015669,0.16729239433410978,7.592596687693645e-15,9.028922927559203e-15,0.0427757943814664,1.5894920508699414e-15,0.040386114131363136,0.22502085595111124,0.007189119588305837,0.00683928709150556,0.04075042213158859,0.03138674252880769,0.08770857515079315,3.1483731695438487e-14,2.0285032587970243e-14,0.004737024589084657,1.733185186263572e-14
AC>GT,0.02247468001157047,0.055485922435720064,0.4381018021511407,0.5024697575438541,0.507287374784731,0.07788707776139704,0.2538745881271502,0.38527729994691934,0.03923243791104537,1.8110737387490872,0.5164370090739321,0.10238539960257564,0.270405067900637,0.7084927151688762,0.7698436164008938,0.16078059251464621,1.0207599385772452,0.14377354945212376,0.2161460099765635,0.05836934533057748,0.04967604771459615,0.439314555842108,0.18778978816067668,0.05954652843246215,0.12207938532609995,0.2841910924453297,0.7268203275823536,0.3438044242351666,0.31026183882474023,0.019921179231655792,0.12226965005380183,0.46719564846482464,0.16464294073598817,0.009457074489241194,1.3068877683601576,0.46477937593962193,0.755215967977871,0.013731254375208437,0.14639310147698256,0.1821514457792158,0.008078700143276218,0.026059160961138996,0.13153977900053065,0.10945244502213487,0.37742116265591497,0.029088531232789913,0.08207187208596406,0.33242171506507145,0.09188807948455716,0.07529279148384382,0.027543909141664574,0.17718138132434094,0.09500796058516514,1.1945176295161395,0.025873341687874345,0.15142429415276282,0.19873836146368745,0.31520502782048754,1.5546338273106253,0.2637672210426587,0.1392751244884013,0.1318179100650535,0.45291043558512717,0.03144252999106354,0.02007637465259421,0.5341481671576147,0.21457231796623794,0.076015121854416,0.12067564230092667,0.029392526962275737,0.5822733395268024,1.4965739231127873,0.016979564236032866,0.1076047421870407,0.9018123696156588,0.06875497244714049,0.6980891999583309,0.30600992559357704,0.15797802607921155,0.7523564431236764,0.9497521238395468,1.022664485287054,1.1489565096193703,0.06821937404803585,0.7503536168407356,0.5099220709253703,0.6063863611916792,0.27901102000149103,0.10675097224810189,0.10391076010178082,0.7026879999023007,0.16921173329349004,0.03428032776904195,0.5216164336831686,0.47272582682764724,0.1296760403771387,2.174011393440753,1.362351544737256,0.28960995296895,1.1640146524695199
AC>TA,0.1659129973585255,0.3822134658396436,2.3156827420213655,2.603933799153671,1.3395841995656215,0.08679083383371954,19.425301755622115,3.894145293531886,0.28123573674126,9.572825723968442,2.7297405839957283,0.9265492273334861,1.8979268720394618,7.0675416574500876,4.069176542533024,0.8498409308293378,2.320329478502449,0.27105139503689096,1.1424869347760174,0.08039870869269011,0.21871332580470706,1.1314249263813656,2.165587506449036,0.5476869992727689,0.6452772491876176,3.2009933690118926,3.8417675546381895,7.253547094042838,15.373403610026907,0.10529774294684364,3.647646163703998,1.3437824539180778,0.32345650599956643,0.2492284332577801,6.907840680158574,2.4566928837684547,1.5076197563676035,0.11716074813333355,0.47257085883440336,0.23602962345113623,0.04270173372465677,0.13774138570753502,2.0584889255313144,0.6018839746573273,0.5542870872859005,0.1697796585468822,2.0194515710116083,1.2162041526939216,3.96555688357877,0.20020503882177368,0.19416132032926525,0.3440828544736269,0.35595383187031826,1.8867213409669383,0.14158460195566688,1.204899386584087,1.0504750073141573,1.6660850047598164,8.217356574177847,1.593953889637476,0.7361690835031146,0.696752348262793,2.393957007745962,1.461667093871013,0.9410677902071211,1.5292672524804822,0.04704733376811032,0.4017945257166387,0.6378574588976311,0.22490971017459127,1.045544785212232,7.910468272202856,0.08697437901207525,0.3501955658200574,4.766726205202707,0.1324705071785696,0.6450086252537217,1.6174822840373093,0.8350273539482606,3.976744269563695,5.898774994711602,0.19484354663394868,5.795639262870784,0.3077657503069224,2.058340471612025,2.6953044557673485,3.2051875265381167,5.1735943202442565,0.5642555746521428,0.14635783584098833,0.9192134758112751,1.6415817624896993,0.8349053598931684,5.923253121520288,5.336273263032169,8.6148902506635,9.25986123040673,7.201006581629735,1.9590562931735138,6.1526536274181955
AC>TG,0.002745461593412891,0.005478518658431561,0.009949073094173923,0.10085595869363045,0.07658671742270748,0.004035914025259169,0.8635597148298138,0.09686929836860295,0.009583345253856488,0.04112857997223512,0.01172802651480655,0.020437638793447233,0.028371013572875622,0.17370094457525878,0.017482763990122385,0.0036512469457976714,1.2053428156796144,0.025656155886233413,0.004908567921227113,0.0023799281209836375,0.017989229253088237,0.014327739780953943,0.05953364090030332,0.012401931043163814,0.0027723618618719476,0.08703909140556282,0.016505726591267443,0.26568081789445197,0.6584985084153223,0.00045240002968421244,0.14514778170644876,0.014723423734301674,0.01342073298911732,0.009665857529247809,0.02967876842654799,0.010554907469411788,0.07354266591653655,0.002303525617534986,0.040784632467986345,0.006792450927426015,0.0001834632449278072,0.0005917905288272972,0.06748372521825403,0.0034614661234897053,0.11175178279436074,0.0013303716420245471,0.07707953372097635,0.23401649823208073,0.16715566704024598,0.005046263227931532,0.0029295432113071794,0.020187720815249544,0.014859620431435901,0.5421136267332674,0.0007892436911672089,0.022627047688524166,0.004513248918653042,0.007158148736295927,0.03530495767568825,0.23081881704883017,0.003162868508943588,0.002993518894282063,0.010285369762519357,0.06216531756517508,0.040062163786916495,0.01685930251598405,0.010525714554294982,0.0017262654476167013,0.0027404835589425573,0.007875884961763266,0.02064947645489457,0.033986446252387274,0.0038802779913582053,0.0812409776286743,0.020479708456987957,0.007903555733379745,0.026980386193168587,0.006949332557693736,0.003587602061936183,0.01708563901987289,0.24733825938965417,0.04902053738058623,0.13274069396201135,0.026894500845452828,0.4906494864307645,0.011580075523676639,0.013770731371529144,0.2545197979661533,0.002424261257441925,0.00980540478156719,0.034946935497485045,0.038736852729334574,0.03158784298512106,0.3857307798221582,0.14533722055202494,0.37908256559384196,0.9071641222355253,0.030938323083810733,0.026891598316445324,0.026434191330063115
AC>TT,0.24341664689395812,0.5956969910051951,4.568780182729569,2.1518304511866484,2.0255723639690557,0.15416274067596486,6.116083957292698,4.374212350837629,0.42098808389551856,18.886929399583238,5.385705242707748,1.1397159984926628,2.9098302565326053,8.025883056759778,8.028376603664034,1.6767134516260538,9.461880903182905,0.35851041642514625,2.2540961988928436,0.1675617648126782,0.5011748193994249,2.3237731596334905,2.179073946596513,0.6656656240172594,1.2731147730026295,3.2895601642802785,7.5797047461531974,4.628114831753651,5.869770372560285,0.20774963363148508,1.8507832693759867,2.7377547652804606,0.423874315074046,0.13683980851566294,13.628985107611278,4.846989425078382,1.5870549073698181,0.15032826048417935,0.45134755309617325,0.5215320304166624,0.08424937979159786,0.2717600740129753,1.6313092294605946,1.144391701978982,1.3318968435909744,0.3053823523793591,1.160031524376096,3.2473500568974085,1.6257263732160587,0.321931434694608,0.296560365043412,0.25525012874660913,0.30762185873612063,6.042536228223293,0.27043355107683015,1.656729247607641,2.0725591242607875,3.2871412021860276,16.212624980637308,2.6928122974793975,1.4524419337820444,1.3746737682358945,4.723213217778264,0.5763821192190561,0.36951781278710716,3.11665330476845,0.12031902388958192,0.7927298646363828,1.2584757249924046,0.3181157180679487,2.2190041581657676,15.607142559867109,0.17453497073415913,0.647477920229207,9.404623451923152,0.09399292174014498,1.5065827753637406,3.191249332702258,1.647486660208794,7.8460101985759625,3.90884375733914,0.559526853057265,11.87524432174343,0.2909110141142126,3.7644519127179845,5.31776368173104,6.323749357995708,3.586655956990157,1.1132611737716225,0.12045508004597655,1.735639327410025,1.9016205190126698,0.48057686826184265,5.947059768176414,5.474128623072293,2.8732677220774825,21.813309714362763,14.20739359880395,3.102364346559444,12.139021228620484
AT>CA,0.0035154511187150636,0.008398761020501872,0.05913128348424124,0.6451739169154727,0.5842191652319338,0.12914863909891108,0.21925497649445705,0.07100511560022117,0.006161424944293458,0.24444344700479362,0.06970430853139742,0.038890759846400016,0.041291096729125405,0.1296163326120527,0.10390699352619907,0.021700807319363517,0.13461060872757752,0.19870707921813702,0.029173564060123402,0.07920521058677917,0.0066597406173076355,0.4059120622740627,0.08423430977724075,0.010420021201558546,0.01647724502810686,0.05573646752460371,0.0981000731367782,0.10201590936108697,0.18236666761828632,0.0026887926292552245,0.04720621150306408,0.39075707144509747,0.22672148436306924,0.003314627740297317,0.17639268027099275,0.0627319972238625,1.1041922241655413,0.017816990313461616,0.1953483868793574,0.2361567907136711,0.0010903947575897973,0.0035172455958603507,0.05285418778235805,0.03161454477900218,0.4606947327895926,0.015485462359261936,0.02729814558723604,0.07563594701537311,0.04800050462779537,0.08631448547980683,0.004214524990447417,0.28526920979374354,0.12716104463456654,1.067323948867289,0.006972691815619077,0.024576054405728978,0.026824026591994492,0.04254371418741918,0.2098313522234302,0.04223280636551364,0.018798180760702454,0.017791668899978297,0.061130027833841465,0.01749622819787644,0.01125109179732821,0.44881906462699683,0.35534465129970666,0.010259879547155865,0.016287779642771803,0.004761918115430012,0.670183526497112,0.20199491640569794,0.006391870899082845,0.10219521169078233,0.1217190219613435,0.11393885810328024,0.9806257191921391,0.041302636899500506,0.02132254055679052,0.10154672247660303,1.290988181917241,1.694757944967829,0.1547911069642939,0.09953917046693471,0.7085182802490412,0.06882497716902153,0.08184491286852226,0.07704621279183753,0.014408345209324646,0.16654190195593493,0.9602577493853457,0.09961901151440078,0.03647905838454027,0.10755833116135159,0.0928323380546136,0.0986192024034032,0.29113462538436274,0.18387871266793168,0.04347010906354316,0.15710887299943171
AT>CC,0.00032015666305560596,0.0006042614804432272,6.52321301929328e-15,0.12616839525271784,0.11550315024290397,0.022142600798993585,0.12287231633687473,0.012622476784637184,0.0006728586277044864,2.6966380264814537e-14,7.689602290368446e-15,0.0024165808426161346,0.0031843089845631977,0.022576601672390343,1.1462755635033073e-14,2.3939779503107373e-15,0.022865149516213403,0.040078476070298866,3.2183534955215503e-15,0.014796243372055118,0.0003261243956474731,0.07561702488517302,0.0075220842174654875,0.0015827770513504717,1.817727824529249e-15,0.011543205876256507,1.0822150925406486e-14,0.03693831316020915,0.0933154806420713,2.9662077417974306e-16,0.020393543886328608,0.07148989467398888,0.045299270263334954,0.0013537948548304436,1.945919250608571e-14,6.920434614378483e-15,0.2228759723192039,0.00015473123436375423,0.040239683922301525,0.046155858257844004,1.2028958040077923e-16,3.880136014480864e-16,0.009060512532715592,1.7583576612444057e-15,0.08747460302133055,5.214140520756171e-16,0.010774062630979494,0.004345131954900236,0.02364483091101381,0.01616077568248354,0.0003300349227217142,0.0568969531739223,0.02603033719653124,0.20770623272192074,4.1183219639592016e-16,0.0027485703497003543,2.959158489116853e-15,4.693314501627989e-15,2.31480618722673e-14,0.008453373711401464,2.0737675601092393e-15,1.9627317278547487e-15,6.7437094197650506e-15,0.00880241319911187,0.005673283312460456,0.0821851199642739,0.07135298068689512,1.1318438548052902e-15,1.7968264844010166e-15,0.000601384434793549,0.12906033125006405,2.2283566174914298e-14,6.298857200408308e-05,0.017248464455407897,1.3427733375100595e-14,0.022239480778921808,0.19337533985279384,4.556402007167119e-15,2.3522485217411767e-15,1.1202376527180812e-14,0.2593788557916703,0.3402146130099368,0.0020627742930114028,0.01654080956364891,0.14611650687397937,7.592596687693645e-15,9.028922927559203e-15,0.027529062756718563,1.5894920508699414e-15,0.0338061726270669,0.18958027143041856,0.004416226775997963,0.004201327076457175,0.02888418463105474,0.0192806603179238,0.05387877518347746,0.01659127662806026,2.0285032587970243e-14,0.002909921663135481,1.733185186263572e-14
AT>CG,9.118703079520593e-06,1.7210577378040818e-05,6.52321301929328e-15,0.0013792840892531814,0.0011177198759851081,0.0002027934826609927,0.003499649698483756,0.0003595134232922019,1.6619947922450127e-05,2.6966380264814537e-14,7.689602290368446e-15,6.882906312465149e-05,9.06954984686837e-05,0.000643026839504886,1.1462755635033073e-14,2.3939779503107373e-15,1.3332757177282023e-14,0.000385143616354756,3.2183534955215503e-15,0.00013551171115614067,7.130467379923563e-16,0.0006925401385399815,0.00021424402622812394,4.5080660931297e-05,1.817727824529249e-15,0.0003287736259002737,1.0822150925406486e-14,0.0010520771510458202,0.0026578118117164063,2.9662077417974306e-16,0.0005808489808011289,0.0006547417282942936,0.0004346207494888726,3.855878929260663e-05,1.945919250608571e-14,6.920434614378483e-15,0.0021628085383728606,4.407055501793229e-06,0.0004097868620108871,0.0004227194143218764,1.2028958040077923e-16,3.880136014480864e-16,0.000258061546317066,1.803567015103872e-15,0.0007991938583689715,5.524438173481158e-16,0.00030686688557805895,4.918869683046093e-15,0.0006734521480138484,0.00015422958287865534,9.400055702321593e-06,0.0005560775439307659,0.0002696696905180926,0.0018130738763857696,4.2117528525503516e-16,7.82847893049979e-05,2.959158489116853e-15,4.693314501627989e-15,2.31480618722673e-14,0.00013516322020507617,2.0737675601092393e-15,1.9627317278547487e-15,6.7437094197650506e-15,0.00025071036028788505,0.00016158647306237486,0.0007526941776997452,0.0006578057161460988,1.1318438548052902e-15,1.7968264844010166e-15,1.5211575325261468e-05,0.0011820018021004406,2.2283566174914298e-14,2.900945591713726e-16,0.00016779732400183745,1.3427733375100595e-14,0.00021702670088071985,0.0017710321829608818,4.556402007167119e-15,2.3522485217411767e-15,1.1202376527180812e-14,0.0029533266001959954,0.003133222012285743,1.6939293059457026e-14,0.00017420956544539465,0.0014237843491105525,7.592596687693645e-15,9.028922927559203e-15,0.0007484180824690959,1.5894920508699414e-15,0.0003249657966546506,0.0017588271331838942,0.00012578298485930444,0.00011966221094197506,0.0007129815642861507,0.0005491518275277223,0.0015345754434107346,3.101637179042335e-14,2.0285032587970243e-14,8.288039792126322e-05,1.733185186263572e-14
AT>GA,0.02120634804671006,0.04786516293804539,0.26286201988248575,1.0618779711563104,0.8621437211236601,0.14339218358834602,3.1157419723289874,0.5355942667923356,0.0401995986004689,1.0866481233041667,0.3098633118619549,0.12729529229104936,0.2390423215575677,0.9695963463747745,0.4619078191578938,0.09646869996604676,1.2745245003771928,0.2775002541052503,0.12968806905838348,0.09680076092009629,0.03924875173996661,0.5729822668692314,0.31091414582892996,0.07390123162413845,0.07324789273923185,0.4489126267428748,0.43609375369343023,1.0971562618183048,2.4367269740344746,0.011952750218241558,0.5652105808304375,0.5728245268273957,0.3045959937464747,0.038324892595239954,0.7841354608999084,0.2788686213097608,1.491061145848922,0.01753459157107833,0.3079686684598888,0.2981413301914333,0.004847237393819026,0.01563555240597857,0.30503445694676534,0.07162864548808968,0.6503542481359104,0.021541772418250303,0.30909057645106275,0.3363637166797571,0.6253956415408263,0.11882979392332679,0.024486138816706388,0.37753030554414735,0.1959176089787783,1.808741823957199,0.016755138798576624,0.15714452130863915,0.11924344265641233,0.18912369198934312,0.9327836270427596,0.3800743065447983,0.08356537307686236,0.07909102844647495,0.2717472316689784,0.2311609081525029,0.14887329056606616,0.6567564786043807,0.42516475496000444,0.0456092359678805,0.07240564391674081,0.03246527619279192,0.8774250431786872,0.8979475601361867,0.013464936145723137,0.19762973040922183,0.5410893538173629,0.14779174986726143,1.2100643728552534,0.18360661095355732,0.09478715410055163,0.45141547772694357,2.25324129396406,2.0236044400209163,0.749104533382991,0.14861749365642862,1.408546321049917,0.30595433501517727,0.3638331158406086,0.8374064779567163,0.06405081205275334,0.21657667902827715,1.2206682557144044,0.23284313204601925,0.13092425784588302,1.0282267177072193,0.7486446734815608,1.3772463748622583,1.7848162230232447,0.8174138455520785,0.2439476601857052,0.6984112852733467
