Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66,Stomach-AdenoCA::S.67,Stomach-AdenoCA::S.68,Stomach-AdenoCA::S.69,Stomach-AdenoCA::S.70,Stomach-AdenoCA::S.71,Stomach-AdenoCA::S.72,Stomach-AdenoCA::S.73,Stomach-AdenoCA::S.74,Stomach-AdenoCA::S.75,Stomach-AdenoCA::S.76,Stomach-AdenoCA::S.77,Stomach-AdenoCA::S.78,Stomach-AdenoCA::S.79,Stomach-AdenoCA::S.80,Stomach-AdenoCA::S.81,Stomach-AdenoCA::S.82,Stomach-AdenoCA::S.83,Stomach-AdenoCA::S.84,Stomach-AdenoCA::S.85,Stomach-AdenoCA::S.86,Stomach-AdenoCA::S.87,Stomach-AdenoCA::S.88,Stomach-AdenoCA::S.89,Stomach-AdenoCA::S.90
DEL_T_1_4,-7.6680559742795396,8.975632756243854,-18.293351423242484,-25.660436001600438,19.691839795903974,5.427381286615059,8.07509436404193,2.6195062808463483,4.977081750542073,-13.587740459726668,14.317581886085833,-8.642637683734058,57.84154641544187,5.388956979145407,-6.522797458207503,4.013250139834938,-7.232624714858645,0.6103166319313136,-1.010821560891884,-2.3896170399094423,-3.7635989519561726,5.09943168919289,0.12430706066038288,-2.3751977818024628,-11.787895926645657,0.9645795104151293,-7.294509767180447,1.4789353775803242,28.606955127418786,-11.334528939401395,-2.819055637007792,14.322699815275897,11.150733171030266,-9.114054712603139,-2.2977878712613524,6.0288209221813,-3.065266042868563,-1.5304468209162714,20.52484878530997,8.091435343698073,4.810041591458912,-19.373838340974295,-3.388529018353477,-28.485513376540297,25.470542960223007,-6.005260442730318,0.788345687816598,-2.973615371368041,-1.548757847701041,4.014217179065302,14.331595348705754,-6.835825542658313,-23.45491910212828,-16.092105145672765,-1.5680880095825458,-7.247814603306249,-1.7283290275296999,-17.177610744734043,18.18945818407012,2.453688718037064,-3.345988001959455,-31.6987564654371,2.143287324600859,-14.85010937992051,8.313892522628642,4.980648499382603,30.96636500576743,4.782082859092839,-1.2713015002498782,18.85886407784929,3.712959841184393,-7.468667354219388,-15.210881434520346,-2.7617694706815747,-27.83348422615782,-21.288883199960395,13.985242955009655,5.568517688850449,1.394754707239036,9.227845877737948,11.289899339488844,-2.164375130764263,-0.7912927854803229,-3.8100889491587324,26.61444585679064,-68.71529120459857,4.635801364333737,26.68378650652241,-19.8692107587585,-17.44365051586716
DEL_T_1_5+,0.4003437161819079,-0.9287737845053101,-0.4359031370783839,0.8534501315705256,-1.014421049645307,0.15468950027332085,-0.4506182946524291,-0.1925628797004073,-0.38710119321865477,1.0240654474234816,-0.5775284401694307,0.7574879522261995,-3.495891187071493,-0.3839656285423132,0.7788906392435422,-0.1116292667143739,-0.6591805208785075,-0.21349114166135763,0.45821421265981144,0.19052265443713168,0.07189011647537313,-0.7346133194714355,0.10577634324687324,-0.08965759244233595,-0.08409654230428032,-0.008026450422065068,-0.023452141525069692,0.37505992720738845,-1.942699376996984,-0.15686160836543195,0.11951968914373623,-0.6868091649288885,-0.6313166600302509,0.5238641281733862,-0.0571346598432001,-0.0699712867547646,0.07173463053879914,-0.38954308264938575,-0.7135011695538935,-0.5196608263662483,0.24296906701889043,0.2963276928000198,0.12057413862345356,1.955911587903529,-1.2663088259920414,0.6221633554518746,-0.00965031158115437,-0.07144829254411889,0.002944182711885901,-0.21541440081773544,-0.40241862457823885,-0.5091967107277355,1.4857159708951713,1.558236162504386,0.3620354301295947,0.44688844518316273,0.6888163752130652,0.4502922203988078,-0.7884783867652345,-0.16520083011107545,-0.0436530952766816,1.5704263786834645,0.08482085656032723,1.5369521697996333,-0.5333084251088138,0.18228410399564154,-2.0973440173409017,-0.5822361292786695,-0.05020112049483316,-1.1391045884123514,-0.06095883878242603,0.2363029217615349,0.29358216548871496,-0.12295129863645116,2.2341347357565837,1.4173427926491513,-0.7093925935539431,-0.6500838333010464,-0.009914247246740615,-0.00360540986326896,-0.3335431242951472,0.5395964900733361,-0.37198952354687265,-0.14932538593313893,-1.5439019653233004,4.87150785147287,0.130179392454437,-3.2643161061674277,0.52942655374477,0.9733220232579072
INS_C_1_0,-0.4142080129921285,12.745638534784462,1.9313534166253703,-0.23989922780509768,-0.14237480230470775,0.479231431995629,0.038180892998911586,-0.004648979513263022,-0.45263442355350714,-0.3651267532148137,-0.13428967651033097,-3.3547573537698375e-15,-1.7034133674615344,-0.23778137822990478,-0.07693953751585346,-0.6292292891534044,-0.5507968667013272,0.17558099894478363,-0.50314503114771,-0.2527909160441526,-0.0033135122739176345,-0.8942222475577672,0.32221289617710824,-0.8917084630361378,-0.26926459767565425,-0.09691923515007353,-0.3800043566392701,0.012650795688912586,-0.3142914890430641,1.7063374547688355,-0.05003243903645848,-0.15756806267262627,-0.31004293939014,-0.5191900911731975,-0.00857977180467672,-0.17327279971208837,-0.04551550837629437,-0.3084377778237241,-0.2913436838919722,0.39695062092427413,-0.22896358479870524,0.8940868071120249,-0.12471376693742323,-0.18489249500640093,-0.44694098990958764,14.639679249847887,-0.0002943061162362602,-0.29579827115359336,-0.00410255874313494,-0.028432645652944802,-0.5215674114062329,-3.2853474379270438,-0.3927424362915022,-5.928277270468567e-15,-0.35136986384877433,-0.0029452486001314915,-4.206741607202626e-15,-0.8763033054222474,-0.7224020773427238,-0.5202337662848826,-0.5493406358938968,-5.4802388065074865,-0.09412385841669361,-0.25621743953409887,-0.6212686826165619,-0.2533837692005244,-0.9419793169613029,-1.1087070265966414,-9.226031334423534e-16,-0.2833178802389883,-0.6000588752981995,-0.08614901871082294,-0.23809045258222572,0.24034058725719298,1.8330500547747306,-0.42433385119210365,-0.056186791873488476,-0.3792640574151027,-0.06352971206431055,1.9917399684731265,-0.12625752892662537,0.05869797370873586,-0.24544945457061185,-0.4329724319036652,-2.5033855856179015,-0.08206243697020109,-0.3015475324320814,-6.304446737296928,-0.13608469333258102,2.0532039235641264
INS_C_1_1,1.3553753271866082,-11.930857692622215,-8.9578410929286,0.4031422910259649,-0.560616412011371,-6.135033408654637,0.4624747193060733,-0.011848590668532298,0.5130531916921239,1.6494833447133428,-0.06997625341677438,0.8686821316543872,0.23946724381888596,-0.05765260920181603,-0.18996452852187495,0.6403971751323916,1.3729439951395714,-0.7644570137005832,0.48317539760721695,-0.3510486297829749,-0.06009887961429901,-0.4467361218393926,1.1603834910421282,-0.8073176331441727,-0.9400416399591329,-0.02256078937785193,-0.683671620451153,0.5938466363291821,-0.741136883182106,-1.0064207688130797,-0.05931743362620463,-0.33016249628397093,-0.06733936620735316,1.346668397142334,0.9159934381711868,-0.3826248155156804,-0.0995831680268545,0.464331390664095,-0.5215894728039373,0.8301508684606285,0.45322411449136,0.21186868917311874,-0.16334138394685122,0.47518866591704423,-0.2788284924731401,-1.1980076208087533,-0.030388428083078817,-2.75943193989228,-0.02009362161856335,-0.07812455709074578,2.3037904185349656,9.231967513043886,1.2465512012543642,-0.10490040418592907,-0.3970339122383413,-0.13207651373629714,-0.028510344881964238,-0.49392309136884915,0.5185820106254144,-0.2527189544369083,-0.6603930420389892,16.969478589761835,-0.22302305631669472,0.4658262334115011,2.5647051076095195,-0.6154794147196269,0.883378922330158,-0.9561655529972168,-0.02202836891418476,0.5624738904368072,-1.1119285407467097,-0.17708559464535018,0.5586428719181463,-0.3218610160155607,10.511698783140341,-0.658502879323473,-0.06604826916338397,-0.27934158537892806,-0.11957928932695024,1.1086423810522206,-0.27771747358867055,-0.4635997288030991,-0.5640351550587307,0.10881379611057918,0.10575765189167718,0.4294628773662087,-0.7199466873796069,2.6049990309542412,-0.6203478053883408,-4.758593208166242
INS_C_1_2,1.1070239689613606,-0.2660930570905995,-1.4543035445933676,0.6002399956821587,-0.42295587193027734,2.944345164598752,-1.0563263049309641,-0.015037448768113778,-0.5143252959169209,-0.23214646005214146,-0.047144134910988934,-0.015154775887590483,3.4410457224000384,-0.03516044252836206,-0.2792513482945279,-0.6597281655103645,2.587230714690211,-0.8262275217387849,-0.21215254642114537,-0.0827504985017777,-0.022391492319330568,-0.8023689227114901,-0.5699717644116773,-0.6333843038193202,-0.7730535865558628,-0.027979852246989362,0.4921111729516685,2.1681601983508756,-1.4811180457135869,0.037185052154821374,1.8986750435067954,-0.5940949732963275,-0.07406391486247511,1.0464000378261213,-0.017529191587134844,-0.9302557192168637,0.7823430301228436,1.828504384714529,-1.106533254899692,-0.7475570582566995,3.6666869375284437,2.1336268682187383,0.9276228144487059,-0.9292949867562156,-0.1742705852822222,0.23085879430820144,-0.0035169547700769598,0.5175521770650655,-0.004924676524833038,-0.14812371721822803,0.8824441912688143,2.2552428285988504,1.7260896797399907,-0.012106060934310797,0.9122838357254786,-0.015342097649172317,-0.0032902444473689903,2.8911144478117903,3.089787073486654,0.6409238100166257,-0.7586619456576122,-0.47000246630585196,-0.3577398183379683,-0.153238610153894,-0.6146528118688214,-0.47671670526507337,0.30976994231335253,4.043232367856378,-0.002542190170076958,-0.8086419439872905,-1.2277915819968401,-0.21427230473856992,-0.33850789713270235,0.4158276712937051,-0.8087269857591969,-0.0994066447364012,-0.09557534496106007,-0.6404116679390728,-0.15999052919787832,-0.884941156288618,0.3731608399798306,-1.0094828712134847,-1.4079805028466486,-0.3546827886009496,-2.109215972316287,3.5615775539916514,-1.7479960021493843,-0.6674263641609555,1.2036430939873861,0.4993380901576816
INS_C_1_3,-0.5164565258730417,-1.4972863499471698,-2.1035234016526134,0.48884428794629,-0.9812600153573049,-1.0265960214080416,1.4748646989231982,-0.4853838069524069,-0.3400047460886746,-0.3964723251387088,0.7038676354121808,-0.5222211351738413,0.913249491688976,1.1485288832389986,1.0697999635338702,-0.3601537366192303,-0.6129560367048097,-0.17195272744035411,0.47192663215382125,-0.37983413456827936,-0.18623636313260983,-0.3958980222398109,-0.08266482132186204,-0.34665177155279037,-0.36410011612299925,-0.4083015241471748,-0.4196379768302244,-1.0756321645984002,-0.9033601167977561,-1.4003096090872196,-0.12929364667157575,-0.5811515352177752,-0.24687587111062873,0.5803497569811591,0.36194463728312654,-0.4555220948065039,1.7698129195423364,1.4615361792500488,1.1406945490650688,-0.774815165554849,0.0012179202657682797,-0.8807229209251386,-0.18124592583017538,0.404724540920821,-0.6933873020034127,-0.7320651880402407,-0.4207897219843099,-1.0622235357093526,-0.23414403105715523,-0.1783779696455111,-0.45309277072177856,-1.0706221920813377,-1.3472309050962041,-1.247407608048313,-0.2274745972923533,-0.4897717248910236,-0.0024036297282477026,0.5811328513031686,0.3362966786585134,2.523782119780875,3.1233322656644136,3.2389586208399113,0.6691278529242557,-0.8797610804477519,-0.44149141894608573,2.179859830342169,1.8805608139140395,0.40401722189109734,-0.1795734445222879,-0.580818972957142,0.7398046588591891,-0.2736800883603308,-0.5765604353357368,-0.31203266017515546,-0.1764765857407653,-0.9432399901421358,-0.43518910885082684,0.8776471434953914,-0.18801192557418311,-0.4036216724236419,-0.3173084791704312,-0.7909264389083405,-0.44992191296385053,1.3156038336300195,2.268406835060913,-1.2198341149772438,-0.6859398325135869,0.2966499474080786,-1.451572870059217,-1.2458569366250294
INS_C_1_4,0.00555064631986224,1.0713462975910626,3.2593041929954625,-1.0181140819037189,-5.014192414809223,-0.8896668294478784,-1.6377672091951825,-1.1078551373633965,-1.1211066809580792,6.9421618950898,-1.238720151737875,0.7385319181638117,-1.564808666931679,-1.1913582072167435,-0.40513216149611253,-0.7904422844823095,0.8419029643594611,0.4913611528319711,0.8860964877936963,-1.007975773749126,0.14225886751589656,-1.2123375933898806,-0.4318896407392101,2.364194513464649,-0.40448549170413495,-0.9204070784748232,0.4656270020489468,-1.3310639771763904,7.176116137608921,-0.9658962816846586,0.6490368894389789,-1.3852790534296493,-1.027170709766579,-0.04378767181076659,-1.0667424172520423,2.0012569969234932,-0.6016204336554124,0.17251813089077772,1.6562703985758995,-1.4215754082148084,1.151877391073314,-1.5395868959848051,-0.18328971266998195,0.7969105238896996,1.7579769343066225,-0.7801382594032894,0.8391655518178052,-1.2745356269172259,-0.6359838016215096,-0.5606484928127776,-1.0743009953901796,0.45558462151804413,-2.3917458470814252,-3.558821673746558,-2.9536972978564457,-2.244237593864673,-1.3673474099267882,-0.8539079672417482,3.2442180353087315,0.8508713667781702,-0.5116961243563831,5.173156181776536,-1.1575889619693362,-2.5020801513125708,-0.9345249012504125,-1.5350612989491097,-4.044483885809917,-1.2260690799885785,1.4265282705729985,4.272762602940737,1.2318956583461524,-0.3514079074165677,0.06804707431076151,-1.1838123796061546,-1.8751628905185407,0.37727857692745825,-1.343287990747032,0.45170375449982103,-0.6331763988334321,0.572116567549144,0.20719968876116046,-1.9058748744936578,-0.603025750207846,-2.6994986379575807,-0.9966185448543796,-4.03846788892769,-1.1580170310360636,2.949238476353595,1.4032006096237275,-0.3848903032949793
INS_C_1_5+,-1.9546069982319851,-6.419655876880796,-0.4923592046097376,35.47755830156344,6.014295667314723,-39.3578829074179,0.860433688568552,-4.744800243787328,-2.532610428208404,-21.371546656332757,-1.382289969884857,-5.069947255988282,-3.716993901372298,-1.6917204117326214,-15.680166412633302,3.585160305290942,1.5813515863173162,-1.688814515786719,-1.658282209049979,-6.236630598387836,1.5699599826097188,-5.474946488100027,2.9836037574362115,-0.4831054883321846,-1.3151732578308488,-7.454947347174988,-0.8218633353843603,-14.081765920910282,-2.905977633069888,73.77788019438489,0.12488023860567354,5.969016159186495,-0.0330275646289957,-0.6501475305746309,-0.9719097467622326,-3.696822811326226,12.787116303219928,0.7604968500758549,12.224441428543953,0.43348512347505874,-0.2347000464430522,25.249033504235815,0.1039427121030454,1.2533484953447038,-2.2238944922765995,-1.4148381376663028,-2.6351127579002505,3.339032122419656,6.799941786337157,2.0031687437104404,0.9913298009639337,6.575673345732609,-4.745320663466009,-18.28503266695759,-4.379469953248904,7.9100225782688245,-4.370201209306142,1.5240926381546576,-3.795548573495248,-9.862973222213633,-6.540865449969241,-1.23085155671005,0.9165130348433363,-12.633715822740996,-2.458004309351807,-4.157038095180614,3.6456530330920955,2.791947921840798,10.166130351078385,6.941884453138183,-2.295462423919294,1.6354987705444648,12.601555163025377,-1.7626603959412432,2.968210652027265,-8.44698565919849,-0.4217308284254919,20.667446852453494,0.19319123199931765,-1.9783693772326103,-0.34002957447998483,-1.6881574768676302,-1.208497648601762,-4.345286677996816,0.6764869830806326,1.0071188903889379,-5.868804658492897,-6.785406965329802,5.038481221092361,4.64009071250107
INS_T_1_0,0.018678408787217382,-12.354395704212862,-4.4113569570254185,-2.509210617868792,-0.13486801052540454,1.3643052405403893,-2.020584336776364,-0.3150296194875073,-0.9744737369437786,1.808223663762746,0.21055487842269227,-1.506728493494287,3.2395755375100013,4.687183988041374,-1.971361338458434,2.9278987137110914,0.1650207542336264,-1.1821859515475284,2.504292569364651,1.0600652725852877,-0.5664161222341784,1.7365980623816442,-1.828001392504799,1.607891412528149,0.02970167896673992,0.8405502976032191,-0.5536705642317892,-1.262809575913411,-2.1420831324559764,-0.4905668080632246,0.47187150262318434,2.8601172790540135,1.3603563911308794,0.08252780048252539,-1.7725816915917534,-0.5037857335392335,-0.9070225411446687,-0.3169756302161111,-0.6119445538911559,-5.293562926066075,-4.711658260751385,-1.2234755852803438,1.374337701312021,-1.0823210492896376,1.3739437868117665,-10.827058499942508,-1.155544085798387,-3.0377396959741887,0.3512325788947265,-0.6828347460361676,-1.39560522046677,9.335358115707436,-0.6261332057226134,-3.444940419373938,-4.301252272823376,0.6088630429555659,-1.727135698101427,-0.8602798007691201,1.1892292248719896,0.7009217021763483,2.33868313783786,57.403916728993536,-0.43364341006823937,-0.24856219240058453,4.417478815164808,-0.45201165355098993,-2.7505180965413274,-2.6660431401750424,0.4989619200867027,-1.4100925491895975,5.701899729571683,-1.11775416402439,-0.30900980776200804,1.3026531463869238,1.9472472835612749,-1.8987780625545727,-1.2006786210032498,1.1332354884645586,-0.761060794640182,-8.593222793668968,2.2530723835560647,-1.9711603822868167,-2.301742430280051,3.812997454700019,4.016595771400439,-1.1927062033868951,-1.4816791906641704,42.00293432080324,0.6922331912360056,-8.257203282542577
INS_T_1_1,-2.182057284934497,0.10676186269372145,8.000134501534422,-2.96347455715242,0.38619224243702366,-6.093141596291781,2.5330534291379037,-0.08412856669783737,1.5361626666757373,4.552830859114787,-0.18854863511114,-0.01302715689082006,-4.666215268301558,-0.17708004196460836,-1.5476505752690755,-0.40335078831503424,-3.0359683432509508,3.923384751718758,0.3283396597759195,-0.7804430024801218,-0.08356710494695828,2.6532900963971766,1.1864061925193037,-2.269984511102351,-2.359931281674669,-0.1342524747790175,-2.3901907971998773,-0.7186716852201616,-5.275419692377234,-2.879947968968608,0.549301221360533,-0.6771557675196225,-0.3160471336675778,-0.3220606498426628,-0.08837445218434924,-2.9805161024237097,0.069291748897365,-2.9615133495150365,-0.9875170065803349,-4.125446424431506,2.281963354927864,0.02020028510008931,-0.2084176791612568,-3.3965057613792755,-0.6743983938563226,0.5662641556410843,-0.017417260982123175,0.8800387963060192,-0.07876752848139974,-0.6286508316326425,1.2557390530193349,0.26959196753247916,11.354920105635264,-0.049956499261657766,-2.3779621055093916,-0.012557587009596593,-0.045178531756960884,-2.7240058440509642,1.0926947539252887,-0.9980450106370504,-5.81074199981162,0.870971227127419,-0.047997732864576204,-0.9497744545086526,1.3364685282686763,3.6866260542800733,-0.8294060485869839,-4.214606134990218,-0.006566513713392929,-2.4147573543471847,0.3839061823728187,0.12920349295502154,0.5730923398507546,1.32447281682835,1.2016189945563123,-0.2701887824904508,-0.416118916910468,-0.7780738576025432,0.854707506417868,-0.0339025045493333,0.3329388068148802,2.021201589441649,-5.018397790231199,3.2854739899939274,-2.8564472514507067,2.3196979371353477,-5.465184314739008,-3.1761732640173044,-0.2794321357051808,-1.5814771640533847
INS_T_1_2,4.155671849686885,-5.523703018718198,-10.934525871471113,5.681641423126402,2.3567171685774815,12.514349546517156,0.6962455626081923,-0.31752739019782084,3.4425069499976475,-7.326565134502905,-0.8883493939225704,-0.4366055545121032,-7.886584530344074,1.1707326190107457,2.913700420157602,-3.6414469593959975,-8.571517671985479,12.565339460436112,-0.6100315389005528,-0.7778756283706046,-0.3305217319596781,3.455840687653583,-0.5933307345748053,-0.5502610688436391,6.89119124262862,-0.36347830975934325,-4.86840912257829,14.819243296719154,-7.977552063204445,10.24738437725108,-0.005071425507369831,-4.892282913063311,-1.2752961282701503,-4.865205497886008,-0.501953968628589,-5.214108518321474,-2.231926788206107,-2.7187665247167985,10.527391789577889,-5.537744438931533,-7.772414888197867,5.183597033783876,0.4723428178682355,-3.358492386659254,-1.842789917207985,4.447521762021919,-0.1771935678631405,1.72810119290547,-0.1589547633029091,-1.5468977478123522,9.262539253158407,-3.4313843115640683,5.4726838836076155,-0.5380486819143631,8.995374844848628,-0.5088843638450322,-0.29746794618269357,-3.549790686092326,-3.0676151276758894,0.13129579534981595,-11.2152481646025,2.0505389669941723,8.050121876279327,1.0192557475756943,-1.9730855528639353,-5.094767067234798,-5.256645127431459,-6.796543763495087,-0.0942072898456334,-8.084212417500723,0.14926069041462142,0.799323980929894,-0.7986411346949223,8.929600365018164,-2.579803024336821,-0.08629018676419342,-1.409965580834594,-2.7229231956699937,1.1308287161674913,-1.4234803044050874,-3.128351077495825,5.46661582399873,-6.420135075629551,-9.523898763909958,12.723790506338041,8.139374790332756,-8.64485352356942,-4.776195481933783,3.7759360542589633,8.537198784900783
INS_T_1_3,-2.4300115525661434,-0.5913643557548287,-6.421091670279697,-1.338962994630263,-1.6937515651984647,-3.8864034869494795,1.6436034374892712,-0.46656225354103187,-0.7763190102176436,0.9254261286452099,-1.3938808110666154,0.0019788150942119387,10.565583835788939,-2.235278369987138,-2.5319859666895583,-4.5991534464393595,-6.945699048801785,0.03222916378960328,-0.16548744655470715,0.3783111246361446,0.24159411812286713,-2.379786676328803,-0.5157276029618996,1.793834763615505,-3.7193288708822045,0.8561210772949166,-6.355983752594154,0.7404311576925533,-0.787481084375095,15.981145335011165,0.9263266228795153,2.862033754484246,1.6365325893539253,1.4377098018168377,2.150453617084493,-3.8001266024521465,-1.1473461567468708,6.706472334194222,7.141913329512043,-6.625252950952435,-0.5841710373697708,-4.5853699497148295,-0.5415937160582105,7.365675823415902,1.06454306390262,-2.571969701219869,-0.96546270928211,9.292648741118942,-1.0842147630103585,-1.5121863039796384,-3.3554736062180766,-8.26288333681145,27.084577611592394,0.23962227700412697,-6.028891222483047,-1.8182644979791418,-3.8929272403312094,-4.440950650738355,8.9394528303235,1.6103479155878055,6.522185778269311,-0.734719639955645,4.159814818864078,4.911946961648544,5.96782834203789,-0.34020725353335557,-4.936049897625669,2.066218129495054,-0.7964731858705512,-4.104262230722698,1.3891166525588305,-0.9396332847398663,1.0655133879899377,3.0099113717071573,-1.1625729999583845,-2.273535115056332,-1.4491516023329694,-3.668306625521417,-0.3014889696261056,7.938410521189269,-2.5382402111962055,2.905346069233838,0.7426035380292859,-7.084327648305781,13.037963433612987,3.884611833224901,0.9644501100413994,-5.686112488572881,4.406361733617768,-0.9028879251898676
INS_T_1_4,-0.9760892198856306,-1.57168443485447,3.0997572414025427,0.23358229565435273,-2.5879915691782696,-20.1371141055674,-1.7190361044942444,-7.30191774976201,1.5771337334345654,-4.749283493920817,1.9013920797662296,-1.3991455186886181,-4.46780867323578,10.43228404279156,0.3679857242341509,2.9379356331978403,-5.769274810213119,2.655929757988349,0.47406671785706234,-2.7368332510906592,0.5428066498507018,-0.7857620392470084,1.324422470912692,4.3256015734589806,-3.2798768311247066,-2.8526398380345803,-1.5409635156415504,-10.557445373291856,-5.683353282660574,1.94387934807148,-0.16123856019831884,3.1470609072560487,2.743685856443117,1.7407431884054567,0.3811359454507599,3.2665445625873533,9.04791744994387,0.8753102263786836,-2.413376453315223,0.5356685236269048,7.07670946329608,-1.1143379612094897,-0.4253921269739829,7.375429304841706,-0.6634407555698907,1.1339435835656602,-4.600253022585849,-0.7637736581731058,-3.0463047715113483,7.141592769247622,-2.7857835433089386,9.331816227866051,-0.08618745758635704,-12.249941732217835,-10.450949452188144,4.4051237798996175,-15.102555173258509,-2.1297199041435944,1.0445448545530711,-6.07694835197616,15.132529420605026,-5.626167534237354,3.0172122784704003,6.313830505477059,6.538901754198679,5.898237258707072,-5.236008532467409,3.304927113119021,5.94878924897005,5.7237549639845415,1.3965391285326176,-0.25109340371129196,2.861965893583654,2.713402536612621,1.8300225501390308,-4.364899623535923,-4.21844158369117,-8.735819697578066,-1.1918936831540523,-3.3387195416542284,1.8017313121056873,-1.1047633371608185,-3.213714945530981,6.79897411328432,3.1505632049204806,-10.006116479382476,4.606475096070939,-11.434215603012134,8.517468192974931,9.836950683878356
INS_T_1_5+,0.15543877913216164,-21.44135037647453,-0.1850858320600537,-0.9869372917434021,-0.3033847513442609,1.695759706130957,0.023799107881387727,0.13558141834062098,-0.1948745251940096,0.9129205477188407,0.001639736101054723,0.19849410980748416,-0.1330525050765914,-0.29195010581759107,0.5134375479217397,-0.12175706098253869,0.04271631292215261,-0.05437541566780979,0.172777882127491,0.32286881770150444,-0.2013107968094232,0.1503705908625932,-0.15285349728295827,-0.3341721573617349,0.13035031777233286,0.20640374678032458,0.07188941382187863,0.8565857863355859,-0.10470957002283399,-2.413520856676314,-0.009365114770460536,-0.483358251750019,-0.10553345914999568,-0.03179792430695727,-0.18301015896719264,0.009335548820985196,-0.48738140261301055,-0.2132615222803338,-0.4213121443100931,-0.20142561817976912,0.1617183183882389,-0.771261368054013,-0.09380957679672353,0.042297455108162296,-0.02417709141712976,-25.202924174930374,0.1507910626904163,-0.2704895427944223,-0.16751163928637425,-0.15547381169437813,0.10048944824379191,-0.7216644396567062,0.2866015173581218,1.1712044363071072,0.5658982297342163,-0.29387856246998467,0.8511209001142106,0.04220980038746802,-0.05834829946473974,0.25731137370235047,-0.1344044751189699,0.12526594987343742,-0.042758064858929856,0.6349812938711352,-0.06566212044003805,0.03384848256717987,-0.1411599526117584,-0.27856944349288426,-0.46895554883622026,-0.32714042618426475,0.03285022995459741,0.015623752502776256,-0.8289447422176153,-0.8756471102759942,-2.4290094906519926,0.5217383627689856,0.032317813019972164,-0.4226837806107824,-0.012363758908373157,0.1429807657763149,-0.07160952249833485,0.16565307362054682,-0.22700316880971627,0.06841775347869827,-0.3981601304110143,1.0526673831097924,0.07067165428139788,-0.19651483006271064,-0.844697578336536,-0.197254267859023
