Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15
DEL_repeats_4_0,23.351574723415325,1.7002022545739055,27.51968851779416,40.62606072142629,1.8258773649855364,1.7882508161020085,11.732737039353761,58.16126431010076,4.3170142198762305,1.3157267557923105,7.283687348421433,42.888579063552505,2.879073133838288,39.281838203872056,8.080513779595227
DEL_repeats_4_1,72.71605579089133,51.43905532791115,113.60259147047239,133.48178182745647,181.92527395531246,271.10173072285625,39.379965641054625,68.58210738093052,163.5213010335167,171.80128651210597,505.70792101877146,94.78640382239286,154.27679183788877,89.15583889804464,225.08223247701326
DEL_repeats_4_2,15.710051039032289,9.817986158666862,21.65380370649633,31.557312612480427,44.8206994561829,69.03998535217308,4.651015559594622,12.829863225536585,33.833910392609255,43.311637400419855,119.26570984265769,19.575483458418535,34.80011424955035,19.42169324878285,41.41507791202636
DEL_repeats_4_3,8.191438534475303,0.13073552336177077,9.022174796579616,14.664742133024006,0.5994040231562732,0.923741972144719,3.4598035463955323,20.68339682965275,0.45119866521601454,0.5794174202351724,1.5939329726909415,15.105395425080903,0.46476097302534036,13.98623987474025,0.5510857171839243
DEL_repeats_4_4,9.385354741211005,1.2025440652069848e-13,10.269667574315363,16.747571009831486,3.531708329881647e-13,5.102219812080468e-13,3.9962379135176316,24.119718326322136,3.635406628196445e-13,3.264791322874136e-13,1.019769861713328e-12,17.454695880851148,3.2242098100637013e-13,16.14087125286485,5.372394309362963e-13
DEL_repeats_4_5+,9.43406061541896,4.213594732941934,12.570186619713336,17.88786345685456,17.588418449265607,26.8082311495549,3.7368732736961734,13.233981828536422,14.092570741638012,16.871718784953355,47.47495407053207,13.720769334155008,14.061741171952024,13.085899563664373,18.026299315369084
DEL_repeats_5+_0,39.14556813684241,0.8165112032213976,43.30257602367242,70.01104797101196,3.2436519458061452,4.912898219402758,16.673142181057823,98.5486962586653,2.6880901977850264,3.0978684230065543,8.828882244769233,72.09236098741356,2.6375927328785913,66.72619788214274,3.518339853703485
DEL_repeats_5+_1,86.4492494717663,56.3797219808276,122.3010058230387,171.62725928975513,247.07681829361454,378.80878601037114,28.825228761966013,69.06625702737826,191.61365887637822,237.97903333215083,661.6699237953159,107.36984972815127,194.37502875280046,105.8123299225425,239.40328012830483
DEL_repeats_5+_2,13.19415060664052,9.027631703397883,20.02865366618299,24.72626093009265,33.82520517675874,50.8282390013933,6.410548268313334,12.21449234202501,29.19107175331183,32.12795215733024,93.02539872098481,17.078305598189736,28.081676137309543,16.250777189755013,39.21189734359053
DEL_repeats_5+_3,5.145648367374041,3.12506649651711,7.266625177480102,10.005601467227237,13.196396596176413,20.142552725507894,1.9284812046531299,4.982969022804898,10.491351408186848,12.671207077939956,35.55214293436481,6.704409008922278,10.509517051272267,6.5103878036498335,13.346212421099903
