Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15
DEL_repeats_3_0,-35.653626967229215,-0.12890557932162094,-35.609928219072394,-61.046183274290826,-2.094329362012261,2.0896215544706225,-13.917255212243639,-90.97437364018371,-2.3556780793767524,0.5525008359317511,-3.687932628520855,-66.52777910656933,-0.5032548670242982,-56.95136675924224,-7.147382164259213
DEL_repeats_3_1,136.00795668930152,-71.49135231477442,25.29692882188482,-53.742069111040905,-121.14241470517135,-432.3303618918063,-56.1606864720207,-48.45953609569895,-147.75319701408034,-237.41847253112354,-618.7052204746592,30.143274305484454,371.32095409017626,159.49217991479338,-348.2997435912231
DEL_repeats_3_2,-25.479454742860483,14.379900699601585,17.704400724896857,-28.676880771850506,-45.19070731672727,-28.89392608994774,8.808250376319293,89.21151656429014,3.363142197056902,-128.21524878761988,-103.78971734679556,162.31169067162256,-29.637930672307476,51.74510512978708,-46.85900529949484
DEL_repeats_3_3,-8.577055839344876,-4.7605119054940825,-6.270059319401497,-5.253959489344108,4.7229548591497235,-22.087484066942636,-6.916702591553165,24.959176381514293,12.735192024298989,-3.3944643206851737,-54.51019952128867,20.37982345585043,-6.577279878653762,-13.53582505266844,-24.191393712478884
DEL_repeats_3_4,-12.082842029057495,-1.2061406408152854e-13,-13.221319216259614,-21.561066199625202,-3.548198124191309e-13,-5.127632245977158e-13,-5.144814740730125,-31.0520757454832,-3.6478192462216414e-13,-3.2807312794143055e-13,-1.0241548217482407e-12,-22.471429030539998,-3.2369955314674224e-13,-20.77999211935561,-5.387554851788924e-13
DEL_repeats_3_5+,-17.255797478050273,-1.2025440652069848e-13,-18.881684146807128,-30.791877511667604,-3.531708329881647e-13,-5.102219812080468e-13,-7.347433742378531,-44.346216647420064,-3.635406628196445e-13,-3.264791322874136e-13,-1.019769861713328e-12,-32.091988578586516,-3.2242098100637013e-13,-29.67640682090848,-5.372394309362963e-13
DEL_repeats_4_0,-23.351574723415325,-0.7002022545739055,-25.51968851779416,-40.62606072142629,-1.8258773649855364,-0.7882508161020085,-10.732737039353761,-57.16126431010076,-4.3170142198762305,-1.3157267557923105,-7.283687348421433,-39.888579063552505,-2.879073133838288,-37.281838203872056,-5.080513779595227
DEL_repeats_4_1,84.28394420910867,-19.43905532791115,38.39740852952761,61.51821817254353,38.07472604468754,-180.10173072285625,10.620034358945375,72.41789261906948,-124.52130103351669,-69.80128651210597,-355.70792101877146,227.21359617760714,87.72320816211123,321.84416110195536,-98.08223247701326
DEL_repeats_4_2,25.289948960967713,2.182013841333138,-5.65380370649633,5.442687387519573,22.1793005438171,27.960014647826924,-1.6510155595946223,16.170136774463415,-6.833910392609255,-6.311637400419855,-100.26570984265769,12.424516541581465,-8.800114249550347,14.578306751217148,1.5849220879736379
DEL_repeats_4_3,-8.191438534475303,-0.13073552336177077,-9.022174796579616,-14.664742133024006,-0.5994040231562732,-0.923741972144719,-3.4598035463955323,-17.68339682965275,-0.45119866521601454,0.4205825797648276,-0.5939329726909415,-14.105395425080903,-0.46476097302534036,-13.98623987474025,-0.5510857171839243
DEL_repeats_4_4,-9.385354741211005,-1.2025440652069848e-13,-10.269667574315363,-16.747571009831486,-3.531708329881647e-13,-5.102219812080468e-13,-3.9962379135176316,-24.119718326322136,-3.635406628196445e-13,-3.264791322874136e-13,-1.019769861713328e-12,-17.454695880851148,-3.2242098100637013e-13,-16.14087125286485,-5.372394309362963e-13
DEL_repeats_4_5+,8.56593938458104,-2.2135947329419343,-8.570186619713336,-6.887863456854561,-9.588418449265607,-8.8082311495549,-1.7368732736961734,-8.233981828536422,7.907429258361988,1.1282812150466448,-38.47495407053207,-3.7207693341550083,17.938258828047978,1.9141004363356267,-11.026299315369084
DEL_repeats_5+_0,-37.14556813684241,-0.8165112032213976,-43.30257602367242,-70.01104797101196,6.756348054193855,0.08710178059724161,-16.673142181057823,-97.5486962586653,2.3119098022149736,-3.0978684230065543,-5.828882244769233,-66.09236098741356,0.3624072671214087,-64.72619788214274,-1.518339853703485
DEL_repeats_5+_1,6.550750528233706,-0.3797219808275969,29.698994176961307,-12.62725928975513,53.92318170638546,-93.80878601037114,2.174771238033987,83.93374297262174,-158.61365887637822,-97.97903333215083,-192.66992379531587,-19.369849728151266,11.62497124719954,327.1876700774575,-125.40328012830483
DEL_repeats_5+_2,22.80584939335948,0.9723682966021165,-3.02865366618299,-14.72626093009265,-1.8252051767587432,-42.8282390013933,-5.410548268313334,10.78550765797499,-16.19107175331183,16.872047842669758,-26.02539872098481,-5.078305598189736,16.918323862690457,3.749222810244987,-20.21189734359053
DEL_repeats_5+_3,-0.14564836737404097,0.87493350348289,7.733374822519898,-2.005601467227237,-1.1963965961764131,3.857447274492106,0.07151879534687011,13.017030977195102,-2.4913514081868477,-0.6712070779399557,-18.55214293436481,4.295590991077722,24.49048294872773,-0.5103878036498335,-7.346212421099903
DEL_repeats_5+_4,1.3827134385768445,-0.5693976670876106,0.39135616930949313,2.8096134867138343,-1.0092638114739279,-0.7699890605469033,1.1553273336014185,3.6002531105493105,-4.367981628147028,-1.761531752110809,-13.714756561294859,7.644101250180092,1.5195677474546079,1.7016345500816716,-5.643938724359271
DEL_repeats_5+_5+,-0.050343735333238104,-0.8466901254879233,-1.0023514852998083,-3.445186359419264,0.9920611158181201,0.22754584751723117,-1.3677146624695502,1.1926925269332362,1.5647299822207108,-1.7999418000183203,-0.10185521277949405,0.6648889964651019,0.9836974052980008,-1.007942002230271,-3.8558772778580903
INS_repeats_2_0,26.38117739230165,3.0537686462248956,-26.26200521703418,1.6372371936487156,-11.7008004422038,-31.177296653363406,-4.0325204316837,-21.04609284843329,-22.975770603739264,-5.865453731381702,-75.43155639399997,-27.44903502824514,5.2946118218478375,9.427397299974423,-22.041063204642484
INS_repeats_2_1,-17.603510628148257,-4.002499729749943,-25.249798450585132,-77.06801659912556,2.536038067126597,-19.53816666685468,-17.51395495961661,-86.34718673084461,-10.14221973549735,-14.679411898265062,-37.92801238455087,-39.97081866221474,16.46641941287963,-56.58560170387821,6.840889593538641
INS_repeats_2_2,-2.832802329528903,-16.90999718875373,-36.69308905505539,20.92226397435023,21.798387875846927,-43.10947913216992,-7.5949591534071885,-35.62493761319442,-2.1735596168388724,16.703483629610616,-190.2773952796244,7.838189086169962,3.137525421922689,6.184372045238717,-45.38511794787442
INS_repeats_2_3,0.7610869224796346,-2.5048674022743675,-5.598292079785935,8.530213559419739,-10.712151184249969,30.25423342026904,-7.340683026781907,18.38799338325487,-29.060510907477976,-18.203965318753127,-45.49127570845263,-3.6205608592288776,47.761674982827344,-0.6727058254359193,-26.854957839610947
INS_repeats_2_4,123.04137380548084,-4.879611523340898,9.943070271562846,32.947508917597105,143.7633071953125,231.41634663524974,-42.64425446932981,27.363839417508743,-153.9201942130806,-67.86643240234119,-276.85139975782386,64.72593656575155,-92.93485878330338,118.49928444320389,-265.1960528551813
INS_repeats_2_5+,782.0208597924425,-205.6480934672527,-211.2605597018562,474.00006082236973,1270.3994631136154,-388.8717609216849,-134.82083268721152,1118.2136276155718,-478.29884814731645,-857.440581223547,-2226.7874063360155,-139.75730892706702,-396.2675050430769,319.52831616249944,-189.45650632658862
INS_repeats_3_0,-8.445348589804809,-1.0439607869639587,-9.809474380486055,-14.22993333463954,0.23190738922527387,-3.3449631490122256,-2.8042438117542714,-21.344013583414398,-2.5981915596707985,-1.6077258350121344,-4.686747346207337,-12.540622537878711,-0.7015358158520701,-8.436152167156058,-0.4033824190227655
INS_repeats_3_1,-7.275708431797796,17.146614927027613,-11.639457555197978,103.89788510354269,0.7151438077575136,-28.55232855115551,5.065020318772106,-5.35370236387125,-8.264397547329779,-10.693205911631651,-113.85813190176913,38.942605885047286,-1.8224311779008104,64.1729389646833,0.6868142904841079
INS_repeats_3_2,9.363809356698606,0.5664487422219491,-3.9794657998376017,-3.2907463220643223,1.31317727603032,-4.8035202264736405,-1.6784328538166395,-0.01185997863224486,0.3847358445482616,5.1016524130769305,-27.10684579072587,-3.1932413404371953,-6.3611379390032035,0.389709749013484,-11.09277603913996
INS_repeats_3_3,-0.42040825277138616,0.4667152063572151,-0.7051013165996354,0.32266686941022515,0.3661488783238005,0.19692799097496416,-3.6637887463002765,-0.4272718502411894,-5.149996282978963,-0.8281789226627785,-7.40497124886093,1.9564922870910513,-0.7135982660728168,2.7853898208834487,-5.206222055273768
INS_repeats_3_4,3.2695062161804014,-2.8721037873456225,3.007298109506724,8.630523361223398,-6.430366519409072,-10.24193588498943,1.895784359972542,4.12584361860978,-5.980739084177095,-6.61528547398928,-9.220058076391226,7.006633556000324,-4.942978722873502,2.473817266190096,-2.136691764639334
INS_repeats_3_5+,61.27591714133915,7.8982098095596385,120.8355224504292,51.91423746621979,9.883445667903828,-67.07485192976992,-27.50860183841622,28.70987485948556,-8.392602033937692,-85.01735512554231,-278.8317250504054,-20.517031175940048,39.42101022677997,16.005718114897476,-43.06685152899004
INS_repeats_4_0,-3.497860934262219,-0.30211235109728746,-6.1520340176922925,-8.920671858914178,-1.3851427220117092,-2.1346444473220356,-2.2760944826806515,-12.278637426144437,-1.042659914116632,-0.33895634937424846,-3.683366429326871,-8.926990437055242,-1.074000597912662,-9.220996824450413,-1.2734855637809712
INS_repeats_4_1,21.69299695675017,-22.715965136243753,-51.47998143134896,-1.9223358069231438,-24.42998416307708,-57.820805559969585,-3.206768599225839,-28.3937418269483,-29.331958813594,-71.56018250283238,-196.48937695999257,78.79028983489593,-51.67303269802113,28.717764231019153,-40.72854650498505
INS_repeats_4_2,-0.7150474665276794,0.6578705530339386,-3.391466399007953,2.709801335371729,-1.633083903224896,0.2599188474062517,-2.0738605851360004,-2.8523385393231053,-0.45763948505418073,-1.2384119083882552,-4.181589741769107,-1.7266832014629037,-1.3743928237106786,-2.2422724760888233,-4.3493590126903054
INS_repeats_4_3,1.9645788534999564,-2.755535336495245,0.44816734753551835,14.909390038771589,-4.370872394945923,-13.44411123026255,0.47203541448957065,3.80799067337509,-9.961946870100027,-7.248451408661353,-6.733763909067342,5.528387653986788,-6.904365854631424,-3.668658253442908,-10.489682879002011
INS_repeats_4_4,7.423009060998345,-1.2381259602862507,7.504702962223284,19.875624494161933,-2.217012577113884,-8.491496567027689,2.9970823439116465,16.982353658314857,-19.910892053583837,3.997559344817926,-5.524151940519232,-2.345845436207995,-11.693499804936575,-1.7197143179381182,-12.870665609925524
INS_repeats_4_5+,29.839287950101507,-17.336587968007358,6.578381356648748,6.919308531652007,47.82613477326589,-225.23543931242642,2.7254824395479176,-2.3965365560058274,-5.953206270585667,5.646121905716342,-246.43887519590817,249.8140089777099,21.62312093162808,116.32028237626965,-66.22005556589079
INS_repeats_5+_0,-9.782448242063943,-1.2025440652069848e-13,-10.704176270270585,-17.456159207768803,-3.531708329881647e-13,-5.102219812080468e-13,-4.165318374200909,-25.140221403071077,-3.635406628196445e-13,-3.264791322874136e-13,-1.019769861713328e-12,-18.19320246741798,-3.2242098100637013e-13,-16.823790039564827,-5.372394309362963e-13
INS_repeats_5+_1,1.9204693930096042,4.1001756547149135,23.39315657156824,16.60799992408963,-11.173444514047084,-12.867229781993835,1.262713433589667,-20.66357219005829,-19.03681374910898,0.10227079011144902,-12.771917316448736,-13.522957083308825,-30.14940964557684,-8.972592083478467,26.030237470500808
INS_repeats_5+_2,-0.7803710856992891,-1.888977174496337,-5.866363762674896,0.8718063619385621,7.427073423736681,1.6563080883549377,-1.856515070779226,-2.7007706291161333,3.5420081131540933,0.6611898423175171,-4.048676076781895,-3.240329767896587,-2.7352523980036185,2.108576797653214,-3.7285000407910935
INS_repeats_5+_3,1.030549627715752,-0.2825783581235104,-2.6758702010056865,9.161749226091018,2.9751660003828846,-6.010373953153925,-5.105867661493341,0.11912082854074679,1.4563529153681056,-3.622202797335804,-16.432558711349117,1.2644355749847902,-6.252800312843764,5.502384210923921,-6.440283404100974
INS_repeats_5+_4,-0.38593661293847825,2.0672192750181315,-4.5392717045881135,1.6769906476232317,-0.3526747870685494,1.0680864828928425,-0.8311652525652136,2.22912833696937,-2.499773662108062,2.905789645905628,-9.634281036964845,4.456288943377945,1.3322982932877148,-1.2101533694595488,-7.977597763175957
INS_repeats_5+_5+,4.499456936571482,-0.8613584384328052,-0.20330248597920964,-3.2237205852561015,-4.52899753208057,15.006482113118485,-0.10298007879389015,7.205781692629644,-3.4624929988748576,-0.6379211243226877,-9.917381784742798,9.211499886922166,-3.922742320507311,2.0046745338962353,-4.3748915759738445
DEL_MH_2_1,-47.4817405564786,-3.969303401667691,-49.29231036742004,-91.78633406754174,11.575143057930159,5.680712698310479,-45.67404577818266,-153.08068043380257,-27.738583066704848,-8.212835269212043,-54.1248055757971,-89.6345967829404,12.48081438771949,-87.40367754046845,-14.36867078215991
DEL_MH_3_1,-27.757283914273422,1.7722704926289135,-27.913052558180535,-46.612488643094146,-0.7253907581007996,-0.2753980358353222,-12.32540277810291,-69.28959804696768,4.036729772210316,-0.33214530543367415,2.07626434645505,-49.34520393021673,1.2354713156532293,-46.14645666490474,-0.9257849594119714
DEL_MH_3_2,103.63658316546535,-23.945319002520748,38.34720856522205,51.0786622147445,-96.0264933243881,-115.8009957847442,-16.156119844647748,132.07930613091705,-18.63945116468082,-109.85551322015363,-454.20289195269856,146.19354070415278,-31.456965823164353,147.60535697006412,52.52542044568327
DEL_MH_4_1,-8.796185537689414,-0.8897381846532366,-18.707069120728818,-35.69804733781283,-0.8165686854813039,-2.8895758274880308,-7.682486144320139,-43.101935197483776,-1.1209271868355604,-11.011591696082412,-17.122828434307316,-31.516094065247948,-3.1675741192128193,-27.559268434707043,-2.1642866302900075
DEL_MH_4_2,-8.152900864745316,-7.064999909507435,0.9096027052338798,-10.99146513690647,16.393894070116907,8.671833495799973,-9.96686642777213,-16.23987046764134,-21.37627178910818,28.60349165149905,-72.47811244485737,10.018289016901171,-1.2723171744926987,9.5735642611115,-16.19049051227524
DEL_MH_4_3,9.053793663470383,-9.861797382442521,8.786327500427028,-1.6037230221412955,72.48133512540386,-5.530206424064119,-5.181175389021739,1.2869210261314379,13.207835773867352,1.1566633654931735,-111.5262825712181,40.84632942530677,-18.732149634870368,1.7497330328912142,-4.119097099902419
DEL_MH_5+_1,39.59494306716262,-4.250767905891726,-26.82112809513457,-27.264159906786887,-36.534335419834946,10.588792698795913,-8.677240716567333,-23.34011913728468,-6.816321528775312,-15.812291015811446,-52.05978983578436,-33.76392764110932,1.0297530913595807,15.828264747743788,-3.4325188018996826
DEL_MH_5+_2,-11.49335884252006,-0.11673214773727869,-14.284005210089177,-28.555980079203408,-3.7049055201630985,-7.956234444255081,-6.845690007440586,-42.13770748419706,0.6946692747116057,-4.38130286090294,-15.807254843910794,-33.166692262358545,1.475086498797042,-22.88372559422971,-3.9226027393313156
DEL_MH_5+_3,-15.342878691199996,-1.019629219601925,-16.342254553896773,-22.534376343618796,-1.674856706145599,-3.2044250155730323,-6.739789042007636,-36.129679900521296,3.4810227065177646,-0.5189776873493566,-9.431361807199663,-23.389011598612576,0.37524793283837,-23.31598994719353,-3.29801394516711
DEL_MH_5+_4,41.487735767236174,-2.900214647657947,7.264840712192797,26.370011962261316,-23.48317285324594,-7.907311299371408,0.1899861058882255,-7.6623569864946575,-20.11319585516394,19.97485552078774,-63.279335251429075,12.903043892736356,34.59174909888151,7.89070811240774,20.127597167004353
DEL_MH_5+_5+,14.600147733349814,-11.461953634894932,-18.068974394005522,89.2148609668873,14.291618283198403,-144.46980874757344,46.210112828318834,86.90112177909104,18.287123680299118,-109.01878930974783,-329.92274070477424,98.77214579140501,138.61419135431848,258.77987733692896,54.763175620571445
